,rating,review_date
2811,4,2017-08-23
2812,3,2017-08-09
2813,4,2017-07-30
2814,4,2017-05-17
2815,3,2017-04-30
2816,3,2017-04-22
2817,5,2017-04-19
2818,5,2017-04-04
2819,3,2017-02-23
2820,2,2017-02-14
2821,4,2017-02-09
2822,5,2016-12-07
2823,4,2016-12-04
2824,4,2016-11-11
2825,1,2016-10-31
2826,4,2016-10-25
2827,4,2016-10-18
2828,3,2016-10-18
2829,2,2016-10-17
2830,5,2016-10-12
2831,2,2016-08-23
2832,3,2016-08-15
2833,5,2016-08-07
2834,5,2016-08-05
2835,4,2016-08-04
2836,4,2016-08-02
2837,4,2016-07-31
2838,3,2016-07-10
2839,1,2016-06-17
2840,5,2016-05-13
2841,5,2016-05-01
2842,2,2016-04-25
2843,4,2016-04-17
2844,1,2016-04-15
2845,3,2016-03-24
2846,3,2016-03-20
2847,4,2016-02-28
2848,4,2016-02-27
2849,5,2016-02-22
2850,5,2016-02-11
2851,3,2016-02-08
2852,2,2016-01-29
2853,3,2016-01-24
2854,3,2016-01-17
2855,3,2016-01-17
2856,5,2016-01-10
2857,1,2016-01-05
2858,1,2015-12-30
2859,2,2015-12-14
2860,2,2015-11-26
2861,2,2015-11-15
2862,4,2015-11-02
2863,4,2015-10-26
2864,3,2015-10-19
2865,4,2015-10-19
2866,3,2015-10-15
2867,3,2015-10-11
2868,3,2015-10-09
2869,3,2015-10-02
2870,3,2015-09-10
2871,4,2015-09-09
2872,4,2015-08-27
2873,4,2015-08-25
2874,2,2015-07-26
2875,5,2015-07-12
2876,4,2015-04-24
2877,2,2015-03-31
2878,1,2015-03-27
2879,5,2015-02-25
2880,4,2015-02-18
2881,1,2015-01-22
2882,3,2014-11-08
2883,3,2014-10-12
2884,3,2014-09-12
2885,4,2014-08-22
2886,5,2014-07-10
2887,5,2014-06-20
2888,4,2014-04-23
2889,4,2014-04-22
2890,5,2014-04-10
2891,4,2014-02-28
2892,4,2014-02-03
2893,5,2014-01-22
2894,4,2013-12-26
2895,4,2013-12-26
2896,5,2013-11-30
2897,4,2013-09-26
2898,3,2016-09-11
3098,5,2022-06-23
3099,4,2022-06-06
3100,5,2021-10-20
3101,5,2021-08-02
3102,5,2021-07-24
3103,4,2020-02-04
3104,1,2020-01-02
3105,5,2019-12-10
3106,1,2019-10-31
3107,5,2019-09-04
3108,2,2019-05-04
3109,2,2019-04-08
3110,4,2019-03-30
3111,1,2019-03-06
3112,5,2019-03-03
3113,5,2019-03-02
3114,3,2018-12-27
3115,2,2018-12-12
3116,1,2018-12-09
3117,5,2018-09-07
3118,4,2018-09-01
3119,4,2018-08-17
3120,4,2018-08-17
3121,4,2018-08-10
3122,2,2018-07-25
3123,5,2018-06-23
3124,3,2018-05-21
3125,5,2018-04-08
3126,5,2018-02-16
3127,3,2018-02-10
3128,1,2018-01-19
3129,1,2018-01-15
3130,4,2018-01-10
3131,1,2018-01-06
3132,5,2017-12-09
3133,3,2017-12-03
3134,5,2017-11-11
3135,4,2017-10-30
3136,3,2017-10-06
3137,2,2017-10-06
3138,5,2017-09-20
3139,5,2017-09-14
3140,4,2017-09-04
3141,3,2017-09-03
3142,4,2017-07-24
3143,5,2017-06-04
3144,4,2017-05-25
3145,5,2017-04-30
3146,5,2017-03-23
3147,5,2017-03-08
3148,3,2017-01-28
3149,5,2017-01-13
3150,5,2017-01-03
3151,5,2016-12-18
3152,5,2016-11-27
3153,4,2016-11-06
3154,4,2016-10-31
3155,4,2016-10-19
3156,5,2016-10-01
3157,5,2016-09-18
3158,5,2016-09-18
3159,4,2016-09-14
3160,5,2016-09-10
3161,5,2016-08-29
3162,4,2016-08-26
3163,4,2016-08-22
3164,1,2016-08-20
3165,5,2016-08-17
3166,5,2016-08-17
3167,3,2016-08-10
3168,4,2016-08-07
3169,4,2016-08-05
3170,4,2016-07-20
3171,5,2016-07-16
3172,5,2016-06-30
3173,4,2016-06-17
3174,2,2016-06-05
3175,4,2016-05-29
3176,3,2016-05-21
3177,3,2016-05-18
3178,4,2016-04-26
3179,4,2016-04-08
3180,5,2016-04-01
3181,5,2016-03-30
3182,5,2016-03-28
3183,5,2016-02-29
3184,2,2016-01-21
3185,4,2016-01-19
3186,2,2016-01-10
3187,4,2016-01-06
3188,4,2016-01-05
3189,4,2016-01-04
3190,4,2015-12-22
3191,4,2015-12-14
3192,5,2015-12-09
3193,5,2015-11-19
3194,5,2015-11-15
3195,3,2015-11-14
3196,4,2015-10-20
3197,3,2015-09-19
3198,4,2015-08-25
3199,5,2015-08-22
3200,5,2015-08-21
3201,5,2015-08-20
3202,4,2015-08-16
3203,3,2015-08-14
3204,5,2015-08-11
3205,5,2015-08-09
3206,4,2015-08-06
3207,5,2015-08-04
3208,4,2015-07-13
3209,3,2015-06-18
3210,5,2015-05-14
3211,5,2015-04-19
3212,5,2015-04-18
3213,4,2015-03-30
3214,5,2015-03-11
3215,5,2015-03-04
3216,3,2015-02-23
3217,4,2015-02-01
3218,5,2014-10-30
3219,4,2019-09-23
3513,3,2016-08-28
3514,5,2015-02-07
3521,5,2017-07-05
3522,3,2016-01-21
3523,5,2017-07-16
3524,5,2017-07-01
3525,5,2017-06-28
3526,5,2017-06-27
3527,5,2015-12-15
3528,5,2015-11-01
4054,3,2021-06-02
4055,3,2020-09-25
4056,4,2019-11-22
4389,2,2022-10-06
4390,5,2022-06-13
4391,5,2022-01-29
4392,5,2022-01-11
4393,5,2021-10-08
4530,5,2022-02-15
4531,5,2022-02-05
4745,1,2019-10-16
4746,2,2019-07-29
4747,4,2018-06-18
4748,5,2017-03-03
4749,3,2015-02-27
4932,4,2016-08-13
4933,4,2022-07-06
4934,2,2022-04-29
4935,3,2021-07-04
4936,5,2020-05-27
4937,2,2020-01-13
4938,5,2019-01-12
4939,5,2018-04-12
4940,4,2018-01-14
4941,3,2018-01-01
4942,4,2017-12-08
4943,5,2017-11-19
4944,5,2017-08-29
5147,4,2018-05-17
5248,4,2019-08-15
5249,4,2015-07-05
5250,2,2020-06-20
5251,2,2019-08-31
5252,1,2018-05-21
5253,5,2018-04-01
5254,5,2016-06-14
5255,5,2015-11-27
5256,4,2014-04-13
7761,4,2020-08-11
7762,2,2019-08-17
7763,3,2017-08-29
7764,1,2015-09-30
7765,4,2015-03-01
7766,3,2012-12-13
7767,3,2020-06-29
7768,4,2019-07-17
7769,3,2019-03-27
7770,5,2018-07-09
7771,4,2017-07-21
7772,4,2017-02-24
9421,5,2017-09-06
9446,5,2022-08-29
9487,4,2014-05-27
9577,4,2018-11-12
9578,4,2018-03-27
9579,3,2015-10-03
10855,4,2013-06-29
11474,5,2022-09-27
11475,5,2022-04-30
11476,5,2020-09-26
11477,5,2020-06-08
11478,4,2019-08-20
11479,5,2019-03-16
11480,3,2019-02-12
11481,5,2018-12-20
11482,5,2018-09-02
11483,5,2018-06-18
11484,4,2018-05-04
11485,5,2018-03-05
11486,4,2018-02-24
11487,4,2018-02-16
11488,5,2018-02-03
11489,3,2018-01-28
11490,5,2018-01-22
11491,5,2018-01-08
11492,5,2017-10-02
11493,4,2017-08-01
11494,5,2017-07-06
11495,5,2017-05-17
11496,3,2017-05-14
11497,5,2017-04-13
11498,5,2017-02-13
11499,5,2017-01-07
11500,5,2016-12-10
11501,5,2016-12-07
11502,5,2016-11-15
11503,3,2016-11-15
11504,3,2016-10-18
11505,4,2016-10-17
11506,5,2016-09-08
11507,5,2016-09-01
11508,5,2016-07-06
11509,4,2016-06-27
11510,5,2016-04-25
11511,5,2016-03-24
11512,5,2016-02-28
11513,5,2016-02-10
11514,4,2016-02-07
11515,4,2016-01-01
11516,5,2015-12-28
11517,5,2015-11-26
11518,5,2015-09-23
11519,5,2015-08-24
11520,5,2015-07-19
11521,5,2015-05-17
11522,5,2015-04-08
11523,5,2014-12-16
11524,5,2014-09-27
11525,5,2014-03-13
11526,5,2013-12-06
11527,5,2013-09-08
11528,4,2019-10-18
11529,5,2018-11-06
11530,5,2017-04-13
11531,5,2016-08-11
11532,5,2016-02-06
11533,5,2015-08-28
11800,5,2021-08-03
11801,1,2021-01-31
11802,5,2021-01-20
11803,5,2019-10-07
11804,5,2019-06-25
11805,1,2018-11-14
11806,5,2018-04-13
11807,5,2018-03-22
11808,4,2018-02-23
11809,4,2017-04-19
11810,5,2016-01-14
11811,3,2015-10-26
11812,5,2015-10-18
11813,5,2015-06-30
11814,5,2014-12-02
11815,5,2018-07-21
11816,5,2017-05-10
13251,5,2016-08-23
13252,4,2019-11-30
13253,2,2017-08-14
13254,3,2016-06-08
13255,3,2016-02-03
13256,5,2014-04-05
13287,5,2017-08-08
13288,3,2017-06-20
13289,4,2016-06-23
13812,5,2022-04-07
13813,5,2022-04-05
13814,5,2022-04-05
13815,5,2022-03-06
13816,5,2022-03-06
13817,5,2022-03-05
13818,5,2022-02-11
13819,5,2022-04-05
15054,5,2022-04-24
15055,5,2021-08-18
15056,5,2020-10-14
15057,1,2019-08-10
15058,5,2019-07-30
15059,4,2019-03-20
15060,2,2019-03-18
15061,2,2019-02-13
15062,4,2018-05-30
15063,5,2018-04-28
15064,3,2018-04-19
15065,5,2018-02-25
15066,3,2017-11-29
15067,3,2017-11-22
15068,5,2017-10-15
15069,5,2017-09-11
15070,4,2017-08-28
15071,5,2017-05-31
15072,2,2017-05-10
15073,4,2017-05-03
15074,5,2017-04-22
15075,5,2016-12-27
15076,4,2016-11-17
15077,4,2016-11-15
15078,4,2016-10-20
15079,4,2016-08-23
15080,4,2016-07-24
15081,5,2016-06-17
15082,5,2016-03-17
15083,2,2016-02-24
15084,2,2016-02-13
15085,5,2016-02-09
15086,5,2016-01-24
15087,5,2016-01-22
15088,3,2015-12-04
15089,5,2015-11-13
15090,5,2015-11-13
15091,4,2015-01-17
15092,5,2014-11-09
15093,3,2014-07-05
15094,5,2014-07-02
15095,5,2012-07-11
15096,1,2019-02-23
15097,5,2018-11-06
15098,4,2016-05-04
15099,4,2013-08-10
15100,4,2012-11-20
15101,5,2022-02-22
15102,2,2022-01-24
15103,1,2021-09-07
15104,5,2020-12-04
15105,5,2020-11-07
15106,4,2019-11-28
15107,3,2019-05-16
15108,1,2019-03-18
15109,4,2018-11-25
15110,5,2018-10-12
15111,5,2018-10-07
15112,1,2018-09-03
15113,1,2018-06-29
15114,4,2018-06-29
15115,4,2018-04-30
15116,3,2018-03-15
15117,3,2018-01-29
15118,4,2018-01-03
15119,4,2017-09-02
15120,4,2017-04-01
15121,4,2017-02-20
15122,4,2017-02-20
15123,4,2016-12-17
15124,4,2016-11-18
15125,1,2016-11-06
15126,4,2016-05-25
15127,3,2016-05-21
15128,4,2016-01-03
15129,4,2015-05-01
15130,4,2015-02-15
15131,4,2014-12-09
15132,1,2013-06-26
15133,4,2020-08-16
15134,4,2020-02-07
15135,5,2019-12-09
15136,3,2019-09-25
15137,5,2019-06-09
15138,5,2019-05-31
15139,3,2019-05-20
15140,4,2017-01-11
15141,5,2016-09-26
15142,3,2016-06-23
15143,1,2015-02-15
15144,4,2014-12-22
15145,5,2014-08-01
15146,4,2013-02-14
15147,4,2013-01-14
15148,5,2013-01-07
15149,3,2012-11-20
15150,4,2012-11-14
15151,4,2012-07-21
15152,4,2012-02-04
15187,4,2022-09-21
15188,1,2022-08-18
15972,5,2022-06-15
15973,5,2022-02-19
15974,5,2021-08-23
15975,5,2021-08-13
15976,5,2020-10-25
15977,5,2020-01-25
15978,2,2019-12-09
15979,4,2019-01-04
15980,1,2019-01-03
15981,4,2018-12-14
15982,4,2018-02-23
15983,4,2018-01-21
15984,5,2017-10-27
15985,5,2017-09-06
15986,4,2017-08-07
15987,2,2017-04-06
15988,2,2017-03-09
15989,4,2017-03-04
15990,4,2017-01-22
15991,3,2017-01-20
15992,3,2017-01-16
15993,2,2016-05-20
15994,2,2016-02-20
15995,2,2015-04-23
15996,4,2013-09-03
15997,2,2013-04-18
15998,5,2018-10-20
15999,5,2018-05-07
16000,3,2018-01-03
16001,5,2017-04-03
16002,5,2016-09-13
16003,2,2015-06-11
16004,5,2013-01-22
16005,3,2020-07-27
16006,2,2019-01-17
16007,3,2018-01-24
16008,1,2017-07-04
16009,4,2015-02-16
16010,4,2012-10-10
16929,5,2020-03-11
16930,4,2020-01-04
16931,5,2019-07-12
16932,5,2018-12-02
16933,5,2018-10-01
16934,4,2016-07-16
16935,5,2015-09-27
16936,4,2015-02-10
16937,5,2014-09-30
16938,5,2013-08-20
16939,4,2020-02-20
16976,5,2021-12-17
16977,5,2019-05-07
16978,4,2019-05-06
16979,4,2019-04-07
16980,2,2019-01-27
16981,4,2018-09-05
16982,3,2018-05-13
16983,5,2017-10-18
16984,4,2017-09-14
16985,4,2017-09-06
16986,4,2017-07-07
16987,3,2017-03-11
16988,5,2016-11-07
16989,4,2016-10-10
16990,4,2016-10-07
16991,3,2016-08-11
16992,5,2016-04-08
16993,4,2015-01-13
16994,4,2015-01-02
16995,3,2020-02-05
16996,3,2020-02-03
16997,4,2019-11-17
16998,5,2019-03-04
16999,5,2019-01-10
17000,4,2018-11-25
17001,5,2018-08-21
17002,4,2018-06-25
17003,5,2018-05-14
17004,4,2017-05-26
17005,1,2017-04-10
17006,5,2017-03-04
17007,4,2017-01-26
17008,4,2016-10-16
17009,4,2016-09-13
17010,3,2016-06-29
17011,4,2016-06-17
17012,5,2016-03-30
17013,4,2016-03-17
17014,4,2016-03-15
17015,5,2016-02-08
17016,4,2015-11-16
17017,5,2015-08-18
17018,4,2015-03-20
17019,3,2013-07-21
17384,4,2018-01-22
17385,2,2017-12-23
17386,1,2017-12-23
17387,2,2017-09-10
17388,4,2017-05-27
17389,3,2017-02-18
17390,5,2017-02-08
17391,4,2017-02-06
17392,2,2017-01-04
17393,4,2016-10-18
17394,1,2016-08-28
17395,1,2016-06-14
17396,2,2015-09-19
17397,3,2015-05-18
17398,1,2015-01-10
17399,4,2014-11-21
17400,4,2014-07-05
17401,4,2013-10-14
17402,5,2018-11-04
17403,5,2017-11-16
17404,4,2017-04-23
17405,3,2017-04-11
17406,4,2017-03-12
17407,4,2016-05-22
17408,4,2016-01-28
17409,5,2013-09-01
20054,4,2022-04-03
20055,4,2022-01-24
20056,2,2021-09-20
20057,1,2021-02-27
20058,4,2020-10-07
20059,5,2020-10-06
20060,5,2020-10-03
20061,4,2019-08-14
20062,3,2019-07-03
20063,4,2019-03-20
20064,5,2019-01-18
20065,3,2018-11-26
20066,1,2018-09-23
20067,1,2018-07-31
20068,1,2018-03-22
20069,2,2018-03-02
20070,5,2018-01-22
20071,1,2017-12-06
20072,2,2017-11-21
20073,4,2017-11-21
20074,2,2016-10-07
20075,3,2016-04-03
20076,4,2016-03-24
20077,1,2016-03-08
20078,3,2016-02-07
20079,5,2016-01-27
20080,3,2015-07-26
20081,3,2015-07-08
20082,3,2014-03-10
20083,5,2014-01-25
20084,4,2013-05-14
20085,2,2013-04-08
20086,3,2013-02-18
20087,1,2018-11-26
20088,5,2018-05-01
20089,5,2017-07-20
20090,5,2017-01-23
20091,1,2016-05-25
20092,3,2014-12-20
20104,4,2022-08-31
20105,1,2022-01-29
20106,1,2022-01-05
20107,2,2021-12-25
20108,5,2021-02-23
20109,1,2020-12-03
20110,4,2020-08-14
20111,4,2020-07-05
20112,3,2020-03-07
20113,5,2019-04-13
20114,5,2019-04-10
20115,5,2019-04-05
20116,5,2019-03-28
20117,5,2019-03-27
20118,5,2019-03-20
20119,1,2019-02-21
20120,2,2019-02-17
20121,3,2018-07-13
20122,5,2018-07-09
20123,5,2018-06-01
20124,2,2018-05-04
20125,5,2018-04-22
20126,1,2018-03-21
20127,5,2018-03-10
20128,1,2017-12-23
20129,4,2017-05-24
20130,5,2017-03-30
20131,5,2016-12-05
20132,4,2016-09-14
20133,2,2016-08-26
20134,5,2016-07-27
20135,3,2015-11-20
20136,4,2015-11-06
20137,4,2014-06-22
20138,1,2013-07-04
20139,1,2013-07-02
20140,5,2013-04-24
20141,1,2020-02-14
20142,4,2019-10-25
20143,5,2019-10-18
20144,4,2019-02-12
20145,4,2019-02-11
20146,4,2018-08-21
20147,5,2018-07-25
20148,3,2017-11-09
20149,4,2017-05-21
20150,3,2016-12-10
20151,2,2015-09-06
20152,4,2015-05-26
20153,4,2015-02-22
20154,4,2013-06-21
20564,4,2017-12-02
20565,4,2014-08-16
21554,1,2022-01-05
21555,5,2020-08-20
21556,5,2019-11-06
21557,2,2019-09-20
21558,1,2019-05-16
21559,5,2019-01-13
21560,5,2018-08-25
21561,5,2017-11-18
21562,5,2017-11-18
21563,1,2017-10-23
21564,1,2017-10-23
21565,4,2017-07-09
21566,4,2017-06-12
21567,4,2017-06-08
21568,4,2017-02-18
21569,5,2016-11-23
21570,5,2016-11-06
21571,2,2015-03-15
21572,4,2014-06-26
21573,1,2020-01-21
21574,4,2018-10-07
21575,4,2017-01-02
22856,1,2019-10-22
22857,5,2019-08-12
22858,5,2019-01-29
22859,5,2018-06-07
22860,3,2018-06-05
22861,1,2018-02-11
22862,5,2018-01-31
22863,4,2017-11-02
22864,5,2017-09-23
22865,5,2017-05-28
22866,4,2016-11-02
22867,4,2016-09-12
22868,5,2016-02-29
22869,4,2016-02-24
22870,4,2016-02-17
22871,5,2015-12-06
22872,5,2015-10-28
22873,4,2015-08-28
22874,5,2015-08-13
22875,5,2015-06-27
22876,4,2015-06-16
22877,4,2015-06-06
22878,5,2015-05-28
22879,5,2015-05-23
22880,5,2015-03-06
22881,5,2015-02-08
22882,5,2014-12-11
22883,4,2014-11-21
22884,2,2014-10-30
22885,4,2014-07-19
22886,3,2014-06-27
22887,5,2014-06-01
22888,2,2014-05-31
22889,5,2014-04-06
22890,3,2019-09-04
22891,3,2017-03-28
22892,5,2017-01-10
22893,3,2016-08-27
22894,5,2016-07-05
22895,5,2016-05-12
22896,3,2016-02-01
22897,4,2016-01-12
22898,5,2015-11-30
22899,5,2015-09-09
22900,5,2015-07-30
22901,5,2015-04-27
22902,5,2015-01-27
22903,5,2015-01-15
22904,5,2014-10-14
22905,5,2014-08-16
22906,5,2014-07-11
22907,5,2014-01-14
24116,4,2022-08-15
24117,4,2020-07-04
24118,5,2017-10-29
24119,4,2017-09-13
24120,1,2017-09-05
24121,1,2017-03-21
24122,1,2014-03-07
24123,2,2017-07-04
24124,2,2017-01-20
24479,4,2014-09-05
24480,1,2014-08-26
24481,4,2018-02-05
24906,1,2022-05-01
24907,1,2022-05-01
24908,4,2021-12-05
24909,5,2021-02-20
24910,5,2020-10-30
24911,5,2020-09-28
24912,5,2020-01-03
24913,5,2019-08-04
24914,4,2019-06-18
24915,5,2019-05-28
24916,4,2019-03-25
24917,4,2019-03-15
24918,5,2019-02-03
24919,5,2018-12-30
24920,5,2018-10-17
24921,5,2018-09-29
24922,5,2018-09-28
24923,5,2018-08-18
24924,5,2018-08-03
24925,5,2018-07-25
24926,5,2018-07-15
24927,4,2018-04-17
24928,4,2018-02-18
24929,5,2018-01-13
24930,4,2018-01-06
24931,2,2018-01-06
24932,4,2018-01-04
24933,5,2017-09-15
24934,5,2017-08-27
24935,4,2017-08-21
24936,3,2017-08-14
24937,5,2017-07-26
24938,4,2017-07-18
24939,5,2017-06-27
24940,5,2017-01-26
24941,5,2017-01-20
24942,5,2017-01-14
24943,4,2016-12-19
24944,5,2016-07-25
24945,3,2016-07-03
24946,5,2016-06-15
24947,4,2016-05-01
24948,5,2016-04-24
24949,5,2016-04-05
24950,4,2016-03-20
24951,3,2015-11-22
24952,4,2015-11-13
24953,4,2015-10-14
24954,5,2015-08-24
24955,5,2015-08-22
24956,5,2015-08-21
24957,5,2015-05-25
24958,5,2015-05-02
24959,4,2015-04-25
24960,5,2015-03-29
24961,4,2015-03-26
24962,5,2015-02-13
24963,1,2015-01-09
24964,5,2015-01-06
24965,5,2014-07-31
24966,5,2014-07-31
24967,5,2014-06-11
24968,4,2014-05-27
24969,4,2014-04-11
24970,5,2020-08-08
24971,4,2020-01-02
24972,5,2019-11-15
24973,4,2019-11-11
24974,4,2017-08-05
24975,4,2017-08-02
24976,5,2017-06-10
24977,4,2017-05-27
24978,5,2017-04-09
24979,4,2017-01-31
24980,5,2017-01-23
24981,5,2016-11-07
24982,5,2016-11-03
24983,3,2016-10-01
24984,3,2016-08-24
24985,5,2016-06-14
24986,4,2015-12-28
24987,5,2015-05-10
24988,4,2014-11-14
24989,4,2014-07-30
24990,5,2014-07-03
24991,5,2014-03-11
25176,5,2021-05-12
25177,5,2020-01-12
25178,5,2018-04-21
25179,1,2018-03-28
25180,4,2018-01-22
25181,5,2017-12-23
25182,4,2014-10-13
25183,5,2014-09-29
25184,4,2019-10-01
25185,4,2018-03-03
25787,5,2020-01-19
25788,5,2018-11-14
25789,4,2018-09-23
25790,5,2018-08-05
25791,5,2017-04-12
25792,5,2016-08-04
25793,4,2016-07-31
25794,4,2015-10-14
25795,4,2015-05-11
25796,4,2015-02-15
25797,2,2011-07-19
25798,5,2017-05-10
26245,2,2022-04-29
26246,5,2022-04-14
26247,2,2021-06-04
26248,1,2020-02-21
26249,4,2018-12-27
26250,4,2018-10-01
26251,5,2018-09-19
26252,4,2017-08-07
26253,4,2017-06-29
26254,5,2016-08-28
26255,3,2016-08-09
26256,2,2016-03-17
26257,5,2015-08-26
26258,4,2014-09-26
26259,4,2014-09-16
26260,5,2014-07-29
26261,4,2015-10-01
31035,4,2015-07-29
31036,2,2022-03-10
31037,3,2021-08-23
31038,2,2020-05-21
31039,4,2019-12-23
31040,5,2019-08-17
31041,5,2017-09-18
31042,5,2017-05-05
31043,2,2016-12-10
31044,1,2016-10-12
31045,4,2016-09-08
31046,5,2016-05-08
31047,5,2015-11-10
31048,5,2015-11-10
31049,3,2015-10-28
31050,3,2020-02-20
31051,5,2018-08-15
31052,4,2018-06-15
31053,5,2016-08-11
31054,5,2015-12-01
34070,5,2020-07-22
34071,4,2020-03-06
34072,5,2019-06-22
34073,5,2016-12-07
34074,5,2016-10-19
34075,5,2016-06-27
34076,5,2016-05-21
34077,3,2016-01-07
34078,4,2015-10-03
34079,5,2015-09-05
34080,5,2015-04-28
34081,4,2013-08-11
34082,4,2019-01-18
34083,5,2018-08-31
34231,2,2022-06-06
34232,5,2021-06-24
34233,1,2021-02-27
34234,1,2020-07-01
34235,4,2019-12-31
34236,1,2019-12-30
34237,4,2019-12-28
34238,5,2019-12-13
34239,3,2019-12-05
34240,4,2019-11-27
34241,3,2019-11-02
34242,5,2019-08-03
34243,4,2019-07-22
34244,1,2019-07-07
34245,5,2019-06-03
34246,4,2019-05-04
34247,5,2019-03-13
34248,1,2019-03-07
34249,2,2018-12-12
34250,4,2018-09-20
34251,5,2018-09-19
34252,4,2018-08-20
34253,5,2018-06-06
34254,4,2018-02-26
34255,2,2018-02-14
34256,4,2018-01-28
