,rating,review_date
25835,5,2017-03-17
25836,4,2017-02-27
25837,5,2017-02-24
25838,4,2017-02-05
25839,5,2017-01-28
25840,5,2016-10-23
25841,4,2016-10-04
25842,2,2016-10-02
25843,3,2016-09-27
25844,4,2016-08-02
25845,1,2016-07-28
25846,3,2016-06-05
25847,4,2016-05-21
25848,4,2016-04-25
25849,5,2016-04-18
25850,4,2016-04-14
25851,5,2016-04-04
25852,2,2016-04-03
25853,4,2016-03-15
25854,5,2016-03-15
25855,4,2016-03-10
25856,5,2016-03-01
25857,5,2016-03-01
25858,4,2016-03-01
25859,1,2016-02-28
25860,4,2016-02-20
25861,4,2016-02-07
25862,4,2016-01-18
25863,4,2016-01-10
25864,5,2016-01-10
25865,5,2016-01-10
25866,5,2016-01-05
25867,5,2015-11-14
25868,5,2015-10-26
25869,5,2015-10-25
25870,5,2015-09-16
25871,5,2015-07-30
25872,5,2015-07-15
25873,5,2015-05-24
25874,2,2015-05-20
25875,5,2015-05-08
25876,5,2015-04-23
25877,1,2015-03-26
25878,3,2015-03-15
25879,4,2015-03-15
25880,4,2015-03-15
25881,4,2015-02-23
25882,2,2015-01-18
25883,5,2014-12-27
25884,5,2014-12-23
25885,4,2014-11-17
25886,5,2014-11-17
25887,4,2014-11-07
25888,4,2014-10-17
25889,4,2014-10-01
25890,4,2014-08-13
25891,4,2014-06-16
25892,4,2014-06-09
25893,5,2014-05-28
25894,3,2019-07-03
25895,5,2017-01-16
25896,5,2016-09-28
25897,5,2016-07-25
25898,5,2016-05-23
25899,4,2016-04-07
25900,5,2015-06-04
25901,5,2015-05-16
25902,4,2015-04-07
25903,4,2015-03-23
25904,5,2015-02-19
25905,4,2015-01-24
25906,5,2015-01-22
25907,3,2015-01-22
25908,4,2015-01-07
25909,4,2015-01-03
25910,4,2014-11-14
25911,4,2014-09-23
25912,3,2014-09-06
25913,5,2014-06-09
25914,5,2014-06-04
25915,5,2014-06-02
26767,4,2021-10-26
26768,5,2021-10-15
26769,5,2021-07-15
26770,2,2020-09-24
26771,3,2020-02-05
26772,4,2020-01-16
26773,5,2019-12-11
26774,4,2019-09-09
26775,5,2019-08-16
26776,4,2019-07-28
26777,4,2019-06-20
26778,5,2018-10-24
26779,5,2018-10-09
26780,5,2018-09-09
26781,4,2018-07-13
26782,5,2018-05-09
26783,2,2018-02-17
26784,4,2018-02-14
26785,4,2017-09-15
26786,5,2017-07-25
26787,4,2017-07-21
26788,5,2017-07-07
26789,4,2017-07-05
26790,4,2017-05-05
26791,1,2017-03-29
26792,4,2017-03-28
26793,5,2017-03-07
26794,3,2017-02-01
26795,4,2016-12-08
26796,4,2016-09-12
26797,5,2016-07-31
26798,5,2016-06-09
26799,4,2016-05-25
26800,4,2016-05-23
26801,4,2016-05-05
26802,4,2016-03-07
26803,2,2016-03-01
26804,5,2016-02-28
26805,5,2015-09-04
26806,5,2015-05-15
26807,5,2014-08-27
26808,4,2020-09-18
26809,5,2019-11-17
26810,2,2019-03-16
26811,2,2016-09-17
26812,5,2015-03-24
29864,5,2021-08-07
29865,4,2021-06-15
29866,5,2020-09-06
29867,3,2019-03-09
29868,4,2019-03-04
29869,5,2017-11-02
29870,4,2017-10-26
29871,5,2017-10-13
29872,4,2017-06-04
29873,5,2017-02-27
29874,4,2017-02-24
29875,4,2016-08-24
29876,4,2016-07-27
29877,5,2016-06-18
29878,3,2015-05-01
29879,1,2015-04-27
29880,3,2014-10-08
29881,2,2020-01-27
29882,3,2018-01-14
29883,5,2017-11-29
29884,2,2017-07-12
32311,5,2021-10-07
32312,5,2021-09-09
32313,2,2021-07-28
32314,3,2021-07-21
32315,5,2020-08-06
32316,5,2020-08-06
32317,5,2020-06-24
32318,5,2020-06-14
32319,5,2019-12-06
32320,5,2019-09-15
32321,5,2019-09-15
32322,4,2018-03-03
32323,1,2018-01-21
32324,3,2017-01-08
32325,1,2016-09-17
32326,1,2016-04-17
32327,2,2016-03-16
38821,5,2021-11-19
38822,5,2021-10-15
38823,2,2020-10-19
38824,4,2020-06-25
38825,5,2020-02-27
38826,5,2019-12-12
38827,5,2019-09-30
38828,1,2019-09-26
38829,5,2019-08-07
38830,5,2019-08-03
38831,5,2019-07-16
38832,1,2019-05-18
38833,5,2019-05-01
38834,5,2019-03-18
38835,4,2019-01-27
38836,5,2019-01-08
38837,5,2018-12-21
38838,1,2018-12-17
38839,4,2018-12-16
38840,5,2018-09-24
38841,5,2018-08-25
38842,5,2018-08-10
38843,1,2018-07-24
38844,5,2018-07-24
38845,5,2018-07-12
38846,4,2018-05-05
38847,5,2018-04-24
38848,3,2018-03-13
38849,2,2018-02-24
38850,5,2018-01-10
38851,4,2017-12-19
38852,4,2017-08-10
38853,5,2017-05-28
38854,4,2017-05-22
38855,4,2017-04-05
38856,5,2017-03-26
38857,5,2017-03-13
38858,4,2017-01-15
38859,5,2016-12-19
38860,5,2016-10-28
38861,5,2016-10-16
38862,5,2016-06-10
38863,5,2016-06-03
38864,4,2015-12-16
38865,4,2015-11-23
38866,2,2015-10-17
38867,5,2015-10-02
38868,5,2015-08-30
38869,5,2015-08-25
38870,5,2015-08-04
38871,5,2015-07-09
38872,4,2018-07-08
38873,3,2017-07-26
38874,3,2017-07-05
38875,4,2017-06-22
38876,5,2017-03-07
38877,5,2016-11-21
38878,5,2016-07-13
38879,4,2016-06-28
38880,4,2016-01-28
38881,4,2015-12-27
38882,5,2015-12-12
38883,5,2015-07-20
38884,4,2015-07-08
39596,5,2022-09-03
39597,3,2022-06-14
39598,2,2022-05-20
39599,3,2021-11-20
39600,5,2021-10-08
39601,4,2020-12-17
39602,4,2020-09-19
39603,4,2020-09-08
39604,1,2020-08-09
39605,3,2020-07-19
39606,4,2020-02-22
39607,2,2020-02-20
39608,2,2020-02-14
39609,1,2019-12-31
39610,1,2019-12-26
39611,5,2019-12-08
39612,5,2019-11-15
39613,1,2019-09-18
39614,5,2019-09-06
39615,5,2019-08-09
39616,4,2019-08-07
39617,3,2019-08-07
39618,4,2019-08-07
39619,5,2019-07-13
39620,5,2019-07-12
39621,5,2019-07-08
39622,5,2019-06-03
39623,2,2019-05-31
39624,1,2019-05-26
39625,1,2019-05-25
39626,5,2019-04-23
39627,5,2019-01-06
39628,2,2019-01-05
39629,5,2018-12-09
39630,4,2018-12-05
39631,5,2018-09-01
39632,5,2018-08-27
39633,5,2018-07-07
39634,5,2018-07-07
39635,5,2018-01-01
39636,4,2017-12-19
39637,5,2017-10-04
39638,5,2017-03-26
39639,4,2017-02-01
39640,5,2016-09-07
42609,5,2021-12-28
42610,5,2020-01-07
42611,4,2019-11-25
42612,5,2019-03-17
42613,5,2019-01-19
42614,4,2018-11-03
42615,4,2018-10-27
42616,4,2018-05-12
42617,4,2018-02-15
42618,5,2018-02-02
42619,4,2018-01-28
42620,4,2017-11-22
42621,2,2017-09-02
42622,3,2017-07-20
42623,4,2016-12-18
42624,3,2016-12-12
42625,4,2016-12-01
42626,5,2016-10-25
42627,3,2016-06-01
42628,2,2016-05-15
42629,3,2016-04-30
42630,1,2016-01-16
42631,2,2016-01-09
42632,4,2015-12-28
42633,1,2015-09-24
42634,2,2015-08-11
42635,4,2015-07-16
42636,4,2015-04-13
42637,3,2015-03-01
42638,1,2015-02-27
42639,1,2014-11-15
42640,4,2014-07-12
42641,4,2013-09-11
42642,3,2013-06-11
42643,5,2013-02-02
42644,4,2019-09-04
42645,5,2019-07-09
42646,5,2018-06-29
42647,1,2017-06-05
42648,4,2017-05-07
42649,5,2017-03-03
42650,4,2015-12-28
42651,4,2014-10-15
42652,5,2014-08-24
42653,5,2014-05-24
42654,4,2013-10-14
42655,5,2012-08-31
42656,5,2012-08-17
42657,5,2012-02-18
42870,3,2020-06-07
43071,3,2022-07-10
43072,2,2021-04-25
43073,4,2019-11-06
43074,4,2019-07-24
43075,4,2017-08-26
43076,5,2017-07-03
43077,5,2017-05-23
43078,5,2017-03-25
43079,5,2017-03-16
43080,5,2017-03-16
43126,3,2022-06-30
43127,1,2022-04-22
43128,1,2022-04-14
43129,3,2022-04-03
43130,5,2022-02-25
43131,1,2022-01-15
43132,3,2021-11-03
43133,1,2021-10-17
43134,5,2021-09-12
43135,2,2021-09-02
43136,4,2021-08-09
43137,5,2021-04-19
43138,5,2020-09-20
43139,2,2020-08-27
43140,3,2019-12-07
43141,2,2019-12-06
43142,5,2019-11-08
43143,3,2019-11-05
43144,3,2019-09-04
43145,2,2019-08-26
43146,3,2019-08-11
43147,5,2019-08-09
43148,4,2019-06-24
43149,5,2019-02-14
43150,5,2018-11-25
43151,5,2018-10-13
43152,4,2018-08-29
43153,5,2018-06-30
43154,4,2018-06-28
43155,5,2018-02-04
43156,5,2017-08-19
43157,5,2017-08-13
43158,3,2017-08-01
43159,3,2017-07-11
43160,3,2017-07-11
43161,4,2017-06-16
43162,1,2017-04-29
43163,5,2017-04-27
43164,4,2017-04-08
43165,1,2017-04-07
43166,3,2017-01-20
43167,4,2017-01-13
43168,3,2016-12-09
43169,2,2016-12-07
43170,5,2016-10-16
43171,4,2016-08-05
43172,5,2016-06-29
43173,5,2016-06-18
43174,4,2016-05-14
43175,4,2016-05-12
43176,4,2016-03-24
43177,2,2016-03-05
43178,1,2015-11-28
43179,5,2015-11-03
43180,4,2015-07-09
43181,1,2015-03-10
43182,4,2014-08-23
43183,4,2014-08-16
43184,5,2014-01-05
43185,5,2013-09-30
43186,4,2013-03-08
43187,5,2013-02-17
43188,4,2012-10-26
43189,4,2012-09-15
43190,4,2011-10-11
45828,5,2021-07-08
45829,5,2020-08-11
45830,4,2020-06-16
45831,5,2020-08-03
45832,5,2020-07-18
45833,4,2020-06-30
45834,3,2020-06-07
45835,4,2020-05-01
45836,5,2020-03-05
45837,5,2019-10-08
45838,2,2019-08-31
45839,4,2019-08-12
45840,5,2019-08-06
45841,4,2019-04-21
45842,5,2019-01-04
45843,5,2019-01-04
45844,4,2018-12-23
45845,4,2018-12-11
45846,4,2018-05-03
45847,3,2018-03-29
45848,5,2018-03-19
45849,4,2018-03-05
45850,5,2017-08-30
45851,5,2017-07-24
45852,5,2020-11-28
45853,4,2020-08-20
45854,1,2019-07-26
45855,1,2019-02-28
45856,4,2018-12-08
45857,3,2018-09-23
45858,4,2016-08-21
45859,2,2016-07-30
45860,4,2016-07-26
45861,3,2016-03-22
45862,4,2016-03-17
45863,4,2014-01-23
45864,3,2020-09-22
45865,2,2020-09-12
45866,5,2020-08-03
45867,5,2020-07-14
45868,5,2020-06-22
45869,3,2020-01-30
45870,2,2020-01-08
45871,4,2019-12-13
45872,5,2019-12-04
45873,4,2019-07-02
45874,5,2019-05-29
45875,2,2019-05-24
45876,3,2018-11-15
45877,4,2018-11-14
45878,4,2018-05-14
45879,4,2018-05-09
45880,2,2018-04-16
45881,4,2018-04-06
45882,5,2018-02-23
45883,4,2017-10-04
45884,5,2017-10-02
45885,4,2017-10-01
45886,4,2017-07-29
45887,4,2017-07-03
45888,3,2017-04-14
45889,5,2017-04-09
45890,4,2017-02-24
45891,5,2017-02-12
45892,5,2017-01-07
45893,5,2017-01-03
45894,4,2016-12-25
45895,4,2016-12-14
45896,4,2016-11-16
45897,3,2016-11-12
45898,4,2016-11-05
45899,5,2016-09-03
45900,4,2016-08-26
45901,3,2016-07-31
45902,4,2016-07-02
45903,4,2016-06-15
45904,4,2016-05-20
45905,5,2016-04-14
45906,3,2016-04-03
45907,5,2016-03-03
45908,3,2016-01-13
45909,4,2016-01-08
45910,4,2016-01-08
45911,4,2015-11-15
45912,3,2015-09-24
45913,4,2015-09-22
45914,3,2015-09-14
45915,4,2015-09-02
45916,2,2015-08-30
45917,5,2015-07-03
45918,4,2015-07-01
45919,4,2015-06-25
45920,4,2015-05-31
45921,4,2015-05-30
45922,5,2015-04-03
45923,4,2015-03-09
45924,3,2014-12-21
45925,3,2014-12-09
45926,4,2014-09-06
45927,2,2014-09-03
45928,3,2014-08-26
45929,4,2014-08-21
45930,4,2014-08-11
45931,5,2014-07-02
45932,2,2014-05-16
45933,5,2014-03-13
45934,4,2014-01-29
45935,2,2013-05-29
45936,5,2012-10-18
45937,1,2012-10-03
45938,4,2012-09-20
45939,3,2012-09-19
45940,4,2012-07-03
45941,4,2012-06-29
45942,5,2012-06-24
45943,3,2012-04-09
45944,1,2010-10-30
46158,5,2021-10-01
46159,5,2020-08-07
46160,4,2020-06-18
46161,5,2018-11-12
46162,4,2018-08-02
46504,5,2016-12-16
46505,4,2016-01-24
46506,4,2015-07-25
48759,5,2022-05-09
48892,5,2017-08-30
48893,5,2014-01-03
48894,1,2012-02-12
48895,5,2019-11-05
48896,2,2019-10-11
48897,3,2019-09-22
48898,5,2019-06-26
48899,5,2019-06-19
48900,1,2019-04-03
48901,5,2019-02-20
48902,4,2018-12-12
48903,5,2018-12-09
48904,5,2018-12-07
48905,5,2018-08-29
48906,5,2018-07-21
48907,5,2018-06-08
48908,5,2018-04-19
48909,5,2018-04-13
48910,3,2018-04-01
48911,5,2018-03-14
48912,5,2018-03-11
48913,5,2017-03-28
48914,4,2017-02-26
48915,5,2013-09-03
48916,5,2013-07-12
48917,4,2013-06-29
49704,5,2021-10-16
49705,5,2020-12-08
49706,5,2020-06-03
49707,5,2014-10-12
49708,5,2019-11-17
49709,5,2019-08-28
49710,5,2019-07-05
49711,5,2018-04-30
49712,5,2018-02-04
49713,5,2016-11-17
49714,5,2016-07-18
49715,4,2016-02-16
49716,2,2015-12-28
49717,5,2015-09-10
49718,5,2015-05-17
50538,5,2018-01-29
50539,4,2017-04-16
52266,5,2022-09-15
52267,5,2022-08-11
52268,5,2020-08-22
52269,5,2020-08-22
52270,5,2019-12-04
52271,4,2019-11-28
52272,5,2019-10-11
52273,5,2019-09-20
52274,5,2019-07-04
52275,5,2019-05-25
52276,4,2019-05-22
52277,3,2019-04-04
52278,3,2019-02-19
52279,4,2018-12-31
52280,2,2018-11-13
52281,4,2018-10-05
52282,5,2018-06-01
52283,4,2018-05-11
52284,4,2018-05-03
52285,5,2018-04-13
52286,1,2018-03-13
52287,5,2018-03-03
52288,5,2017-12-24
52289,4,2017-07-23
52290,1,2017-02-17
52291,5,2017-02-13
52292,5,2016-05-31
52293,3,2016-04-24
53793,3,2022-08-12
53794,4,2022-08-09
53795,4,2022-03-06
53796,4,2022-02-24
53797,3,2022-01-30
53798,5,2022-01-20
53799,5,2021-11-19
53800,4,2020-08-28
53801,3,2020-08-26
53802,5,2020-08-23
53803,5,2020-07-15
53804,5,2020-06-24
53805,5,2020-06-03
53806,2,2020-02-26
53807,3,2020-02-22
53808,5,2019-11-08
53809,3,2019-11-07
53810,3,2019-11-06
53811,5,2019-10-21
53812,5,2019-10-16
53813,3,2019-09-30
53814,5,2019-08-23
53815,4,2019-08-12
53816,5,2019-07-11
53817,3,2019-06-12
53818,5,2019-05-21
53819,5,2019-05-20
53820,4,2019-05-15
53821,3,2019-02-15
53822,5,2019-02-15
53823,5,2019-01-27
53824,5,2019-01-18
53825,5,2019-01-16
53826,4,2019-01-06
53827,5,2018-12-22
53828,4,2018-12-19
53829,2,2018-11-13
53830,3,2018-11-09
53831,2,2018-10-20
53832,2,2018-09-30
53833,1,2018-09-11
53834,5,2018-08-05
53835,4,2018-08-02
53836,5,2018-07-19
53837,5,2018-07-17
53838,3,2018-05-24
53839,5,2018-05-01
53840,4,2018-03-06
53841,4,2018-02-27
53842,3,2018-02-23
53843,5,2018-02-17
53844,2,2018-02-07
53845,4,2018-02-04
53846,4,2018-01-30
53847,1,2017-12-27
53848,4,2017-12-23
53849,4,2017-11-15
53850,5,2017-11-13
53851,5,2017-11-13
53852,5,2017-10-27
53853,3,2017-10-08
53854,4,2017-10-03
53855,4,2017-09-16
53856,4,2017-09-15
53857,4,2017-09-06
53858,4,2017-08-11
53859,4,2017-07-22
53860,3,2017-05-23
53861,5,2017-05-21
53862,4,2017-04-11
53863,5,2017-03-01
53864,5,2017-02-27
53865,3,2017-02-25
53866,3,2017-02-15
53867,4,2016-12-31
53868,2,2016-12-16
53869,5,2016-12-15
53870,5,2016-12-14
53871,4,2016-11-22
53872,5,2016-11-20
53873,4,2016-11-18
53874,3,2016-11-17
53875,4,2016-10-30
53876,5,2016-10-19
53877,5,2016-10-18
53878,5,2016-10-08
53879,5,2016-10-01
53880,2,2016-09-28
53881,5,2016-09-23
53882,4,2016-09-19
53883,5,2016-09-16
53884,5,2016-09-14
53885,4,2016-09-14
53886,5,2016-08-29
53887,3,2016-08-28
53888,3,2016-08-23
53889,5,2016-08-18
53890,5,2016-08-13
53891,4,2016-06-28
53892,4,2016-06-28
53893,5,2016-06-26
53894,5,2016-06-25
53895,5,2016-06-22
53896,5,2016-06-20
53897,5,2016-06-17
53898,4,2016-06-09
53899,4,2016-05-19
53900,2,2016-04-25
53901,5,2016-03-30
53902,5,2016-03-27
53903,5,2016-03-27
53904,5,2016-03-08
53905,4,2016-02-22
53906,5,2016-02-11
53907,2,2016-01-19
53908,5,2016-01-03
53909,4,2015-12-21
53910,5,2015-11-09
53911,4,2015-11-02
53912,4,2015-09-18
53913,4,2015-08-19
53914,3,2015-08-17
53915,1,2015-08-09
53916,4,2015-01-07
53917,5,2014-10-22
53918,4,2014-05-26
53919,4,2013-12-26
53920,4,2013-07-29
53921,3,2012-12-06
53922,4,2012-11-17
53923,4,2012-10-24
53924,4,2012-07-15
53925,3,2012-02-08
53926,3,2017-04-16
53927,4,2016-10-21
53928,4,2015-11-01
53929,4,2015-04-15
53930,3,2014-10-13
53931,4,2013-01-16
55308,1,2020-06-24
55309,1,2019-10-13
55310,2,2019-07-22
55311,1,2019-04-07
55312,1,2018-10-21
55313,4,2018-10-09
55314,3,2018-10-02
55315,4,2018-08-15
55316,3,2018-07-10
55317,3,2018-06-23
55318,1,2018-05-02
55319,2,2017-08-04
55320,4,2017-07-22
55321,1,2017-07-11
55322,1,2017-07-10
55323,1,2017-05-28
55324,5,2017-04-16
55325,2,2017-04-11
55326,2,2016-08-28
55327,4,2016-08-16
55328,3,2016-08-08
55329,2,2016-06-30
55330,1,2015-07-14
55331,1,2015-07-07
55332,2,2015-04-22
55333,3,2014-06-01
58856,5,2021-07-04
59299,4,2017-10-28
59300,5,2019-10-25
59301,3,2019-08-18
59302,4,2018-04-05
59303,1,2018-03-28
59304,3,2018-02-12
59305,4,2017-08-30
59306,3,2016-11-10
59307,2,2016-08-12
59308,4,2016-01-02
59309,2,2015-10-11
59646,5,2018-12-14
59647,5,2018-11-11
59648,4,2017-07-25
61409,4,2022-07-31
61410,5,2022-07-29
61411,5,2021-08-07
61412,5,2021-08-07
61413,5,2020-11-28
61414,5,2020-11-24
61415,3,2019-11-29
61416,5,2018-12-22
61417,5,2019-02-12
61418,5,2019-02-12
61419,4,2018-11-28
61420,5,2017-10-17
61421,3,2017-04-19
61422,4,2016-04-23
61423,4,2016-04-03
61734,3,2020-07-16
61735,5,2019-07-24
61835,3,2019-02-12
61836,5,2016-02-26
61837,5,2016-02-06
61838,2,2013-08-12
61839,4,2020-02-12
61840,5,2018-12-26
61841,3,2018-03-05
61842,2,2017-12-30
61843,4,2017-01-18
61844,5,2015-12-22
61845,5,2015-03-05
61846,5,2015-01-24
61847,4,2013-03-09
62955,5,2022-06-08
62956,5,2021-07-12
64561,5,2020-09-15
65132,5,2022-02-12
65133,5,2021-08-26
65134,3,2021-06-21
65135,5,2020-09-15
65136,5,2020-09-01
65137,5,2020-08-18
65138,5,2020-07-16
65139,5,2020-06-08
65140,4,2019-11-27
65141,4,2019-11-03
65142,4,2019-10-12
65143,2,2019-09-24
65144,4,2019-09-09
65145,3,2019-09-07
65146,4,2018-11-21
65147,5,2018-07-31
65148,4,2018-04-29
65149,5,2018-04-07
65150,4,2017-11-16
65151,5,2017-10-01
65152,5,2017-05-30
65153,4,2017-04-16
65154,4,2016-11-12
65155,4,2016-11-08
65156,3,2019-08-18
65157,4,2019-08-10
65158,4,2017-07-06
65159,4,2017-06-23
65160,5,2017-06-19
65161,4,2017-04-18
65162,2,2017-04-12
65163,4,2017-02-12
65164,5,2017-01-29
65165,5,2016-11-09
65166,4,2016-09-28
65167,5,2016-09-09
65168,4,2016-08-10
65169,5,2016-07-03
65170,5,2016-05-02
66069,5,2021-07-21
66070,5,2020-10-07
