,rating,review_date
2836,4,2016-08-02
2837,4,2016-07-31
2838,3,2016-07-10
2839,1,2016-06-17
2840,5,2016-05-13
2841,5,2016-05-01
2842,2,2016-04-25
2843,4,2016-04-17
2844,1,2016-04-15
2845,3,2016-03-24
2846,3,2016-03-20
2847,4,2016-02-28
2848,4,2016-02-27
2849,5,2016-02-22
2850,5,2016-02-11
2851,3,2016-02-08
2852,2,2016-01-29
2853,3,2016-01-24
2854,3,2016-01-17
2855,3,2016-01-17
2856,5,2016-01-10
2857,1,2016-01-05
2858,1,2015-12-30
2859,2,2015-12-14
2860,2,2015-11-26
2861,2,2015-11-15
2862,4,2015-11-02
2863,4,2015-10-26
2864,3,2015-10-19
2865,4,2015-10-19
2866,3,2015-10-15
2867,3,2015-10-11
2868,3,2015-10-09
2869,3,2015-10-02
2870,3,2015-09-10
2871,4,2015-09-09
2872,4,2015-08-27
2873,4,2015-08-25
2874,2,2015-07-26
2875,5,2015-07-12
2876,4,2015-04-24
2877,2,2015-03-31
2878,1,2015-03-27
2879,5,2015-02-25
2880,4,2015-02-18
2881,1,2015-01-22
2882,3,2014-11-08
2883,3,2014-10-12
2884,3,2014-09-12
2885,4,2014-08-22
2886,5,2014-07-10
2887,5,2014-06-20
2888,4,2014-04-23
2889,4,2014-04-22
2890,5,2014-04-10
2891,4,2014-02-28
2892,4,2014-02-03
2893,5,2014-01-22
2894,4,2013-12-26
2895,4,2013-12-26
2896,5,2013-11-30
2897,4,2013-09-26
2898,3,2016-09-11
3098,5,2022-06-23
3099,4,2022-06-06
3100,5,2021-10-20
3101,5,2021-08-02
3102,5,2021-07-24
3103,4,2020-02-04
3104,1,2020-01-02
3105,5,2019-12-10
3106,1,2019-10-31
3107,5,2019-09-04
3108,2,2019-05-04
3109,2,2019-04-08
3110,4,2019-03-30
3111,1,2019-03-06
3112,5,2019-03-03
3113,5,2019-03-02
3114,3,2018-12-27
3115,2,2018-12-12
3116,1,2018-12-09
3117,5,2018-09-07
3118,4,2018-09-01
3119,4,2018-08-17
3120,4,2018-08-17
3121,4,2018-08-10
3122,2,2018-07-25
3123,5,2018-06-23
3124,3,2018-05-21
3125,5,2018-04-08
3126,5,2018-02-16
3127,3,2018-02-10
3128,1,2018-01-19
3129,1,2018-01-15
3130,4,2018-01-10
3131,1,2018-01-06
3132,5,2017-12-09
3133,3,2017-12-03
3134,5,2017-11-11
3135,4,2017-10-30
3136,3,2017-10-06
3137,2,2017-10-06
3138,5,2017-09-20
3139,5,2017-09-14
3140,4,2017-09-04
3141,3,2017-09-03
3142,4,2017-07-24
3143,5,2017-06-04
3144,4,2017-05-25
3145,5,2017-04-30
3146,5,2017-03-23
3147,5,2017-03-08
3148,3,2017-01-28
3149,5,2017-01-13
3150,5,2017-01-03
3151,5,2016-12-18
3152,5,2016-11-27
3153,4,2016-11-06
3154,4,2016-10-31
3155,4,2016-10-19
3156,5,2016-10-01
3157,5,2016-09-18
3158,5,2016-09-18
3159,4,2016-09-14
3160,5,2016-09-10
3161,5,2016-08-29
3162,4,2016-08-26
3163,4,2016-08-22
3164,1,2016-08-20
3165,5,2016-08-17
3166,5,2016-08-17
3167,3,2016-08-10
3168,4,2016-08-07
3169,4,2016-08-05
3170,4,2016-07-20
3171,5,2016-07-16
3172,5,2016-06-30
3173,4,2016-06-17
3174,2,2016-06-05
3175,4,2016-05-29
3176,3,2016-05-21
3177,3,2016-05-18
3178,4,2016-04-26
3179,4,2016-04-08
3180,5,2016-04-01
3181,5,2016-03-30
3182,5,2016-03-28
3183,5,2016-02-29
3184,2,2016-01-21
3185,4,2016-01-19
3186,2,2016-01-10
3187,4,2016-01-06
3188,4,2016-01-05
3189,4,2016-01-04
3190,4,2015-12-22
3191,4,2015-12-14
3192,5,2015-12-09
3193,5,2015-11-19
3194,5,2015-11-15
3195,3,2015-11-14
3196,4,2015-10-20
3197,3,2015-09-19
3198,4,2015-08-25
3199,5,2015-08-22
3200,5,2015-08-21
3201,5,2015-08-20
3202,4,2015-08-16
3203,3,2015-08-14
3204,5,2015-08-11
3205,5,2015-08-09
3206,4,2015-08-06
3207,5,2015-08-04
3208,4,2015-07-13
3209,3,2015-06-18
3210,5,2015-05-14
3211,5,2015-04-19
3212,5,2015-04-18
3213,4,2015-03-30
3214,5,2015-03-11
3215,5,2015-03-04
3216,3,2015-02-23
3217,4,2015-02-01
3218,5,2014-10-30
3219,4,2019-09-23
3540,5,2022-01-29
3541,3,2019-09-01
3542,4,2019-07-09
3543,4,2019-05-04
3544,4,2018-07-12
3545,4,2017-10-03
3546,5,2017-08-08
3547,5,2016-12-30
3548,4,2015-10-31
3549,4,2015-03-11
3550,3,2015-02-19
4530,5,2022-02-15
4531,5,2022-02-05
4595,4,2021-08-15
4596,5,2021-08-07
4597,3,2021-02-14
4598,2,2021-02-06
4599,1,2020-11-29
4600,5,2020-10-01
4601,5,2020-08-12
4602,3,2020-08-02
4603,3,2020-07-28
4604,5,2020-06-04
4605,5,2020-06-02
4606,5,2020-06-02
4607,5,2020-05-22
4608,5,2020-05-13
4609,5,2020-04-28
4610,5,2020-04-28
4611,5,2019-12-30
4612,5,2018-05-24
4613,5,2018-04-12
4614,5,2017-08-20
4615,4,2017-03-31
4616,5,2017-03-09
4617,5,2017-03-05
4618,5,2017-03-04
4619,4,2017-02-22
4620,4,2017-02-06
4621,5,2016-12-14
4622,4,2016-11-15
4623,4,2016-06-04
4624,3,2016-06-03
4625,5,2016-05-08
4626,5,2016-04-23
4627,5,2015-08-16
4628,4,2015-07-31
4629,3,2015-04-17
4630,4,2014-03-23
4631,3,2018-12-21
4632,5,2016-12-05
4638,5,2019-03-12
4675,5,2022-06-06
4676,5,2022-04-03
4677,5,2022-03-18
4678,5,2020-10-14
4679,5,2019-12-18
4691,4,2019-02-01
4692,3,2020-07-07
4693,4,2018-09-02
4694,5,2015-10-26
4695,5,2015-07-02
4745,1,2019-10-16
4746,2,2019-07-29
4747,4,2018-06-18
4748,5,2017-03-03
4749,3,2015-02-27
4855,5,2018-01-20
4856,5,2017-10-21
4932,4,2016-08-13
4933,4,2022-07-06
4934,2,2022-04-29
4935,3,2021-07-04
4936,5,2020-05-27
4937,2,2020-01-13
4938,5,2019-01-12
4939,5,2018-04-12
4940,4,2018-01-14
4941,3,2018-01-01
4942,4,2017-12-08
4943,5,2017-11-19
4944,5,2017-08-29
5017,5,2022-02-22
5018,1,2021-12-30
5019,5,2021-10-27
5020,2,2021-09-21
5021,4,2021-09-05
5022,5,2021-08-05
5023,5,2021-07-26
5147,4,2018-05-17
5225,4,2018-03-22
5226,5,2017-09-14
5227,4,2017-08-29
5228,5,2017-04-29
5248,4,2019-08-15
5249,4,2015-07-05
5250,2,2020-06-20
5251,2,2019-08-31
5252,1,2018-05-21
5253,5,2018-04-01
5254,5,2016-06-14
5255,5,2015-11-27
5256,4,2014-04-13
5352,3,2020-12-20
5353,5,2017-11-25
5354,5,2017-11-12
5355,5,2017-11-06
5356,4,2017-09-19
5357,5,2017-09-04
5358,5,2017-05-17
5359,4,2017-05-10
5360,4,2016-09-20
5361,5,2017-10-18
5577,2,2021-05-11
5578,5,2020-05-03
5579,4,2019-12-18
5580,2,2019-09-14
5581,1,2019-08-20
5582,1,2019-03-30
5583,1,2019-02-04
5584,2,2019-01-24
5585,3,2018-12-29
5586,2,2018-12-21
5587,4,2018-11-07
5588,5,2018-11-02
5589,5,2018-10-31
5590,5,2018-10-20
5591,5,2018-10-19
5592,1,2018-10-18
5593,5,2018-10-17
5594,1,2018-10-07
5595,5,2018-09-30
5596,4,2018-09-28
5597,3,2018-09-18
5598,2,2018-09-06
5599,5,2018-08-15
5600,5,2018-08-03
5601,1,2018-07-20
5602,1,2018-07-17
5603,4,2018-07-09
5604,5,2018-06-29
5605,5,2018-06-22
5606,2,2018-05-31
5607,4,2018-02-22
5608,5,2018-02-19
5609,1,2018-02-11
5610,3,2018-02-04
5611,4,2018-01-20
5612,1,2018-01-12
5613,3,2018-01-03
5614,5,2017-12-06
5615,4,2017-11-24
5616,4,2017-11-06
5617,4,2017-11-04
5618,5,2017-11-03
5619,1,2017-10-26
5620,5,2017-08-29
5621,2,2017-08-08
5622,2,2017-08-02
5623,5,2017-05-19
5624,5,2017-04-04
5625,4,2017-03-11
5626,1,2017-02-28
5627,5,2017-02-27
5628,3,2017-02-27
5629,5,2017-02-10
5630,1,2017-01-20
5631,5,2016-11-16
5632,3,2016-11-10
5633,5,2016-10-23
5634,4,2016-09-21
5635,4,2016-09-18
5636,5,2016-09-04
5637,5,2016-09-02
5638,1,2016-08-29
5639,4,2016-08-23
5640,4,2016-08-17
5641,5,2016-08-10
5642,4,2016-07-28
5643,4,2016-07-25
5644,5,2016-07-15
5645,1,2016-07-13
5646,5,2016-07-13
5647,5,2016-07-04
5648,5,2016-06-29
5649,3,2016-06-17
5650,5,2016-06-12
5651,3,2016-06-07
5652,2,2016-05-20
5653,1,2016-05-13
5654,5,2016-04-25
5655,5,2016-03-17
5656,5,2016-03-17
5657,1,2016-03-16
5658,5,2016-03-11
5659,5,2016-03-11
5660,2,2016-02-18
5661,4,2015-12-12
5662,4,2015-12-09
5663,2,2015-08-29
5664,2,2015-05-04
5665,1,2015-04-17
5666,1,2015-02-20
5667,5,2015-01-30
5668,2,2015-01-21
5669,1,2014-04-27
5670,1,2014-04-17
5671,4,2014-03-22
5672,4,2014-03-05
5673,2,2014-03-04
5674,3,2013-08-21
5675,1,2020-04-23
5676,5,2017-07-11
5677,2,2016-09-13
5678,2,2015-07-08
5679,2,2013-11-15
5891,4,2020-08-08
5892,2,2020-07-25
5893,2,2018-02-16
5894,4,2014-10-23
5895,4,2014-08-09
5896,4,2019-06-18
5897,3,2019-03-07
5898,4,2018-08-04
5899,5,2017-09-16
5900,4,2017-08-17
5901,4,2017-08-08
5902,3,2017-04-17
5995,4,2022-02-21
5996,5,2021-08-05
6840,5,2021-07-08
6856,5,2021-09-13
6857,5,2020-02-01
6858,5,2020-02-01
6859,5,2019-08-18
6860,5,2019-05-04
6861,5,2019-03-05
6862,5,2018-07-23
6863,5,2018-03-26
6864,5,2017-11-08
7715,5,2020-07-11
7716,4,2020-02-07
7717,5,2019-09-26
7718,4,2018-10-22
7719,4,2018-08-05
7720,4,2017-12-22
7721,4,2017-09-19
7722,4,2017-06-05
7723,3,2016-10-30
7724,5,2020-10-09
7725,4,2020-01-08
7726,4,2019-06-26
7727,4,2019-02-27
7728,2,2019-02-05
7729,3,2019-02-05
7730,5,2015-04-06
7761,4,2020-08-11
7762,2,2019-08-17
7763,3,2017-08-29
7764,1,2015-09-30
7765,4,2015-03-01
7766,3,2012-12-13
7767,3,2020-06-29
7768,4,2019-07-17
7769,3,2019-03-27
7770,5,2018-07-09
7771,4,2017-07-21
7772,4,2017-02-24
8151,4,2022-07-15
8152,2,2022-02-25
8153,5,2022-02-06
8154,5,2021-12-20
8155,4,2021-08-29
8156,5,2021-02-03
8157,5,2021-01-07
8158,5,2020-10-06
8159,4,2019-08-19
8160,4,2019-03-31
9421,5,2017-09-06
9424,5,2018-08-27
9446,5,2022-08-29
9577,4,2018-11-12
9578,4,2018-03-27
9579,3,2015-10-03
9589,4,2021-07-28
9590,4,2020-05-09
9591,5,2019-09-19
9592,4,2019-05-10
9593,3,2018-12-11
9594,1,2018-11-16
9595,5,2018-10-17
9596,4,2018-02-24
9597,5,2017-11-07
9598,4,2017-11-07
9599,5,2017-10-20
9600,5,2017-05-08
9601,1,2017-04-07
9602,4,2016-03-15
9603,5,2015-12-25
9619,5,2018-10-09
10250,4,2019-06-06
10251,5,2019-06-04
10252,5,2018-08-28
10253,5,2018-08-23
10254,5,2018-08-22
10255,5,2018-08-20
10256,5,2018-08-20
10299,5,2019-03-10
10300,4,2018-05-13
10301,5,2018-05-05
10302,5,2017-11-18
10303,5,2017-05-25
10336,5,2022-01-12
10337,5,2021-05-06
10381,3,2019-07-25
10382,4,2020-01-08
10383,4,2016-05-14
10607,5,2022-02-17
10608,3,2021-09-20
10609,3,2021-07-23
10610,5,2021-05-24
10611,5,2020-08-29
10612,4,2020-08-07
10613,4,2020-07-26
10614,2,2020-07-24
10615,5,2020-07-04
10616,4,2020-06-28
10617,5,2020-02-16
10618,4,2019-10-25
10619,1,2019-02-16
10620,5,2018-10-18
10621,5,2018-09-15
10622,5,2017-11-17
10623,5,2017-08-09
10624,2,2017-07-29
10625,4,2016-11-26
10626,4,2016-09-23
10627,4,2015-12-29
10628,4,2015-03-05
10629,3,2015-01-02
10630,1,2014-09-25
10631,3,2014-08-11
10632,4,2014-06-01
10633,5,2014-04-27
10634,5,2011-03-13
10635,5,2019-12-09
10636,4,2019-10-08
10637,5,2019-09-26
10638,5,2019-09-11
10639,2,2019-06-02
10640,4,2019-05-31
10641,5,2019-04-09
10642,1,2018-10-11
10643,5,2018-10-03
10644,5,2018-10-03
10645,5,2018-10-02
10646,4,2017-08-02
10647,5,2017-07-26
10648,4,2017-07-15
10649,5,2017-06-23
10650,3,2017-05-30
10651,4,2017-05-23
10652,5,2016-12-27
10653,4,2016-12-26
10654,4,2016-11-03
10655,4,2016-10-01
10656,5,2016-09-29
10657,5,2016-09-22
10658,5,2016-09-18
10659,5,2016-09-18
10660,5,2016-09-14
10661,5,2016-07-25
10662,5,2016-06-15
10663,5,2016-06-13
10664,3,2016-05-19
10665,4,2016-05-19
10666,5,2016-04-27
10667,5,2016-04-20
10668,4,2015-11-05
10669,5,2015-09-27
10670,4,2015-09-20
10671,4,2015-08-31
10672,4,2015-08-21
10673,5,2015-07-29
10674,4,2015-07-13
10675,3,2015-06-29
10676,4,2015-06-17
10677,4,2015-06-15
10678,5,2015-04-20
10679,4,2015-03-17
10680,3,2015-02-12
10681,4,2014-12-25
10682,5,2014-10-23
10683,5,2014-10-11
10684,3,2014-09-19
10685,5,2014-09-08
10686,5,2014-09-06
10687,4,2014-07-23
10688,5,2014-06-30
10689,4,2014-06-07
10690,5,2014-03-29
10691,4,2014-02-18
10692,5,2014-01-21
10693,4,2014-01-17
10694,4,2014-01-17
10695,4,2014-01-14
10696,5,2013-10-08
10697,2,2013-09-01
10698,3,2013-07-08
10699,5,2013-06-24
10700,5,2013-06-16
10701,4,2013-06-08
10702,5,2013-05-29
10703,5,2013-03-28
10704,5,2013-01-07
10705,4,2013-01-01
10706,5,2013-01-01
10707,4,2012-11-04
10708,3,2012-11-01
10709,4,2012-10-24
10710,5,2012-10-15
10711,3,2012-10-04
10712,3,2012-09-27
10713,5,2012-09-20
10714,4,2012-08-27
10715,3,2012-08-05
10716,5,2012-07-21
10717,3,2012-07-20
10718,4,2012-07-14
10719,5,2012-07-11
10720,5,2012-04-26
10721,5,2012-04-10
10722,3,2012-02-21
10723,4,2011-11-09
10724,5,2009-10-10
10725,4,2009-09-24
11474,5,2022-09-27
11475,5,2022-04-30
11476,5,2020-09-26
11477,5,2020-06-08
11478,4,2019-08-20
11479,5,2019-03-16
11480,3,2019-02-12
11481,5,2018-12-20
11482,5,2018-09-02
11483,5,2018-06-18
11484,4,2018-05-04
11485,5,2018-03-05
11486,4,2018-02-24
11487,4,2018-02-16
11488,5,2018-02-03
11489,3,2018-01-28
11490,5,2018-01-22
11491,5,2018-01-08
11492,5,2017-10-02
11493,4,2017-08-01
11494,5,2017-07-06
11495,5,2017-05-17
11496,3,2017-05-14
11497,5,2017-04-13
11498,5,2017-02-13
11499,5,2017-01-07
11500,5,2016-12-10
11501,5,2016-12-07
11502,5,2016-11-15
11503,3,2016-11-15
11504,3,2016-10-18
11505,4,2016-10-17
11506,5,2016-09-08
11507,5,2016-09-01
11508,5,2016-07-06
11509,4,2016-06-27
11510,5,2016-04-25
11511,5,2016-03-24
11512,5,2016-02-28
11513,5,2016-02-10
11514,4,2016-02-07
11515,4,2016-01-01
11516,5,2015-12-28
11517,5,2015-11-26
11518,5,2015-09-23
11519,5,2015-08-24
11520,5,2015-07-19
11521,5,2015-05-17
11522,5,2015-04-08
11523,5,2014-12-16
11524,5,2014-09-27
11525,5,2014-03-13
11526,5,2013-12-06
11527,5,2013-09-08
11528,4,2019-10-18
11529,5,2018-11-06
11530,5,2017-04-13
11531,5,2016-08-11
11532,5,2016-02-06
11533,5,2015-08-28
11748,1,2022-09-23
11749,5,2021-08-07
11750,5,2021-08-04
11751,5,2021-05-18
11752,5,2020-01-11
11753,5,2019-12-29
11754,5,2019-10-07
11755,5,2019-01-07
11756,5,2018-12-03
11757,5,2018-11-02
11758,5,2018-08-30
11759,5,2018-06-14
11760,5,2018-03-22
11761,5,2018-01-22
11762,5,2017-12-22
11763,5,2017-11-11
11764,5,2017-11-02
11765,5,2017-10-24
11766,1,2017-09-14
11767,3,2017-07-26
11768,5,2017-06-28
11769,5,2017-05-12
11770,5,2017-04-25
11771,5,2017-04-19
11772,5,2017-04-08
11773,5,2016-12-18
11774,4,2016-10-22
11775,5,2016-10-02
11776,4,2016-08-24
11777,5,2016-07-15
11778,4,2016-06-03
11779,5,2016-05-31
11780,5,2016-05-28
11781,5,2016-05-15
11782,5,2016-05-09
11783,3,2016-03-12
11784,5,2016-02-28
11785,5,2016-02-24
11786,5,2016-02-17
11787,5,2016-02-17
11788,5,2016-02-10
11789,4,2016-02-10
11790,5,2015-12-08
11791,4,2015-11-02
11792,5,2015-10-18
11793,5,2015-08-09
11794,4,2015-07-23
11795,5,2015-06-27
11796,4,2015-06-17
11797,5,2015-03-26
11798,5,2015-02-05
11799,5,2014-11-16
11800,5,2021-08-03
11801,1,2021-01-31
11802,5,2021-01-20
11803,5,2019-10-07
11804,5,2019-06-25
11805,1,2018-11-14
11806,5,2018-04-13
11807,5,2018-03-22
11808,4,2018-02-23
11809,4,2017-04-19
11810,5,2016-01-14
11811,3,2015-10-26
11812,5,2015-10-18
11813,5,2015-06-30
11814,5,2014-12-02
11815,5,2018-07-21
11816,5,2017-05-10
12804,5,2021-09-23
12805,5,2021-07-09
12806,4,2020-12-17
12807,5,2020-12-12
12808,3,2020-08-28
12809,5,2020-03-02
12810,5,2020-03-01
12811,4,2020-02-16
12812,4,2020-01-27
12813,4,2020-01-07
12814,5,2019-12-18
12815,5,2019-05-12
12816,4,2019-03-22
12817,5,2019-03-18
12818,3,2019-03-17
12819,3,2019-02-24
12820,4,2019-02-01
12821,4,2018-12-28
12822,4,2018-12-21
12823,5,2018-11-12
12824,3,2018-10-28
12825,2,2018-10-19
12826,5,2018-10-15
12827,5,2018-10-03
12828,5,2018-09-01
12829,2,2018-07-07
12830,4,2018-07-06
12831,5,2018-05-01
12832,5,2018-04-15
12833,4,2018-03-06
12834,5,2018-03-03
12835,4,2018-02-13
12836,3,2017-12-29
12837,5,2017-12-23
12838,5,2017-12-11
12839,4,2017-12-01
12840,5,2017-07-21
12841,4,2017-05-10
12842,4,2017-05-04
12843,5,2017-03-23
12844,5,2017-02-25
12845,4,2017-01-30
12846,5,2017-01-22
12847,5,2017-01-14
12848,5,2017-01-01
12849,5,2016-12-21
12850,4,2016-11-14
12851,5,2016-11-08
12852,3,2016-10-22
12853,5,2016-10-19
12854,3,2016-10-07
12855,5,2016-08-15
12856,3,2016-08-06
12857,5,2016-07-26
12858,4,2016-07-13
12859,4,2016-07-11
12860,1,2016-05-27
12861,5,2016-05-27
12862,4,2016-05-18
12863,5,2016-04-01
12864,5,2016-03-30
12865,5,2016-03-29
12866,4,2016-03-15
12867,5,2016-03-08
12868,5,2016-03-06
12869,5,2016-02-22
12870,5,2016-02-18
12871,5,2016-02-12
12872,5,2015-12-24
12873,5,2015-12-06
12874,1,2015-11-15
12875,5,2015-10-28
12876,4,2015-10-27
12877,5,2015-10-26
12878,5,2015-10-09
12879,5,2015-08-18
12880,4,2015-06-04
12881,5,2015-05-05
12882,5,2015-05-02
12883,5,2015-04-17
12884,5,2015-02-23
12885,4,2015-02-20
12886,3,2015-02-17
12887,5,2015-02-16
12888,3,2014-12-03
12889,4,2014-09-05
12890,4,2014-08-23
12891,4,2014-08-14
12892,5,2014-07-17
12893,5,2014-04-15
12894,4,2014-03-28
12895,1,2014-02-15
12896,5,2014-01-24
12897,5,2013-12-07
12898,4,2020-01-21
12899,3,2019-09-21
12900,4,2017-02-09
12901,3,2017-01-29
12902,4,2016-07-21
12903,5,2015-06-01
