,rating,review_date
297,5,2019-01-29
298,5,2019-01-19
299,5,2018-11-10
300,5,2018-09-28
301,3,2018-08-05
302,5,2018-07-12
303,4,2018-06-11
304,5,2018-05-25
305,3,2018-05-13
306,5,2018-04-23
307,5,2018-04-05
308,5,2018-03-16
309,2,2018-02-18
310,4,2018-01-07
311,3,2017-08-12
312,5,2017-08-12
313,5,2017-08-07
314,3,2017-08-05
315,5,2017-07-12
316,4,2017-05-09
317,2,2017-05-07
318,5,2017-02-27
319,4,2016-10-28
320,4,2016-10-19
321,5,2016-08-18
322,2,2016-06-18
323,3,2016-05-16
324,5,2015-12-30
325,2,2015-10-05
326,5,2015-03-10
327,4,2015-02-18
328,5,2014-06-15
329,2,2014-05-29
330,4,2014-04-21
331,5,2014-01-23
332,1,2013-09-22
333,2,2013-08-31
334,5,2013-04-25
335,3,2012-07-27
336,4,2012-02-29
337,5,2017-08-02
338,5,2017-07-18
339,5,2017-02-03
340,5,2016-07-21
341,5,2015-12-25
342,5,2014-08-02
343,5,2013-09-06
344,5,2012-03-12
345,5,2011-11-13
385,5,2022-09-04
386,3,2022-08-25
387,4,2022-08-19
388,2,2022-08-16
389,1,2022-08-11
390,4,2022-08-08
391,5,2022-08-04
392,5,2022-08-04
393,5,2022-08-04
394,1,2021-08-23
395,5,2021-08-23
396,5,2021-08-08
397,5,2021-08-07
398,2,2021-07-25
399,5,2021-06-18
400,3,2020-09-20
401,1,2020-09-06
402,1,2020-08-25
403,5,2020-08-17
404,4,2020-08-15
405,4,2020-07-09
406,5,2020-07-07
407,5,2020-06-02
408,1,2020-06-01
409,5,2020-05-17
410,4,2019-09-15
411,4,2019-08-16
412,4,2019-07-21
413,5,2019-06-03
414,5,2018-11-25
415,1,2018-09-04
416,5,2018-08-28
417,5,2018-08-25
418,5,2018-08-21
419,5,2018-08-12
420,5,2018-08-09
421,5,2018-08-02
422,5,2018-07-31
423,5,2018-07-20
424,5,2018-07-14
425,1,2018-07-08
426,5,2018-06-29
427,3,2018-06-16
428,5,2018-05-07
429,5,2018-04-29
430,4,2018-03-10
431,4,2018-02-08
432,5,2018-01-07
433,5,2017-12-07
434,3,2017-12-03
435,3,2017-08-26
436,4,2017-08-21
437,5,2017-08-14
438,5,2017-08-12
439,4,2017-06-24
440,4,2017-06-16
441,5,2017-06-11
442,5,2017-06-11
443,4,2017-06-03
444,5,2017-05-01
445,4,2017-04-25
446,5,2017-04-06
447,5,2017-04-04
448,5,2017-03-06
449,4,2017-02-22
450,5,2017-02-14
451,3,2016-10-19
452,4,2016-10-11
453,4,2016-09-29
454,4,2016-09-26
455,4,2016-09-13
456,4,2016-09-12
457,5,2016-09-08
458,5,2016-09-07
459,4,2016-08-21
460,5,2016-08-20
461,5,2016-08-13
462,4,2016-08-05
463,4,2016-08-04
464,4,2016-08-03
465,2,2016-08-03
466,4,2016-07-30
467,5,2016-07-27
468,4,2016-07-19
469,1,2016-07-18
470,2,2016-07-07
471,1,2016-07-04
472,5,2016-07-01
473,4,2016-06-30
474,4,2016-06-24
475,4,2016-06-18
476,5,2016-06-16
477,4,2016-06-14
478,4,2016-06-13
479,4,2016-05-21
480,2,2016-05-16
481,3,2016-05-05
482,5,2016-04-30
483,5,2016-04-29
484,4,2016-03-21
485,4,2016-03-15
486,4,2016-03-15
487,5,2016-02-06
488,5,2016-01-31
489,4,2015-11-08
490,4,2015-09-11
491,4,2015-09-02
492,4,2015-09-01
493,2,2015-09-01
494,2,2015-08-29
495,4,2015-08-21
496,5,2015-08-07
497,2,2015-07-27
498,4,2015-07-25
499,3,2015-07-15
500,5,2015-07-10
501,5,2015-07-09
502,5,2015-07-08
503,5,2015-07-04
504,4,2015-07-01
505,5,2015-06-29
506,2,2015-06-25
507,3,2015-06-24
508,5,2015-06-04
509,4,2019-05-07
510,5,2017-05-25
511,3,2016-07-29
512,4,2015-06-29
631,5,2016-06-22
632,4,2014-06-19
633,5,2022-07-12
634,4,2020-08-16
635,4,2020-07-11
636,5,2019-10-24
637,5,2019-10-24
638,4,2019-10-09
639,3,2019-08-23
640,4,2019-08-22
671,5,2020-02-22
672,1,2020-08-15
674,4,2015-04-09
675,1,2014-06-29
740,5,2016-07-31
1100,5,2021-09-08
1101,5,2020-06-14
1102,5,2019-10-12
1103,5,2019-06-03
1104,4,2017-10-18
1105,2,2015-02-15
1503,2,2022-01-07
1504,4,2019-10-24
1505,4,2019-04-13
1506,4,2018-04-25
1507,5,2017-12-20
1508,5,2017-10-01
1509,4,2017-03-17
1510,4,2016-09-01
1511,4,2015-05-27
1512,4,2015-05-15
1513,3,2014-06-01
1514,5,2015-10-09
1880,5,2022-09-01
1881,3,2022-06-20
1882,4,2022-06-11
1883,3,2022-06-03
1884,3,2021-12-21
1885,5,2020-10-10
1886,3,2020-02-15
1887,5,2019-12-29
1888,5,2019-10-23
1889,3,2019-09-30
1890,3,2019-09-20
1891,5,2019-05-18
1892,2,2019-03-28
1893,2,2018-12-23
1894,5,2018-12-12
1895,2,2018-09-16
1896,4,2018-06-21
1897,5,2018-04-27
1898,5,2018-02-28
1899,5,2018-02-27
1900,5,2018-01-23
1901,5,2018-01-22
1902,1,2017-12-17
1903,4,2017-12-14
1904,4,2017-12-13
1905,5,2017-10-21
1906,5,2017-10-07
1907,3,2017-08-10
1908,3,2017-07-23
1909,3,2017-06-19
1910,4,2017-06-04
1911,4,2017-05-21
1912,3,2017-03-13
1913,4,2017-02-26
1914,3,2017-02-09
1915,4,2017-01-20
1916,4,2017-01-19
1917,2,2017-01-13
1918,4,2017-01-08
1919,5,2016-11-14
1920,1,2016-11-12
1921,5,2016-11-06
1922,3,2016-11-06
1923,4,2016-11-02
1924,4,2016-10-27
1925,5,2016-09-11
1926,5,2016-08-20
1927,5,2016-07-24
1928,5,2016-06-07
1929,3,2016-05-19
1930,4,2016-05-01
1931,4,2016-04-23
1932,1,2016-03-15
1933,4,2016-03-14
1934,1,2016-03-06
1935,4,2016-01-16
1936,3,2016-01-13
1937,5,2015-12-26
1938,5,2015-11-21
1939,5,2015-11-11
1940,4,2015-10-28
1941,4,2015-10-17
1942,5,2015-10-14
1943,3,2015-09-09
1944,2,2015-09-09
1945,4,2015-08-27
1946,5,2015-07-09
1947,3,2015-06-26
1948,2,2015-04-28
1949,3,2015-03-29
1950,4,2015-03-29
1951,4,2015-02-19
1952,2,2015-01-17
1953,2,2015-01-07
1954,4,2014-12-22
1955,2,2014-12-05
1956,3,2014-11-11
1957,4,2018-11-12
1958,5,2016-11-07
1959,5,2016-07-11
1960,4,2016-02-14
2068,2,2019-08-03
2069,2,2019-07-26
2070,1,2019-07-07
2071,2,2018-04-29
2072,5,2017-11-26
2073,3,2012-04-01
2074,4,2021-09-16
2075,3,2021-07-15
2076,4,2019-04-01
2077,5,2019-03-02
2078,5,2018-10-23
2079,4,2018-09-03
2098,5,2015-10-12
2099,5,2014-11-30
2100,5,2014-11-25
2101,5,2013-07-21
2102,5,2017-09-20
2103,5,2017-06-22
2106,5,2022-05-12
2107,5,2020-05-31
2108,5,2017-10-02
2109,5,2018-01-02
2116,5,2019-04-14
2117,2,2020-11-16
2250,3,2022-07-30
2251,4,2022-07-20
2252,5,2022-07-12
2253,5,2022-07-05
2254,5,2022-07-03
2255,4,2022-04-29
2256,4,2022-04-14
2257,2,2022-02-04
2258,4,2021-12-11
2259,1,2021-11-14
2260,2,2021-08-06
2261,5,2021-07-26
2262,1,2021-06-15
2263,5,2021-03-08
2264,1,2021-03-07
2265,5,2020-10-23
2266,3,2020-09-22
2267,3,2020-09-20
2268,4,2020-09-13
2269,5,2020-09-11
2270,5,2020-08-12
2271,4,2020-08-06
2272,5,2020-07-23
2273,1,2020-07-14
2274,4,2020-07-05
2275,1,2020-06-30
2276,5,2020-06-20
2277,5,2020-06-15
2278,5,2020-03-09
2279,4,2020-03-06
2280,5,2020-03-01
2281,5,2020-02-24
2282,4,2020-02-20
2283,4,2020-02-16
2284,3,2020-02-16
2285,5,2020-02-10
2286,3,2020-02-03
2287,5,2020-01-29
2288,5,2020-01-09
2289,4,2020-01-08
2290,5,2019-12-07
2291,1,2019-12-04
2292,5,2019-12-04
2293,4,2019-12-03
2294,4,2019-11-23
2295,3,2019-11-23
2296,5,2019-11-18
2297,4,2019-11-17
2298,4,2019-10-18
2299,5,2019-09-24
2300,4,2019-09-19
2301,4,2019-09-05
2302,5,2019-08-27
2303,3,2019-08-23
2304,5,2019-08-17
2305,4,2019-08-17
2306,4,2019-07-21
2307,4,2019-07-15
2308,5,2019-07-03
2309,4,2019-07-02
2310,5,2019-06-24
2311,4,2019-06-24
2312,4,2019-06-12
2313,5,2019-05-30
2314,5,2019-05-21
2315,5,2019-05-05
2316,4,2019-04-27
2317,1,2019-04-25
2318,2,2019-04-25
2319,4,2019-04-13
2320,2,2019-03-29
2321,5,2019-03-27
2322,5,2019-03-20
2323,3,2019-03-10
2324,2,2019-03-09
2325,5,2019-03-09
2326,4,2019-03-05
2327,5,2019-02-27
2328,5,2019-02-25
2329,5,2019-02-20
2330,5,2019-02-18
2331,5,2019-02-17
2332,5,2019-02-14
2333,5,2019-02-12
2334,4,2019-02-12
2335,5,2019-02-10
2336,5,2019-02-03
2337,5,2019-02-03
2338,5,2019-02-01
2339,5,2019-01-23
2340,4,2019-01-18
2341,5,2019-01-15
2342,4,2019-01-15
2343,5,2019-01-13
2344,5,2019-01-12
2345,5,2019-01-09
2346,5,2019-01-07
2347,4,2019-01-04
2348,4,2019-01-04
2349,5,2018-12-30
2350,5,2018-12-12
2351,5,2018-11-28
2352,4,2018-11-18
2353,5,2018-10-24
2354,5,2018-10-21
2355,5,2018-10-13
2356,4,2018-10-02
2357,5,2018-10-02
2358,5,2018-10-02
2359,5,2018-10-01
2360,5,2018-09-24
2361,5,2018-09-23
2362,5,2018-09-21
2363,5,2018-09-21
2364,3,2018-09-21
2365,5,2018-09-15
2366,4,2018-09-15
2367,4,2018-09-12
2368,5,2018-09-11
2369,5,2018-09-04
2370,5,2018-09-02
2371,5,2018-08-31
2372,3,2018-08-29
2373,5,2018-08-28
2374,4,2018-08-27
2375,5,2018-08-21
2376,5,2018-08-19
2377,5,2018-08-18
2378,3,2018-08-15
2379,4,2018-08-13
2380,5,2018-08-10
2381,5,2018-07-23
2382,5,2018-07-18
2383,4,2018-07-14
2384,5,2018-07-10
2385,4,2018-06-29
2386,5,2018-06-21
2387,5,2018-06-21
2388,5,2018-06-19
2389,5,2018-06-17
2390,3,2018-06-16
2391,1,2018-06-08
2392,5,2018-05-22
2393,4,2018-05-21
2394,5,2018-05-13
2395,5,2018-05-08
2396,5,2018-05-07
2397,4,2018-05-05
2398,4,2018-04-30
2399,5,2018-04-15
2400,5,2018-04-02
2401,3,2018-04-01
2402,4,2018-03-31
2403,5,2018-03-20
2404,4,2018-03-17
2405,5,2018-03-14
2406,5,2018-03-10
2407,3,2018-03-09
2408,4,2018-03-04
2409,4,2018-03-01
2410,2,2018-02-24
2411,5,2018-02-23
2412,5,2018-02-15
2413,5,2018-02-14
2414,4,2018-02-14
2415,4,2018-02-10
2416,5,2018-02-10
2417,5,2018-02-09
2418,5,2018-02-05
2419,5,2018-02-02
2420,4,2018-01-24
2421,2,2018-01-14
2422,5,2018-01-05
2423,5,2017-12-30
2424,5,2017-12-13
2425,5,2017-12-07
2426,5,2017-12-06
2427,4,2017-12-03
2428,2,2017-12-01
2429,4,2017-11-11
2430,5,2017-11-11
2431,5,2017-11-07
2432,3,2017-11-07
2433,3,2017-11-06
2434,5,2017-10-29
2435,5,2017-10-28
2436,5,2017-10-21
2437,4,2017-10-21
2438,5,2017-10-20
2439,5,2017-10-12
2440,5,2017-10-05
2441,5,2017-10-04
2442,4,2017-10-04
2443,5,2017-10-02
2444,5,2017-10-02
2445,5,2017-09-08
2446,5,2017-09-02
2447,4,2017-09-01
2448,4,2017-08-26
2449,5,2017-08-25
2450,5,2017-08-25
2451,5,2017-08-24
2452,5,2017-08-23
2453,4,2017-08-21
2454,4,2017-08-21
2455,5,2017-08-17
2456,5,2017-08-15
2457,5,2017-08-10
2458,5,2017-08-09
2459,4,2017-07-31
2460,4,2017-07-29
2461,5,2017-07-23
2462,5,2017-07-19
2463,5,2017-07-11
2464,5,2017-07-11
2465,5,2017-07-07
2466,4,2017-07-04
2467,5,2017-06-30
2468,5,2017-06-29
2469,4,2017-06-29
2470,5,2017-06-28
2471,5,2017-06-18
2472,5,2017-06-17
2473,4,2017-06-15
2474,3,2017-06-14
2475,5,2017-06-14
2476,5,2017-06-10
2477,5,2017-05-29
2478,5,2017-05-27
2479,5,2017-05-23
2480,5,2017-05-15
2481,4,2017-05-05
2482,3,2017-04-27
2483,5,2017-04-26
2484,2,2017-04-21
2485,4,2017-04-16
2486,5,2017-04-11
2487,3,2017-03-26
2488,5,2017-03-24
2489,4,2017-03-23
2490,4,2017-03-18
2491,5,2017-03-14
2492,5,2017-03-14
2493,4,2017-03-12
2494,4,2017-03-11
2495,3,2017-03-10
2496,5,2017-02-25
2497,4,2017-02-19
2498,5,2017-02-17
2499,4,2017-02-17
2500,4,2017-02-16
2501,5,2017-02-16
2502,5,2017-02-15
2503,5,2017-02-15
2504,5,2017-02-14
2505,4,2017-02-12
2506,3,2017-02-11
2507,4,2017-02-10
2508,5,2017-01-27
2509,4,2017-01-19
2510,5,2017-01-18
2511,5,2017-01-17
2512,4,2017-01-17
2513,4,2017-01-15
2514,4,2017-01-13
2515,4,2017-01-10
2516,5,2016-12-31
2517,4,2016-12-19
2518,4,2016-12-19
2519,5,2016-12-14
2520,5,2016-11-30
2521,5,2016-11-28
2522,4,2016-11-25
2523,5,2016-11-24
2524,5,2016-11-23
2525,5,2016-11-19
2526,5,2016-11-18
2527,4,2016-11-17
2528,4,2016-11-14
2529,4,2016-11-09
2530,5,2016-11-05
2531,4,2016-11-04
2532,4,2016-10-26
2533,4,2016-10-24
2534,3,2016-10-22
2535,3,2016-10-19
2536,5,2016-10-12
2537,3,2016-10-07
2538,5,2016-10-07
2539,5,2016-09-27
2540,5,2016-09-15
2541,4,2016-09-13
2542,5,2016-09-13
2543,5,2016-09-13
2544,5,2016-09-12
2545,5,2016-09-11
2546,5,2016-09-03
2547,5,2016-09-02
2548,5,2016-08-30
2549,5,2016-08-30
2550,5,2016-08-28
2551,5,2016-08-28
2552,4,2016-08-24
2553,5,2016-08-23
2554,4,2016-08-22
2555,4,2016-08-17
2556,5,2016-08-12
2557,3,2016-08-07
2558,2,2016-07-29
2559,5,2016-07-25
2560,4,2016-07-15
2561,4,2016-07-13
2562,2,2016-07-12
2563,5,2016-07-10
2564,5,2016-07-03
2565,5,2016-06-29
2566,5,2016-06-26
2567,5,2016-06-25
2568,5,2016-06-22
2569,5,2016-06-19
2570,5,2016-06-15
2571,5,2016-06-13
2572,5,2016-06-04
2573,5,2016-05-31
2574,5,2016-05-25
2575,5,2016-05-22
2576,1,2016-05-21
2577,5,2016-05-20
2578,5,2016-05-18
2579,5,2016-05-09
2580,5,2016-05-07
2581,5,2016-05-07
2582,5,2016-05-06
2583,4,2016-04-14
2584,5,2016-04-03
2585,2,2016-04-01
2586,3,2016-03-31
2587,5,2016-03-26
2588,4,2016-03-24
2589,4,2016-03-20
2590,4,2016-03-15
2591,4,2016-03-07
2592,5,2016-03-03
2593,4,2016-02-28
2594,5,2016-02-21
2595,3,2016-02-21
2596,4,2016-02-11
2597,5,2016-02-07
2598,5,2016-02-04
2599,5,2016-02-03
2600,5,2016-01-14
2601,4,2016-01-10
2602,4,2015-12-21
2603,3,2015-12-09
2604,5,2015-12-07
2605,3,2015-12-03
2606,4,2015-12-02
2607,4,2015-11-05
2608,5,2015-11-01
2609,5,2015-10-31
2610,4,2015-10-28
2611,4,2015-10-27
2612,5,2015-10-26
2613,4,2015-10-26
2614,5,2015-10-25
2615,4,2015-10-24
2616,5,2015-10-20
2617,5,2015-10-16
2618,5,2015-10-15
2619,5,2015-10-15
2620,5,2015-10-09
2621,4,2015-09-10
2622,2,2015-09-07
2623,5,2015-09-02
2624,5,2015-09-01
2625,4,2015-08-22
2626,5,2015-08-18
2627,5,2015-08-15
2628,5,2015-08-13
2629,5,2015-08-11
2630,5,2015-07-26
2631,4,2015-07-20
2632,4,2015-07-17
2633,4,2015-07-12
2634,5,2015-07-02
2635,4,2015-06-21
2636,5,2015-06-14
2637,4,2015-06-11
2638,5,2015-05-06
2639,4,2015-04-17
2640,5,2015-03-17
2641,5,2015-03-10
2642,5,2015-03-08
2643,5,2015-02-17
2644,2,2015-02-13
2645,5,2015-02-08
2646,5,2015-01-28
2647,4,2015-01-11
2648,5,2015-01-07
2649,4,2014-12-19
2650,3,2014-12-09
2651,5,2014-12-06
2652,4,2014-11-17
2653,4,2014-11-06
2654,4,2014-11-05
2655,4,2014-10-31
2656,5,2014-10-06
2657,5,2014-10-05
2658,5,2014-08-29
2659,4,2014-07-25
2660,3,2014-07-15
2661,3,2014-07-08
2662,2,2014-06-29
2663,3,2014-06-21
2664,4,2014-05-30
2665,4,2014-05-01
2666,4,2014-03-22
2667,4,2014-02-13
2668,4,2014-01-20
2669,4,2013-12-20
2670,4,2013-11-25
2671,4,2013-11-13
2672,4,2013-10-15
2673,4,2013-10-07
2674,5,2013-08-27
2675,4,2013-08-16
2676,4,2013-08-08
2677,5,2013-08-07
2678,4,2013-05-11
2679,1,2012-11-24
2680,3,2012-08-28
2681,5,2012-06-03
2682,1,2011-11-12
2683,3,2011-03-20
2684,2,2011-03-09
2685,1,2011-02-12
2686,1,2011-01-06
2687,1,2010-12-28
2688,4,2010-09-17
2689,5,2016-04-05
2690,5,2016-02-06
2691,4,2015-07-14
3930,5,2021-12-27
3931,5,2019-01-02
3932,5,2018-08-22
3933,3,2016-09-15
3934,5,2016-10-28
3935,5,2015-04-03
3936,5,2014-07-18
3937,5,2014-06-12
3938,5,2012-05-06
4124,5,2019-07-20
4125,5,2017-10-11
4126,5,2022-07-26
4127,5,2022-05-13
4128,5,2022-05-02
4129,5,2021-10-11
4130,5,2021-09-20
4131,4,2017-12-11
4132,5,2017-12-05
4133,5,2017-11-08
4134,4,2017-09-04
4135,5,2017-06-16
4136,5,2017-06-04
4137,5,2016-05-19
4138,4,2016-04-12
4139,5,2016-03-11
4162,4,2018-01-22
4163,5,2017-12-10
4164,4,2014-12-30
4165,5,2019-11-03
4166,3,2019-10-31
4167,4,2017-07-09
4168,1,2022-08-24
4169,3,2017-09-16
4170,5,2017-07-09
4171,5,2022-08-04
4172,5,2021-07-31
4173,5,2021-07-11
4174,4,2020-09-06
4175,5,2019-08-24
4176,5,2019-05-11
4177,5,2019-04-16
4178,4,2019-03-01
4179,5,2018-12-08
4180,4,2018-06-28
4181,4,2018-02-22
4182,4,2017-05-26
4183,5,2017-04-07
4184,5,2016-08-12
4185,4,2016-02-13
4186,3,2015-05-24
4187,5,2015-04-13
4188,4,2013-10-03
4189,4,2012-11-21
4190,4,2012-11-21
4191,5,2012-06-02
4192,3,2012-02-21
4193,4,2010-07-22
4194,4,2019-09-30
4195,4,2015-07-19
4216,5,2020-07-22
4217,5,2020-06-14
4218,5,2019-09-30
4219,5,2019-07-18
4220,5,2019-07-13
4221,5,2019-05-31
4222,4,2018-11-25
4223,5,2018-07-07
4224,5,2018-05-11
4225,5,2017-09-14
4226,4,2017-08-27
4227,5,2017-08-19
4228,5,2017-08-15
4229,5,2017-07-07
4230,5,2017-05-04
4231,5,2016-05-01
4233,4,2016-08-08
4242,4,2019-09-07
4243,5,2018-06-25
4244,5,2018-06-13
4247,5,2017-09-14
4248,5,2016-07-25
4249,5,2018-01-09
4250,3,2017-09-27
4251,5,2016-02-01
4252,5,2022-02-11
4253,5,2021-09-12
4254,5,2021-07-02
4255,5,2021-01-16
4256,5,2020-12-10
4257,5,2020-10-19
4258,5,2020-10-09
4259,5,2020-09-21
4260,5,2020-06-02
4261,5,2020-05-03
4262,5,2020-02-19
4263,5,2019-11-02
4264,5,2019-10-05
4265,5,2019-08-11
4266,5,2019-03-14
4267,5,2019-03-11
4268,5,2019-03-08
4269,4,2019-01-23
4270,4,2019-01-03
4271,5,2018-11-21
4272,4,2018-10-13
4273,4,2018-10-11
4274,5,2018-08-17
4275,5,2018-08-05
4276,1,2018-07-22
4277,4,2018-07-11
4278,5,2018-06-28
4279,5,2018-05-28
4280,4,2018-05-21
4281,5,2018-05-16
4282,5,2018-05-11
4283,5,2018-04-08
4284,5,2018-04-07
4285,5,2018-03-23
4286,5,2018-03-14
4287,5,2018-01-22
4288,5,2017-12-01
4289,5,2017-10-23
4290,5,2017-10-21
4291,5,2017-08-20
4292,4,2017-08-04
4293,5,2017-06-27
4294,4,2017-06-27
4295,4,2017-06-03
4296,5,2017-02-17
4297,5,2017-02-13
4298,5,2017-02-13
4299,5,2017-02-05
4300,3,2017-01-01
4301,5,2016-11-10
4302,5,2016-09-27
4303,5,2016-09-14
4304,5,2016-09-13
4305,4,2016-09-08
4374,5,2022-08-28
4375,5,2022-05-12
4376,5,2022-04-26
4377,1,2020-11-26
4378,5,2020-02-15
4379,5,2019-11-28
4380,5,2019-08-21
4381,5,2019-08-11
4382,5,2018-10-08
4383,5,2018-06-06
4384,4,2020-08-15
4385,5,2020-08-08
4386,5,2020-01-16
4387,4,2019-01-03
4389,2,2022-10-06
4390,5,2022-06-13
4391,5,2022-01-29
4392,5,2022-01-11
4393,5,2021-10-08
4394,4,2020-11-30
4395,4,2020-11-30
4396,4,2020-08-10
4397,5,2020-01-30
4398,5,2019-08-30
4399,5,2018-07-25
4400,5,2022-08-16
4401,5,2022-06-21
4402,5,2022-02-12
4403,5,2021-09-26
4404,5,2021-06-05
4405,5,2020-08-02
4406,5,2020-06-05
4407,5,2020-01-16
4408,5,2019-03-16
4409,5,2019-03-14
4410,5,2018-12-08
4411,5,2018-10-13
4412,4,2018-05-20
4413,5,2017-11-07
4414,4,2017-10-16
4415,4,2017-10-15
4416,2,2017-07-14
4417,4,2017-06-25
4418,5,2017-06-07
4419,3,2017-05-25
4420,4,2017-04-11
4421,5,2017-04-11
4422,4,2017-04-11
4423,5,2017-04-10
4424,5,2017-03-12
4425,5,2017-03-09
4426,3,2017-01-15
4427,5,2016-12-22
4428,3,2016-12-20
4429,4,2016-11-10
4430,5,2016-11-01
4431,5,2016-08-20
4432,5,2016-07-26
4433,5,2016-06-27
4434,4,2016-06-03
4435,4,2016-04-25
4436,3,2016-03-28
4437,4,2016-03-09
4438,4,2016-03-06
4439,5,2016-02-03
4440,5,2015-12-09
4441,4,2015-10-26
4442,5,2015-10-23
4443,5,2015-10-21
4444,4,2015-09-08
4445,5,2014-10-11
4446,5,2014-08-16
4447,5,2014-07-09
4448,5,2014-07-06
4449,5,2014-03-23
4450,4,2014-01-20
4451,5,2013-10-18
4452,5,2013-10-13
4453,4,2013-10-11
4454,2,2013-04-22
4455,4,2012-08-24
