,rating,review_date
8464,5,2017-01-07
8465,3,2017-01-05
8466,3,2017-01-03
8467,5,2016-12-05
8468,3,2016-10-21
8469,3,2016-10-14
8470,4,2016-08-23
8471,3,2016-08-20
8472,5,2016-08-04
8473,5,2016-07-31
8474,4,2016-07-25
8475,4,2016-06-14
8476,3,2016-05-22
8477,5,2016-03-08
8478,3,2016-02-10
8479,4,2016-01-31
8480,4,2016-01-15
8481,5,2016-01-10
8482,5,2015-01-11
8483,1,2014-12-12
8484,4,2014-12-02
8485,5,2014-12-01
8486,2,2014-10-27
8487,4,2014-04-23
8488,4,2013-12-28
8489,2,2013-11-24
8490,2,2013-10-21
8491,2,2013-10-17
8492,2,2013-03-02
8493,4,2013-01-19
8494,4,2013-01-11
8495,4,2013-01-09
8496,2,2012-11-12
8497,4,2020-10-06
8498,3,2016-09-01
8499,5,2015-02-01
8500,4,2014-03-24
9651,5,2015-07-22
9652,2,2022-07-26
9653,5,2021-09-07
9654,2,2021-07-19
9655,4,2021-06-06
9656,4,2021-05-26
9657,5,2020-10-08
9658,5,2020-09-26
9659,5,2017-02-04
9660,4,2017-01-03
9661,4,2016-11-12
9662,4,2016-08-18
9663,4,2016-06-06
9664,5,2016-04-25
9665,4,2016-04-13
9666,5,2014-11-12
9667,5,2013-11-10
9668,3,2013-11-01
9669,5,2013-11-01
9670,4,2013-10-28
9671,3,2013-05-16
9672,3,2013-03-29
9673,4,2013-01-28
9674,3,2012-10-22
9675,5,2012-10-21
12153,5,2022-09-27
12154,5,2020-08-17
12155,5,2020-08-16
12156,4,2020-02-26
12157,5,2019-10-23
12158,5,2019-04-04
12159,5,2019-03-20
12160,5,2019-03-09
12161,5,2018-11-09
12162,5,2018-11-03
12163,4,2018-10-27
12164,5,2018-10-06
12165,5,2018-08-25
12166,5,2018-07-28
12167,4,2018-06-19
12168,5,2018-02-23
12169,5,2017-09-06
12170,4,2017-09-06
12171,5,2017-08-01
12172,5,2017-05-14
12173,5,2017-04-20
12174,5,2017-02-17
12175,5,2017-01-13
12176,5,2017-01-12
12177,5,2017-01-06
12178,4,2016-11-16
12179,4,2016-10-19
12180,5,2016-10-02
12181,5,2016-09-17
12182,4,2016-02-28
13257,5,2019-05-21
13258,4,2019-01-06
13259,4,2018-08-06
13260,5,2018-06-28
13261,5,2018-02-18
13262,2,2017-01-04
13263,4,2016-09-17
13264,1,2020-07-23
13265,5,2019-01-27
13266,5,2017-11-25
13297,5,2016-02-15
14393,3,2022-06-29
14394,5,2022-05-01
14395,3,2021-08-28
14396,3,2020-12-12
14397,4,2020-10-10
14398,1,2020-07-25
14399,4,2020-07-16
14400,4,2020-01-21
14401,5,2019-10-28
14402,4,2019-09-29
14403,1,2019-06-21
14404,1,2019-05-10
14405,4,2019-03-10
14406,1,2019-02-08
14407,1,2018-11-04
14408,4,2018-07-22
14409,3,2018-04-08
14410,1,2018-02-13
14411,1,2018-01-04
14412,5,2017-12-08
14413,4,2017-12-01
14414,4,2017-10-05
14415,2,2017-09-10
14416,4,2017-08-07
14417,4,2017-08-02
14418,3,2017-04-09
14419,2,2017-03-25
14420,2,2017-02-19
14421,5,2016-04-02
14422,5,2015-08-23
14423,4,2015-08-01
14424,4,2015-07-29
14425,4,2014-08-29
14426,3,2014-04-25
14427,2,2013-07-07
14428,4,2013-06-25
14429,1,2013-06-03
14430,1,2019-03-05
14431,1,2018-10-18
14432,4,2017-07-28
14433,4,2017-01-05
14434,5,2015-02-16
14435,4,2013-06-26
17793,5,2022-07-14
17794,4,2021-07-14
17795,5,2020-03-16
17796,5,2019-11-06
17797,4,2019-08-12
17798,5,2019-08-03
17799,5,2019-06-11
17800,4,2019-03-24
17801,5,2018-11-13
17802,5,2018-10-27
17803,5,2018-10-23
17804,5,2018-08-29
17805,5,2018-07-21
17806,5,2020-09-27
17807,5,2019-05-04
18451,5,2021-10-01
18452,2,2018-07-02
18453,1,2018-04-15
18454,1,2017-09-18
18455,4,2017-08-23
18456,5,2017-08-16
18457,4,2017-03-05
18458,5,2016-12-03
18459,5,2016-11-04
18460,4,2016-10-18
18461,2,2016-10-04
18462,5,2016-03-22
18463,5,2015-12-15
18464,3,2015-09-10
18465,4,2014-10-03
18466,1,2018-05-05
18918,1,2021-12-17
18919,5,2021-11-29
18920,5,2021-06-25
18921,5,2020-02-17
18922,5,2019-12-15
18923,5,2019-03-16
18924,5,2018-12-02
18925,4,2018-08-07
18926,5,2018-03-01
18927,5,2017-10-13
18928,5,2017-04-23
18929,5,2017-03-30
18930,5,2017-02-18
18931,4,2017-02-10
18932,5,2016-08-16
18933,2,2016-03-23
18934,4,2016-01-21
18935,3,2015-10-25
18936,4,2014-08-31
18937,5,2020-02-22
18938,2,2020-02-02
18939,4,2019-03-17
18940,5,2019-03-15
18941,5,2018-11-06
18942,4,2018-05-04
18943,5,2018-03-12
18944,5,2017-08-01
18945,5,2017-06-25
18946,5,2017-04-12
18947,4,2017-01-31
18948,2,2014-12-23
19328,5,2020-09-29
19329,1,2019-03-10
19330,4,2018-11-09
19331,2,2018-07-16
19332,3,2018-02-04
19333,3,2017-12-11
19334,2,2017-12-08
19335,2,2017-11-04
19336,5,2017-06-22
19337,3,2017-06-14
19338,1,2017-06-04
19339,3,2017-06-02
19340,3,2017-03-26
19341,4,2017-02-19
19342,5,2017-02-12
19343,4,2017-02-08
19344,5,2017-02-03
19345,1,2016-12-02
19346,4,2016-10-25
19347,4,2016-10-24
19348,2,2016-06-23
19349,4,2016-05-15
19350,2,2016-05-06
19351,2,2016-04-25
19352,1,2016-04-16
19353,5,2015-12-01
19354,1,2014-12-29
19355,4,2013-11-18
19356,5,2013-02-22
19357,3,2019-04-21
19358,1,2015-12-09
21576,1,2022-07-20
21577,2,2022-04-26
21578,2,2022-03-29
21579,5,2022-03-21
21580,1,2022-03-13
21581,1,2022-03-11
21582,1,2022-03-11
21583,5,2021-11-04
21584,1,2021-09-12
21585,1,2021-08-31
21586,4,2019-10-30
21587,3,2019-09-09
21588,5,2019-08-23
21589,5,2019-04-19
21590,3,2018-12-22
21591,5,2018-10-25
21592,3,2018-09-08
21593,5,2018-07-14
21594,1,2018-07-12
21595,5,2018-07-06
21596,5,2017-10-31
21597,2,2017-09-06
21598,1,2017-08-15
21599,5,2017-07-23
21600,5,2017-07-13
21601,5,2017-06-28
21602,4,2017-05-27
21603,5,2017-05-04
21604,4,2017-04-19
21605,5,2017-03-15
21606,5,2017-03-05
21607,3,2017-02-04
21608,1,2016-10-29
21609,4,2016-10-11
21610,5,2016-09-11
21611,4,2016-09-06
21612,5,2016-07-16
21613,5,2016-06-04
21614,5,2016-06-04
21615,5,2016-04-30
21616,5,2016-03-31
21617,5,2016-03-16
21618,4,2016-03-08
21619,5,2015-10-19
21620,3,2015-08-22
21621,1,2015-06-14
21622,5,2015-02-22
21623,3,2015-02-17
21624,4,2014-09-27
21625,4,2014-09-12
21626,4,2014-09-11
21627,5,2014-09-01
21628,1,2014-04-09
21629,5,2014-04-23
27317,4,2022-10-08
27318,5,2022-09-19
27319,5,2022-09-03
27320,1,2022-08-12
27321,2,2022-08-09
27322,5,2022-07-18
27323,1,2022-06-04
27324,4,2022-04-28
27325,4,2022-04-02
27326,3,2022-03-18
27327,4,2022-02-16
27328,5,2022-01-28
27329,2,2022-01-24
27330,5,2022-01-22
27331,4,2021-11-28
27332,4,2021-11-23
27333,4,2021-11-03
27334,1,2021-11-01
27335,5,2021-08-14
27336,5,2021-06-07
27337,5,2020-12-23
27338,5,2020-12-11
27339,5,2020-11-08
27340,5,2020-11-05
27341,4,2020-10-13
27342,2,2020-09-07
27343,5,2020-08-20
27344,4,2020-04-11
27345,5,2020-03-29
27346,4,2020-02-09
27347,5,2020-02-02
27348,3,2020-01-28
27349,4,2020-01-21
27350,4,2020-01-10
27351,1,2020-01-03
27352,3,2020-01-03
27353,2,2020-01-02
27354,5,2019-12-30
27355,5,2019-12-16
27356,5,2019-12-10
27357,1,2019-12-08
27358,3,2019-12-01
27359,4,2019-11-26
27360,4,2019-11-23
27361,5,2019-10-17
27362,4,2019-09-20
27363,5,2019-09-06
27364,3,2019-08-01
27365,5,2019-07-26
27366,3,2019-07-24
27367,1,2019-07-19
27368,5,2019-07-13
27369,4,2019-07-03
27370,3,2019-07-02
27371,5,2019-06-16
27372,5,2019-06-15
27373,5,2019-06-02
27374,5,2019-05-02
27375,5,2019-04-13
27376,5,2019-04-07
27377,4,2019-03-21
27378,3,2019-03-20
27379,5,2019-03-20
27380,4,2019-03-17
27381,5,2019-03-12
27382,2,2019-03-08
27383,4,2019-03-05
27384,2,2019-03-05
27385,4,2019-02-23
27386,5,2019-02-03
27387,4,2019-01-17
27388,4,2019-01-16
27389,4,2019-01-15
27390,5,2019-01-06
27391,5,2019-01-06
27392,4,2019-01-05
27393,4,2018-12-13
27394,5,2018-12-12
27395,4,2018-12-09
27396,3,2018-12-07
27397,3,2018-11-26
27398,5,2018-11-26
27399,3,2018-11-25
27400,5,2018-11-25
27401,3,2018-11-18
27402,4,2018-11-10
27403,3,2018-11-10
27404,3,2018-11-06
27405,4,2018-10-28
27406,4,2018-10-22
27407,3,2018-10-21
27408,5,2018-10-10
27409,4,2018-10-03
27410,4,2018-10-02
27411,3,2018-09-30
27412,5,2018-09-30
27413,5,2018-09-24
27414,5,2018-09-10
27415,5,2018-09-01
27416,5,2018-08-29
27417,4,2018-08-27
27418,5,2018-08-24
27419,4,2018-08-24
27420,4,2018-08-20
27421,1,2018-08-18
27422,2,2018-08-14
27423,3,2018-08-09
27424,4,2018-08-04
27425,4,2018-07-26
27426,4,2018-07-21
27427,4,2018-07-20
27428,5,2018-07-18
27429,5,2018-07-17
27430,3,2018-07-15
27431,5,2018-07-13
27432,4,2018-07-10
27433,5,2018-07-09
27434,4,2018-07-09
27435,5,2018-06-26
27436,3,2018-06-21
27437,5,2018-06-19
27438,5,2018-06-19
27439,5,2018-06-12
27440,4,2018-06-07
27441,5,2018-06-06
27442,5,2018-06-06
27443,1,2018-06-04
27444,5,2018-05-31
27445,5,2018-05-27
27446,5,2018-05-27
27447,5,2018-05-24
27448,3,2018-05-18
27449,5,2018-04-15
27450,5,2018-04-13
27451,5,2018-03-18
27452,5,2018-03-13
27453,3,2018-03-07
27454,4,2018-03-05
27455,4,2018-03-04
27456,5,2018-02-25
27457,3,2018-02-20
27458,3,2018-02-14
27459,4,2018-02-10
27460,4,2018-02-06
27461,3,2018-02-06
27462,5,2018-02-06
27463,2,2018-02-05
27464,4,2018-02-05
27465,4,2018-02-05
27466,5,2018-02-05
27467,4,2018-02-04
27468,4,2018-02-03
27469,4,2018-02-02
27470,4,2018-02-02
27471,3,2018-01-29
27472,5,2018-01-23
27473,4,2018-01-22
27474,5,2018-01-22
27475,5,2018-01-14
27476,4,2018-01-11
27477,4,2018-01-09
27478,5,2018-01-06
27479,5,2018-01-04
27480,5,2018-01-03
27481,4,2017-12-23
27482,5,2017-12-17
27483,5,2017-12-14
27484,5,2017-12-06
27485,5,2017-11-29
27486,5,2017-11-26
27487,5,2017-11-14
27488,4,2017-11-08
27489,5,2017-11-06
27490,1,2017-10-30
27491,5,2017-10-23
27492,2,2017-10-22
27493,3,2017-10-18
27494,4,2017-10-16
27495,2,2017-10-08
27496,4,2017-10-08
27497,5,2017-10-08
27498,5,2017-10-03
27499,5,2017-10-02
27500,5,2017-09-26
27501,3,2017-09-20
27502,5,2017-09-09
27503,5,2017-09-09
27504,5,2017-09-06
27505,5,2017-09-06
27506,4,2017-08-26
27507,4,2017-08-25
27508,5,2017-08-24
27509,4,2017-08-22
27510,4,2017-08-21
27511,5,2017-08-19
27512,5,2017-08-16
27513,3,2017-08-15
27514,5,2017-08-06
27515,5,2017-08-02
27516,5,2017-07-24
27517,5,2017-07-23
27518,3,2017-07-21
27519,5,2017-07-20
27520,4,2017-07-18
27521,5,2017-07-16
27522,5,2017-07-13
27523,3,2017-07-10
27524,1,2017-07-05
27525,5,2017-06-21
27526,4,2017-06-01
27527,5,2017-05-28
27528,5,2017-05-28
27529,4,2017-05-27
27530,4,2017-05-24
27531,5,2017-05-20
27532,4,2017-05-13
27533,5,2017-05-10
27534,4,2017-04-25
27535,4,2017-04-24
27536,5,2017-04-19
27537,1,2017-04-19
27538,2,2017-03-30
27539,5,2017-03-25
27540,2,2017-03-23
27541,4,2017-03-19
27542,4,2017-03-18
27543,3,2017-03-12
27544,4,2017-03-05
27545,5,2017-02-28
27546,2,2017-02-28
27547,3,2017-02-18
27548,4,2017-02-17
27549,4,2017-02-16
27550,4,2017-02-14
27551,3,2017-02-13
27552,4,2017-02-13
27553,5,2017-02-12
27554,3,2017-02-07
27555,5,2017-01-31
27556,5,2017-01-29
27557,4,2017-01-28
27558,4,2017-01-25
27559,4,2017-01-24
27560,4,2017-01-21
27561,4,2017-01-18
27562,4,2017-01-15
27563,4,2017-01-11
27564,2,2017-01-10
27565,3,2017-01-02
27566,5,2016-12-21
27567,3,2016-12-20
27568,4,2016-12-20
27569,5,2016-12-17
27570,3,2016-12-16
27571,3,2016-12-15
27572,4,2016-12-14
27573,5,2016-12-13
27574,4,2016-12-12
27575,3,2016-12-07
27576,5,2016-12-07
27577,5,2016-12-05
27578,4,2016-12-02
27579,5,2016-12-01
27580,5,2016-11-28
27581,5,2016-11-25
27582,5,2016-11-16
27583,4,2016-11-15
27584,5,2016-11-06
27585,4,2016-10-31
27586,5,2016-10-28
27587,4,2016-10-23
27588,4,2016-10-18
27589,4,2016-10-16
27590,4,2016-10-13
27591,4,2016-10-12
27592,5,2016-10-09
27593,3,2016-10-09
27594,2,2016-10-07
27595,5,2016-09-22
27596,2,2016-09-21
27597,5,2016-09-18
27598,5,2016-09-17
27599,5,2016-09-09
27600,5,2016-08-26
27601,4,2016-08-25
27602,4,2016-08-24
27603,3,2016-08-16
27604,3,2016-08-15
27605,4,2016-08-11
27606,5,2016-08-10
27607,5,2016-08-10
27608,5,2016-08-06
27609,5,2016-08-03
27610,5,2016-08-03
27611,4,2016-08-01
27612,4,2016-07-31
27613,5,2016-07-27
27614,3,2016-07-21
27615,3,2016-07-21
27616,4,2016-07-20
27617,5,2016-07-17
27618,2,2016-07-14
27619,4,2016-07-11
27620,4,2016-07-07
27621,4,2016-07-05
27622,4,2016-07-03
27623,4,2016-06-29
27624,5,2016-06-25
27625,4,2016-06-21
27626,3,2016-06-15
27627,5,2016-06-12
27628,3,2016-06-06
27629,3,2016-06-03
27630,5,2016-05-23
27631,4,2016-05-23
27632,5,2016-05-22
27633,4,2016-05-18
27634,5,2016-05-13
27635,3,2016-05-11
27636,4,2016-05-09
27637,5,2016-05-08
27638,4,2016-04-30
27639,4,2016-04-26
27640,5,2016-04-25
27641,5,2016-04-25
27642,3,2016-04-20
27643,3,2016-04-20
27644,4,2016-04-07
27645,3,2016-04-03
27646,2,2016-03-31
27647,4,2016-03-28
27648,4,2016-03-26
27649,1,2016-03-26
27650,3,2016-03-21
27651,5,2016-03-20
27652,4,2016-03-13
27653,4,2016-03-13
27654,4,2016-03-05
27655,4,2016-03-05
27656,4,2016-02-23
27657,1,2016-02-21
27658,4,2016-02-18
27659,5,2016-02-18
27660,5,2016-02-14
27661,5,2016-02-06
27662,4,2016-02-05
27663,4,2016-01-29
27664,5,2016-01-17
27665,5,2016-01-14
27666,4,2016-01-11
27667,5,2016-01-10
27668,4,2016-01-09
27669,3,2016-01-02
27670,4,2016-01-01
27671,4,2015-12-30
27672,4,2015-12-29
27673,4,2015-12-26
27674,5,2015-12-25
27675,4,2015-12-16
27676,5,2015-12-15
27677,4,2015-12-15
27678,4,2015-12-11
27679,4,2015-12-11
27680,4,2015-12-09
27681,3,2015-12-02
27682,3,2015-11-28
27683,4,2015-11-27
27684,1,2015-11-12
27685,4,2015-11-11
27686,3,2015-11-11
27687,2,2015-11-11
27688,4,2015-11-04
27689,3,2015-11-02
27690,3,2015-11-02
27691,2,2015-10-30
27692,4,2015-10-20
27693,5,2015-10-16
27694,4,2015-10-12
27695,1,2015-09-11
27696,4,2015-09-10
27697,2,2015-09-08
27698,5,2015-09-07
27699,4,2015-09-02
27700,4,2015-08-28
27701,4,2015-08-28
27702,4,2015-08-24
27703,4,2015-08-22
27704,4,2015-08-18
27705,4,2015-08-17
27706,3,2015-08-15
27707,4,2015-08-09
27708,4,2015-08-03
27709,4,2015-07-26
27710,4,2015-07-18
27711,4,2015-06-30
27712,3,2015-06-28
27713,4,2015-06-27
27714,3,2015-06-18
27715,5,2015-06-09
27716,4,2015-06-08
27717,5,2015-06-04
27718,5,2015-06-03
27719,5,2015-05-30
27720,5,2015-05-24
27721,4,2015-05-20
27722,4,2015-05-20
27723,5,2015-05-03
27724,4,2015-05-02
27725,4,2015-04-11
27726,5,2015-03-20
27727,3,2015-03-20
27728,3,2015-03-08
27729,5,2015-03-04
27730,5,2015-03-02
27731,4,2015-02-27
27732,2,2015-02-22
27733,4,2015-02-20
27734,5,2015-02-18
27735,4,2015-02-18
27736,5,2015-02-18
27737,4,2015-02-18
27738,5,2015-02-18
27739,4,2015-02-15
27740,3,2015-02-14
27741,3,2015-02-06
27742,5,2015-01-30
27743,5,2015-01-27
27744,5,2015-01-08
27745,4,2015-01-07
27746,5,2015-01-07
27747,5,2014-12-19
27748,4,2014-12-17
27749,5,2014-12-16
27750,5,2014-12-05
27751,5,2014-12-03
27752,4,2014-11-26
27753,4,2014-11-15
27754,5,2014-11-12
27755,3,2014-11-04
27756,3,2014-10-30
27757,4,2014-10-30
27758,4,2014-10-23
27759,4,2014-10-11
27760,5,2014-10-07
27761,4,2014-09-15
27762,5,2014-05-27
27763,4,2014-05-06
27764,4,2014-04-30
27765,4,2014-04-18
27766,4,2014-04-16
27767,4,2014-04-15
27768,2,2014-03-03
27769,4,2014-02-26
27770,4,2014-02-21
27771,4,2014-02-19
27772,5,2014-02-13
27773,4,2014-01-29
27774,4,2014-01-25
27775,4,2014-01-22
27776,4,2014-01-21
27777,4,2014-01-21
27778,4,2014-01-20
27779,5,2014-01-20
27780,4,2014-01-20
27781,4,2014-01-20
27782,4,2014-01-20
27783,4,2014-01-20
27784,5,2014-01-03
27785,1,2013-11-27
27786,2,2013-10-30
27787,3,2013-10-15
27788,4,2013-10-03
27789,4,2013-08-22
27790,4,2013-08-16
27791,5,2013-08-08
27792,4,2013-08-07
27793,3,2013-07-18
27794,5,2013-06-13
27795,5,2013-05-20
27796,4,2013-05-19
27797,5,2013-04-27
27798,5,2013-04-26
27799,4,2013-04-17
27800,4,2013-04-01
27801,4,2013-03-28
27802,4,2013-02-16
27803,2,2013-02-06
27804,5,2013-01-25
27805,5,2013-01-14
27806,5,2013-01-10
27807,4,2013-01-08
27808,1,2013-01-02
27809,5,2012-12-23
27810,4,2012-12-13
27811,5,2012-11-30
27812,4,2012-11-23
27813,3,2012-11-22
27814,2,2012-11-20
27815,3,2012-10-30
27816,5,2012-10-16
27817,4,2012-10-09
27818,5,2012-09-27
27819,4,2012-09-18
27820,4,2012-09-05
27821,4,2012-08-20
27822,4,2012-08-06
27823,4,2012-08-05
27824,4,2012-06-18
27825,4,2012-03-19
27826,4,2012-03-09
27827,4,2012-01-24
27828,5,2012-01-21
27829,4,2012-01-09
27830,4,2012-01-04
27831,4,2012-01-03
27832,4,2011-12-29
27833,4,2011-12-27
27834,1,2011-12-17
27835,4,2011-09-19
27836,5,2011-09-12
27837,3,2011-09-03
27838,4,2011-04-27
27839,5,2011-02-08
27840,2,2010-11-24
27841,4,2010-06-07
27842,3,2010-04-09
27843,3,2008-01-08
27844,4,2007-12-10
27845,4,2007-12-08
27846,2,2017-08-04
27847,5,2017-07-30
27848,4,2017-07-30
27849,5,2017-07-14
27850,5,2017-07-11
27851,4,2017-07-02
27852,5,2017-06-29
27853,3,2017-06-21
27854,2,2017-06-17
27855,3,2017-06-11
27856,5,2017-06-09
27857,5,2017-05-21
27858,5,2017-05-13
27859,3,2017-05-08
27860,5,2017-05-06
27861,5,2017-05-03
27862,5,2017-05-02
27863,5,2017-04-22
27864,4,2017-04-21
27865,4,2017-03-22
27866,4,2017-03-19
27867,4,2017-03-13
27868,1,2017-03-09
27869,5,2017-03-01
27870,5,2017-02-16
27871,4,2017-02-11
27872,4,2017-02-02
27873,5,2017-01-28
27874,5,2017-01-26
27875,5,2017-01-25
27876,4,2017-01-03
27877,5,2016-12-26
27878,4,2016-12-20
27879,5,2016-12-11
27880,5,2016-12-09
27881,5,2016-12-09
27882,4,2016-12-07
27883,4,2016-12-07
27884,4,2016-11-22
27885,4,2016-11-09
27886,5,2016-11-08
27887,4,2016-11-02
27888,4,2016-10-25
27889,5,2016-10-18
27890,4,2016-10-18
27891,4,2016-10-17
27892,5,2016-10-02
27893,5,2016-10-01
27894,5,2016-10-01
27895,5,2016-09-18
27896,5,2016-09-10
27897,4,2016-08-27
27898,5,2016-08-11
27899,5,2016-08-03
27900,2,2016-07-31
27901,5,2016-07-27
27902,5,2016-07-20
27903,5,2016-07-06
27904,5,2016-06-19
27905,5,2016-06-16
27906,5,2016-06-14
27907,5,2016-06-12
27908,5,2016-06-01
27909,5,2016-06-01
27910,4,2016-06-01
27911,4,2016-05-31
27912,4,2016-05-29
27913,5,2016-05-27
27914,5,2016-05-23
27915,4,2016-05-13
27916,5,2016-04-27
27917,5,2016-04-20
27918,3,2016-04-09
27919,2,2016-03-26
27920,4,2016-03-18
27921,1,2016-03-13
27922,5,2016-03-06
27923,5,2016-02-26
27924,4,2016-02-18
27925,4,2016-02-18
27926,4,2016-02-17
27927,4,2016-02-16
27928,3,2016-02-10
27929,4,2016-02-03
27930,5,2016-02-02
27931,3,2016-02-02
27932,5,2016-01-16
27933,4,2016-01-07
27934,5,2016-01-05
27935,3,2015-12-30
27936,3,2015-12-12
27937,4,2015-12-01
27938,5,2015-11-19
27939,3,2015-10-29
27940,5,2015-10-25
27941,4,2015-10-10
27942,5,2015-09-12
27943,5,2015-09-12
27944,4,2015-09-10
27945,5,2015-09-09
27946,5,2015-09-01
27947,4,2015-08-23
27948,4,2015-08-05
27949,4,2015-07-26
27950,5,2015-06-25
27951,5,2015-06-24
27952,5,2015-06-23
27953,2,2015-06-03
27954,4,2015-05-28
27955,3,2015-05-06
27956,4,2015-05-02
27957,4,2015-04-17
27958,5,2015-04-04
27959,4,2015-03-26
27960,4,2015-03-20
27961,5,2015-03-18
27962,5,2015-03-17
27963,5,2015-03-15
27964,5,2015-03-04
27965,5,2015-03-01
27966,4,2015-02-20
27967,5,2015-02-07
27968,4,2015-02-04
27969,4,2014-12-19
27970,4,2014-12-01
27971,3,2014-11-26
27972,5,2014-11-22
27973,4,2014-11-04
27974,2,2014-11-04
27975,2,2014-10-30
27976,4,2014-10-12
27977,5,2014-10-10
27978,5,2014-08-03
27979,4,2014-07-31
27980,3,2014-07-19
27981,5,2014-06-11
27982,5,2014-06-07
27983,5,2014-06-01
27984,4,2014-05-28
27985,5,2014-05-27
27986,5,2014-05-18
27987,4,2014-04-23
27988,4,2014-04-17
27989,3,2014-04-15
27990,5,2014-04-05
27991,4,2014-04-05
27992,4,2014-03-30
27993,4,2014-03-12
27994,4,2014-03-11
27995,3,2014-03-11
27996,3,2014-03-11
27997,4,2014-03-11
27998,5,2014-02-17
