,rating,review_date
279,3,2020-01-12
280,5,2019-11-25
281,5,2019-10-18
282,2,2019-10-14
283,2,2019-09-29
284,5,2019-09-16
285,2,2019-08-23
286,4,2019-08-20
287,5,2019-07-20
288,5,2019-07-07
289,5,2019-06-21
290,5,2019-06-17
291,5,2019-06-07
292,5,2019-06-04
293,4,2019-05-10
294,5,2019-04-28
295,5,2019-04-27
296,5,2019-02-13
297,5,2019-01-29
298,5,2019-01-19
299,5,2018-11-10
300,5,2018-09-28
301,3,2018-08-05
302,5,2018-07-12
303,4,2018-06-11
304,5,2018-05-25
305,3,2018-05-13
306,5,2018-04-23
307,5,2018-04-05
308,5,2018-03-16
309,2,2018-02-18
310,4,2018-01-07
311,3,2017-08-12
312,5,2017-08-12
313,5,2017-08-07
314,3,2017-08-05
315,5,2017-07-12
316,4,2017-05-09
317,2,2017-05-07
318,5,2017-02-27
319,4,2016-10-28
320,4,2016-10-19
321,5,2016-08-18
322,2,2016-06-18
323,3,2016-05-16
324,5,2015-12-30
325,2,2015-10-05
326,5,2015-03-10
327,4,2015-02-18
328,5,2014-06-15
329,2,2014-05-29
330,4,2014-04-21
331,5,2014-01-23
332,1,2013-09-22
333,2,2013-08-31
334,5,2013-04-25
335,3,2012-07-27
336,4,2012-02-29
337,5,2017-08-02
338,5,2017-07-18
339,5,2017-02-03
340,5,2016-07-21
341,5,2015-12-25
342,5,2014-08-02
343,5,2013-09-06
344,5,2012-03-12
345,5,2011-11-13
385,5,2022-09-04
386,3,2022-08-25
387,4,2022-08-19
388,2,2022-08-16
389,1,2022-08-11
390,4,2022-08-08
391,5,2022-08-04
392,5,2022-08-04
393,5,2022-08-04
394,1,2021-08-23
395,5,2021-08-23
396,5,2021-08-08
397,5,2021-08-07
398,2,2021-07-25
399,5,2021-06-18
400,3,2020-09-20
401,1,2020-09-06
402,1,2020-08-25
403,5,2020-08-17
404,4,2020-08-15
405,4,2020-07-09
406,5,2020-07-07
407,5,2020-06-02
408,1,2020-06-01
409,5,2020-05-17
410,4,2019-09-15
411,4,2019-08-16
412,4,2019-07-21
413,5,2019-06-03
414,5,2018-11-25
415,1,2018-09-04
416,5,2018-08-28
417,5,2018-08-25
418,5,2018-08-21
419,5,2018-08-12
420,5,2018-08-09
421,5,2018-08-02
422,5,2018-07-31
423,5,2018-07-20
424,5,2018-07-14
425,1,2018-07-08
426,5,2018-06-29
427,3,2018-06-16
428,5,2018-05-07
429,5,2018-04-29
430,4,2018-03-10
431,4,2018-02-08
432,5,2018-01-07
433,5,2017-12-07
434,3,2017-12-03
435,3,2017-08-26
436,4,2017-08-21
437,5,2017-08-14
438,5,2017-08-12
439,4,2017-06-24
440,4,2017-06-16
441,5,2017-06-11
442,5,2017-06-11
443,4,2017-06-03
444,5,2017-05-01
445,4,2017-04-25
446,5,2017-04-06
447,5,2017-04-04
448,5,2017-03-06
449,4,2017-02-22
450,5,2017-02-14
451,3,2016-10-19
452,4,2016-10-11
453,4,2016-09-29
454,4,2016-09-26
455,4,2016-09-13
456,4,2016-09-12
457,5,2016-09-08
458,5,2016-09-07
459,4,2016-08-21
460,5,2016-08-20
461,5,2016-08-13
462,4,2016-08-05
463,4,2016-08-04
464,4,2016-08-03
465,2,2016-08-03
466,4,2016-07-30
467,5,2016-07-27
468,4,2016-07-19
469,1,2016-07-18
470,2,2016-07-07
471,1,2016-07-04
472,5,2016-07-01
473,4,2016-06-30
474,4,2016-06-24
475,4,2016-06-18
476,5,2016-06-16
477,4,2016-06-14
478,4,2016-06-13
479,4,2016-05-21
480,2,2016-05-16
481,3,2016-05-05
482,5,2016-04-30
483,5,2016-04-29
484,4,2016-03-21
485,4,2016-03-15
486,4,2016-03-15
487,5,2016-02-06
488,5,2016-01-31
489,4,2015-11-08
490,4,2015-09-11
491,4,2015-09-02
492,4,2015-09-01
493,2,2015-09-01
494,2,2015-08-29
495,4,2015-08-21
496,5,2015-08-07
497,2,2015-07-27
498,4,2015-07-25
499,3,2015-07-15
500,5,2015-07-10
501,5,2015-07-09
502,5,2015-07-08
503,5,2015-07-04
504,4,2015-07-01
505,5,2015-06-29
506,2,2015-06-25
507,3,2015-06-24
508,5,2015-06-04
509,4,2019-05-07
510,5,2017-05-25
511,3,2016-07-29
512,4,2015-06-29
672,1,2020-08-15
780,5,2022-08-13
781,5,2022-07-31
782,3,2022-07-03
783,5,2022-07-02
784,5,2022-04-23
785,5,2022-04-02
786,3,2022-03-23
787,4,2022-03-12
788,3,2022-01-24
789,2,2021-08-30
790,4,2021-08-17
791,4,2021-07-23
792,4,2020-09-15
793,4,2020-07-27
794,3,2020-03-10
795,5,2019-11-20
796,3,2019-08-10
797,4,2019-07-23
798,4,2019-07-01
799,5,2019-06-24
800,5,2019-06-09
801,5,2019-05-02
802,5,2019-04-01
803,5,2019-03-21
804,4,2019-03-04
805,3,2019-02-11
806,5,2019-02-09
807,5,2018-09-14
808,5,2018-09-13
809,5,2018-08-19
810,3,2018-08-17
811,4,2018-08-03
812,5,2018-07-29
813,5,2018-07-24
814,5,2018-07-11
815,5,2018-06-29
816,5,2018-04-06
817,4,2018-02-15
818,5,2017-12-28
819,4,2017-09-22
820,4,2017-09-12
821,4,2017-08-29
822,4,2017-08-26
823,4,2017-08-22
824,5,2017-08-19
825,4,2017-08-13
826,2,2017-08-09
827,5,2017-07-28
828,4,2017-07-27
829,3,2017-07-25
830,4,2017-07-23
831,4,2017-07-14
832,5,2017-07-12
833,5,2017-07-09
834,5,2017-07-03
835,4,2017-07-03
836,5,2017-04-22
837,4,2017-04-18
838,4,2017-04-03
839,3,2017-03-18
840,5,2017-03-03
841,2,2017-02-24
842,5,2017-02-23
843,2,2017-01-15
844,4,2016-11-03
845,5,2016-08-15
846,5,2016-07-25
847,5,2016-07-03
848,5,2016-06-19
849,5,2016-05-07
850,4,2016-03-20
851,4,2016-03-01
852,5,2016-01-05
853,5,2015-09-27
854,4,2015-09-18
855,5,2015-08-31
856,4,2015-08-23
857,5,2015-08-23
858,5,2015-08-17
859,5,2015-08-15
860,5,2015-08-07
861,4,2015-08-06
862,3,2015-08-03
863,5,2015-08-01
864,4,2015-07-24
865,5,2015-07-04
866,5,2015-05-14
867,5,2015-03-17
868,4,2015-03-07
869,4,2015-03-07
870,5,2015-02-18
871,5,2014-08-28
872,4,2014-08-09
873,4,2014-08-07
874,4,2014-08-05
875,4,2014-07-27
876,4,2014-06-08
877,4,2014-04-13
878,4,2014-04-07
879,4,2014-02-21
880,4,2013-08-19
881,4,2013-07-30
882,5,2013-03-26
883,4,2012-09-23
884,4,2012-09-15
885,5,2015-08-17
886,5,2015-07-30
887,5,2014-06-14
1056,5,2022-07-22
1057,5,2022-03-14
1058,2,2022-03-04
1059,5,2022-02-17
1060,5,2022-02-10
1061,2,2022-02-04
1062,3,2022-01-25
1063,1,2021-08-10
1064,5,2019-08-18
1065,4,2019-01-04
1066,4,2018-08-20
1067,5,2017-07-16
1068,2,2017-02-28
1069,4,2015-03-11
1070,4,2019-03-23
1071,4,2019-03-07
1183,5,2022-08-28
1184,5,2022-08-16
1185,5,2022-07-02
1186,3,2022-06-11
1187,4,2022-05-16
1188,4,2022-05-10
1189,5,2022-01-28
1190,5,2022-01-15
1191,5,2021-11-24
1192,5,2021-10-29
1193,5,2021-09-12
1194,5,2021-06-14
1195,5,2021-06-10
1196,5,2021-06-03
1197,4,2020-08-11
1198,5,2020-07-03
1199,5,2020-02-01
1200,4,2020-01-15
1201,3,2020-01-08
1202,5,2019-11-30
1203,5,2019-11-16
1204,5,2019-09-20
1205,5,2019-08-30
1206,5,2019-06-28
1207,5,2019-06-23
1208,5,2019-06-21
1209,5,2019-06-15
1210,5,2019-06-14
1211,5,2019-06-14
1212,5,2019-05-28
1213,5,2019-05-04
1214,5,2019-04-19
1215,4,2019-04-13
1216,4,2019-03-30
1217,5,2019-03-09
1218,5,2019-03-09
1219,3,2019-03-09
1220,5,2019-03-03
1221,5,2019-03-03
1222,5,2019-02-16
1223,5,2019-02-10
1224,5,2019-02-05
1225,5,2019-01-31
1226,5,2019-01-04
1227,4,2018-12-16
1228,5,2018-11-30
1229,5,2018-11-23
1230,5,2018-11-17
1231,5,2018-11-16
1232,3,2018-11-11
1233,5,2018-11-03
1234,5,2018-10-05
1235,5,2018-09-18
1236,5,2018-09-08
1237,5,2018-09-05
1503,2,2022-01-07
1504,4,2019-10-24
1505,4,2019-04-13
1506,4,2018-04-25
1507,5,2017-12-20
1508,5,2017-10-01
1509,4,2017-03-17
1510,4,2016-09-01
1511,4,2015-05-27
1512,4,2015-05-15
1513,3,2014-06-01
1514,5,2015-10-09
1574,5,2022-09-11
1575,5,2022-04-12
1576,5,2022-04-08
1577,5,2022-04-08
1578,5,2022-04-08
1579,5,2022-04-08
1580,5,2022-03-31
1581,1,2022-03-27
1582,5,2022-03-06
1583,4,2022-01-23
1584,4,2021-10-02
1585,5,2021-08-04
1586,5,2021-07-19
1587,4,2020-09-15
1588,3,2020-09-11
1589,5,2020-08-29
1590,5,2020-07-28
1591,5,2020-06-24
1592,4,2020-06-11
1593,2,2020-03-05
1594,4,2020-03-05
1595,5,2020-02-21
1596,4,2020-01-08
1597,5,2020-01-02
1598,5,2019-12-21
1599,1,2019-12-15
1600,4,2019-11-23
1601,5,2019-08-22
1602,5,2019-08-17
1603,5,2019-08-15
1604,5,2019-08-13
1605,5,2019-07-02
1606,5,2019-03-04
1607,2,2019-03-03
1608,5,2019-01-26
1609,5,2019-01-26
1610,5,2019-01-25
1611,5,2019-01-02
1612,4,2018-11-17
1613,5,2018-09-22
1614,5,2018-08-04
1615,5,2018-06-19
1616,5,2018-05-24
1617,4,2018-05-07
1618,5,2018-04-29
1619,5,2018-04-27
1620,3,2018-03-27
1621,5,2018-03-03
1622,5,2018-03-03
1623,5,2018-02-16
1624,4,2018-02-13
1625,5,2018-02-06
1626,5,2017-12-31
1627,5,2017-12-22
1628,4,2017-12-14
1629,4,2017-12-02
1630,5,2017-11-28
1631,4,2017-11-11
1632,3,2017-11-09
1633,4,2017-11-06
1634,5,2017-11-04
1635,5,2017-10-27
1636,5,2017-10-19
1637,5,2017-10-14
1638,4,2017-07-17
1639,5,2017-07-15
1640,5,2017-06-29
1641,5,2017-06-09
1642,5,2017-05-27
1643,5,2017-05-27
1644,5,2017-05-21
1645,5,2017-05-17
1646,4,2017-05-15
1647,5,2017-05-14
1648,5,2017-05-14
1649,4,2017-05-09
1650,5,2017-04-11
1651,5,2017-04-10
1652,4,2017-04-08
1653,5,2017-04-05
1654,4,2017-04-04
1655,5,2017-03-26
1656,5,2017-03-25
1657,5,2017-03-24
1658,4,2017-03-10
1659,4,2017-03-10
1660,5,2017-02-24
1661,5,2017-02-14
1662,5,2017-02-13
1663,5,2017-01-20
1664,4,2016-12-11
1665,5,2016-12-01
1666,4,2016-11-16
1667,5,2016-11-04
1668,5,2016-10-30
1669,5,2016-10-25
1670,5,2016-10-18
1671,5,2016-10-15
1672,4,2016-10-12
1673,5,2016-10-08
1674,5,2016-10-07
1675,5,2016-09-17
1676,5,2016-09-07
1677,5,2016-08-30
1678,5,2016-08-24
1679,3,2016-08-13
1680,2,2016-08-09
1681,4,2016-08-08
1682,5,2016-08-06
1683,5,2016-07-29
1684,4,2016-07-25
1685,5,2016-07-04
1686,5,2016-07-01
1687,4,2016-06-28
1688,5,2016-06-15
1689,5,2016-05-21
1690,3,2016-05-11
1691,5,2016-05-06
1692,3,2016-04-25
1693,5,2016-04-23
1694,4,2016-04-23
1695,5,2016-04-09
1696,5,2016-04-08
1697,5,2016-03-21
1698,5,2016-03-15
1699,5,2016-03-15
1700,3,2016-02-12
1701,4,2016-02-06
1702,4,2016-02-03
1703,4,2016-01-31
1704,4,2016-01-22
1705,5,2016-01-21
1706,5,2016-01-17
1707,4,2016-01-16
1708,5,2016-01-07
1709,5,2016-01-05
1710,4,2015-12-29
1711,3,2015-12-13
1712,5,2015-11-12
1713,4,2015-11-11
1714,5,2015-11-01
1715,4,2015-10-26
1716,5,2015-10-09
1717,5,2015-10-05
1718,5,2015-10-01
1719,4,2015-09-09
1720,5,2015-07-27
1721,4,2015-05-25
1722,4,2015-05-19
1723,3,2015-04-17
1724,5,2015-03-31
1725,3,2015-03-29
1726,5,2015-03-21
1727,3,2015-03-17
1728,3,2015-03-17
1729,5,2015-02-18
1730,4,2015-02-09
1731,5,2015-02-07
1732,5,2015-02-04
1733,5,2015-01-08
1734,4,2015-01-07
1735,4,2015-01-02
1736,5,2014-12-13
1737,3,2014-11-11
1738,4,2014-10-15
1739,5,2014-10-01
1740,5,2014-09-19
1741,4,2014-09-07
1742,5,2014-08-28
1743,4,2014-08-20
1744,4,2014-08-13
1745,5,2014-07-18
1746,4,2014-06-25
1747,3,2014-06-14
1748,4,2014-06-01
1749,3,2014-05-27
1750,4,2014-03-21
1751,4,2017-08-03
1752,4,2016-11-13
1753,5,2016-06-13
1754,4,2016-05-03
1755,5,2016-04-13
1756,4,2016-02-04
1757,5,2015-09-18
1758,5,2015-09-06
1759,5,2015-03-28
1760,4,2014-07-29
1880,5,2022-09-01
1881,3,2022-06-20
1882,4,2022-06-11
1883,3,2022-06-03
1884,3,2021-12-21
1885,5,2020-10-10
1886,3,2020-02-15
1887,5,2019-12-29
1888,5,2019-10-23
1889,3,2019-09-30
1890,3,2019-09-20
1891,5,2019-05-18
1892,2,2019-03-28
1893,2,2018-12-23
1894,5,2018-12-12
1895,2,2018-09-16
1896,4,2018-06-21
1897,5,2018-04-27
1898,5,2018-02-28
1899,5,2018-02-27
1900,5,2018-01-23
1901,5,2018-01-22
1902,1,2017-12-17
1903,4,2017-12-14
1904,4,2017-12-13
1905,5,2017-10-21
1906,5,2017-10-07
1907,3,2017-08-10
1908,3,2017-07-23
1909,3,2017-06-19
1910,4,2017-06-04
1911,4,2017-05-21
1912,3,2017-03-13
1913,4,2017-02-26
1914,3,2017-02-09
1915,4,2017-01-20
1916,4,2017-01-19
1917,2,2017-01-13
1918,4,2017-01-08
1919,5,2016-11-14
1920,1,2016-11-12
1921,5,2016-11-06
1922,3,2016-11-06
1923,4,2016-11-02
1924,4,2016-10-27
1925,5,2016-09-11
1926,5,2016-08-20
1927,5,2016-07-24
1928,5,2016-06-07
1929,3,2016-05-19
1930,4,2016-05-01
1931,4,2016-04-23
1932,1,2016-03-15
1933,4,2016-03-14
1934,1,2016-03-06
1935,4,2016-01-16
1936,3,2016-01-13
1937,5,2015-12-26
1938,5,2015-11-21
1939,5,2015-11-11
1940,4,2015-10-28
1941,4,2015-10-17
1942,5,2015-10-14
1943,3,2015-09-09
1944,2,2015-09-09
1945,4,2015-08-27
1946,5,2015-07-09
1947,3,2015-06-26
1948,2,2015-04-28
1949,3,2015-03-29
1950,4,2015-03-29
1951,4,2015-02-19
1952,2,2015-01-17
1953,2,2015-01-07
1954,4,2014-12-22
1955,2,2014-12-05
1956,3,2014-11-11
1957,4,2018-11-12
1958,5,2016-11-07
1959,5,2016-07-11
1960,4,2016-02-14
2048,5,2019-11-22
2049,5,2019-04-01
2050,5,2019-03-06
2051,5,2017-07-20
2052,4,2016-12-28
2053,5,2016-08-18
2054,5,2015-12-11
2055,5,2015-05-15
2106,5,2022-05-12
2107,5,2020-05-31
2108,5,2017-10-02
2185,5,2022-09-14
2186,4,2022-08-09
2187,4,2022-07-07
2188,5,2022-04-27
2189,4,2022-04-21
2190,4,2021-09-26
2191,5,2021-09-22
2192,5,2021-08-18
2193,1,2021-07-30
2194,5,2020-10-09
2195,5,2020-10-02
2196,5,2020-09-28
2197,5,2020-09-24
2198,5,2020-09-20
2199,5,2020-09-20
2200,5,2020-09-16
2201,5,2020-09-15
2202,5,2020-09-11
2203,5,2020-07-04
2204,5,2020-06-26
2205,5,2020-06-15
2206,5,2020-06-15
2207,5,2020-03-16
2208,5,2020-03-01
2209,2,2020-02-15
2210,5,2020-02-07
2211,5,2020-01-21
2212,5,2020-01-03
2213,5,2019-12-11
2214,5,2019-10-18
2215,5,2019-09-09
2216,4,2019-08-11
2217,4,2019-07-05
2218,5,2019-07-01
2250,3,2022-07-30
2251,4,2022-07-20
2252,5,2022-07-12
2253,5,2022-07-05
2254,5,2022-07-03
2255,4,2022-04-29
2256,4,2022-04-14
2257,2,2022-02-04
2258,4,2021-12-11
2259,1,2021-11-14
2260,2,2021-08-06
2261,5,2021-07-26
2262,1,2021-06-15
2263,5,2021-03-08
2264,1,2021-03-07
2265,5,2020-10-23
2266,3,2020-09-22
2267,3,2020-09-20
2268,4,2020-09-13
2269,5,2020-09-11
2270,5,2020-08-12
2271,4,2020-08-06
2272,5,2020-07-23
2273,1,2020-07-14
2274,4,2020-07-05
2275,1,2020-06-30
2276,5,2020-06-20
2277,5,2020-06-15
2278,5,2020-03-09
2279,4,2020-03-06
2280,5,2020-03-01
2281,5,2020-02-24
2282,4,2020-02-20
2283,4,2020-02-16
2284,3,2020-02-16
2285,5,2020-02-10
2286,3,2020-02-03
2287,5,2020-01-29
2288,5,2020-01-09
2289,4,2020-01-08
2290,5,2019-12-07
2291,1,2019-12-04
2292,5,2019-12-04
2293,4,2019-12-03
2294,4,2019-11-23
2295,3,2019-11-23
2296,5,2019-11-18
2297,4,2019-11-17
2298,4,2019-10-18
2299,5,2019-09-24
2300,4,2019-09-19
2301,4,2019-09-05
2302,5,2019-08-27
2303,3,2019-08-23
2304,5,2019-08-17
2305,4,2019-08-17
2306,4,2019-07-21
2307,4,2019-07-15
2308,5,2019-07-03
2309,4,2019-07-02
2310,5,2019-06-24
2311,4,2019-06-24
2312,4,2019-06-12
2313,5,2019-05-30
2314,5,2019-05-21
2315,5,2019-05-05
2316,4,2019-04-27
2317,1,2019-04-25
2318,2,2019-04-25
2319,4,2019-04-13
2320,2,2019-03-29
2321,5,2019-03-27
2322,5,2019-03-20
2323,3,2019-03-10
2324,2,2019-03-09
2325,5,2019-03-09
2326,4,2019-03-05
2327,5,2019-02-27
2328,5,2019-02-25
2329,5,2019-02-20
2330,5,2019-02-18
2331,5,2019-02-17
2332,5,2019-02-14
2333,5,2019-02-12
2334,4,2019-02-12
2335,5,2019-02-10
2336,5,2019-02-03
2337,5,2019-02-03
2338,5,2019-02-01
2339,5,2019-01-23
2340,4,2019-01-18
2341,5,2019-01-15
2342,4,2019-01-15
2343,5,2019-01-13
2344,5,2019-01-12
2345,5,2019-01-09
2346,5,2019-01-07
2347,4,2019-01-04
2348,4,2019-01-04
2349,5,2018-12-30
2350,5,2018-12-12
2351,5,2018-11-28
2352,4,2018-11-18
2353,5,2018-10-24
2354,5,2018-10-21
2355,5,2018-10-13
2356,4,2018-10-02
2357,5,2018-10-02
2358,5,2018-10-02
2359,5,2018-10-01
2360,5,2018-09-24
2361,5,2018-09-23
2362,5,2018-09-21
2363,5,2018-09-21
2364,3,2018-09-21
2365,5,2018-09-15
2366,4,2018-09-15
2367,4,2018-09-12
2368,5,2018-09-11
2369,5,2018-09-04
2370,5,2018-09-02
2371,5,2018-08-31
2372,3,2018-08-29
2373,5,2018-08-28
2374,4,2018-08-27
2375,5,2018-08-21
2376,5,2018-08-19
2377,5,2018-08-18
2378,3,2018-08-15
2379,4,2018-08-13
2380,5,2018-08-10
2381,5,2018-07-23
2382,5,2018-07-18
2383,4,2018-07-14
2384,5,2018-07-10
2385,4,2018-06-29
2386,5,2018-06-21
2387,5,2018-06-21
2388,5,2018-06-19
2389,5,2018-06-17
2390,3,2018-06-16
2391,1,2018-06-08
2392,5,2018-05-22
2393,4,2018-05-21
2394,5,2018-05-13
2395,5,2018-05-08
2396,5,2018-05-07
2397,4,2018-05-05
2398,4,2018-04-30
2399,5,2018-04-15
2400,5,2018-04-02
2401,3,2018-04-01
2402,4,2018-03-31
2403,5,2018-03-20
2404,4,2018-03-17
2405,5,2018-03-14
2406,5,2018-03-10
2407,3,2018-03-09
2408,4,2018-03-04
2409,4,2018-03-01
2410,2,2018-02-24
2411,5,2018-02-23
2412,5,2018-02-15
2413,5,2018-02-14
2414,4,2018-02-14
2415,4,2018-02-10
2416,5,2018-02-10
2417,5,2018-02-09
2418,5,2018-02-05
2419,5,2018-02-02
2420,4,2018-01-24
2421,2,2018-01-14
2422,5,2018-01-05
2423,5,2017-12-30
2424,5,2017-12-13
2425,5,2017-12-07
2426,5,2017-12-06
2427,4,2017-12-03
2428,2,2017-12-01
2429,4,2017-11-11
2430,5,2017-11-11
2431,5,2017-11-07
2432,3,2017-11-07
2433,3,2017-11-06
2434,5,2017-10-29
2435,5,2017-10-28
2436,5,2017-10-21
2437,4,2017-10-21
2438,5,2017-10-20
2439,5,2017-10-12
2440,5,2017-10-05
2441,5,2017-10-04
2442,4,2017-10-04
2443,5,2017-10-02
2444,5,2017-10-02
2445,5,2017-09-08
2446,5,2017-09-02
2447,4,2017-09-01
2448,4,2017-08-26
2449,5,2017-08-25
2450,5,2017-08-25
2451,5,2017-08-24
2452,5,2017-08-23
2453,4,2017-08-21
2454,4,2017-08-21
2455,5,2017-08-17
2456,5,2017-08-15
2457,5,2017-08-10
2458,5,2017-08-09
2459,4,2017-07-31
2460,4,2017-07-29
2461,5,2017-07-23
2462,5,2017-07-19
2463,5,2017-07-11
2464,5,2017-07-11
2465,5,2017-07-07
2466,4,2017-07-04
2467,5,2017-06-30
2468,5,2017-06-29
2469,4,2017-06-29
2470,5,2017-06-28
2471,5,2017-06-18
2472,5,2017-06-17
2473,4,2017-06-15
2474,3,2017-06-14
2475,5,2017-06-14
2476,5,2017-06-10
2477,5,2017-05-29
2478,5,2017-05-27
2479,5,2017-05-23
2480,5,2017-05-15
2481,4,2017-05-05
2482,3,2017-04-27
2483,5,2017-04-26
2484,2,2017-04-21
2485,4,2017-04-16
2486,5,2017-04-11
2487,3,2017-03-26
2488,5,2017-03-24
2489,4,2017-03-23
2490,4,2017-03-18
2491,5,2017-03-14
2492,5,2017-03-14
2493,4,2017-03-12
2494,4,2017-03-11
2495,3,2017-03-10
2496,5,2017-02-25
2497,4,2017-02-19
2498,5,2017-02-17
2499,4,2017-02-17
2500,4,2017-02-16
2501,5,2017-02-16
2502,5,2017-02-15
2503,5,2017-02-15
2504,5,2017-02-14
2505,4,2017-02-12
2506,3,2017-02-11
2507,4,2017-02-10
2508,5,2017-01-27
2509,4,2017-01-19
2510,5,2017-01-18
2511,5,2017-01-17
2512,4,2017-01-17
2513,4,2017-01-15
2514,4,2017-01-13
2515,4,2017-01-10
2516,5,2016-12-31
2517,4,2016-12-19
2518,4,2016-12-19
2519,5,2016-12-14
2520,5,2016-11-30
2521,5,2016-11-28
2522,4,2016-11-25
2523,5,2016-11-24
2524,5,2016-11-23
2525,5,2016-11-19
2526,5,2016-11-18
2527,4,2016-11-17
2528,4,2016-11-14
2529,4,2016-11-09
2530,5,2016-11-05
2531,4,2016-11-04
2532,4,2016-10-26
2533,4,2016-10-24
2534,3,2016-10-22
2535,3,2016-10-19
2536,5,2016-10-12
2537,3,2016-10-07
2538,5,2016-10-07
2539,5,2016-09-27
2540,5,2016-09-15
2541,4,2016-09-13
2542,5,2016-09-13
2543,5,2016-09-13
2544,5,2016-09-12
2545,5,2016-09-11
2546,5,2016-09-03
2547,5,2016-09-02
2548,5,2016-08-30
2549,5,2016-08-30
2550,5,2016-08-28
2551,5,2016-08-28
2552,4,2016-08-24
2553,5,2016-08-23
2554,4,2016-08-22
2555,4,2016-08-17
2556,5,2016-08-12
2557,3,2016-08-07
2558,2,2016-07-29
2559,5,2016-07-25
2560,4,2016-07-15
2561,4,2016-07-13
2562,2,2016-07-12
2563,5,2016-07-10
2564,5,2016-07-03
2565,5,2016-06-29
2566,5,2016-06-26
2567,5,2016-06-25
2568,5,2016-06-22
2569,5,2016-06-19
2570,5,2016-06-15
2571,5,2016-06-13
2572,5,2016-06-04
2573,5,2016-05-31
2574,5,2016-05-25
2575,5,2016-05-22
2576,1,2016-05-21
2577,5,2016-05-20
2578,5,2016-05-18
2579,5,2016-05-09
2580,5,2016-05-07
2581,5,2016-05-07
2582,5,2016-05-06
2583,4,2016-04-14
2584,5,2016-04-03
2585,2,2016-04-01
2586,3,2016-03-31
2587,5,2016-03-26
2588,4,2016-03-24
2589,4,2016-03-20
2590,4,2016-03-15
2591,4,2016-03-07
2592,5,2016-03-03
2593,4,2016-02-28
2594,5,2016-02-21
2595,3,2016-02-21
2596,4,2016-02-11
2597,5,2016-02-07
2598,5,2016-02-04
2599,5,2016-02-03
2600,5,2016-01-14
2601,4,2016-01-10
2602,4,2015-12-21
2603,3,2015-12-09
2604,5,2015-12-07
2605,3,2015-12-03
2606,4,2015-12-02
2607,4,2015-11-05
2608,5,2015-11-01
2609,5,2015-10-31
2610,4,2015-10-28
2611,4,2015-10-27
2612,5,2015-10-26
2613,4,2015-10-26
2614,5,2015-10-25
2615,4,2015-10-24
2616,5,2015-10-20
2617,5,2015-10-16
2618,5,2015-10-15
2619,5,2015-10-15
2620,5,2015-10-09
2621,4,2015-09-10
2622,2,2015-09-07
2623,5,2015-09-02
2624,5,2015-09-01
2625,4,2015-08-22
2626,5,2015-08-18
2627,5,2015-08-15
2628,5,2015-08-13
2629,5,2015-08-11
2630,5,2015-07-26
2631,4,2015-07-20
2632,4,2015-07-17
2633,4,2015-07-12
2634,5,2015-07-02
2635,4,2015-06-21
2636,5,2015-06-14
2637,4,2015-06-11
2638,5,2015-05-06
2639,4,2015-04-17
2640,5,2015-03-17
2641,5,2015-03-10
2642,5,2015-03-08
2643,5,2015-02-17
2644,2,2015-02-13
2645,5,2015-02-08
2646,5,2015-01-28
