,rating,review_date
5933,5,2020-09-19
5934,5,2020-02-22
5935,5,2019-12-16
5936,5,2018-07-16
5937,5,2017-03-10
5938,4,2017-01-05
5939,5,2016-08-30
5940,5,2016-08-04
5941,5,2016-06-17
5966,5,2020-05-30
5967,5,2019-02-16
5968,5,2019-01-04
5969,5,2018-05-16
5970,5,2018-01-06
5971,5,2018-01-05
5972,4,2017-11-29
5973,5,2017-11-01
5974,5,2017-10-29
5975,5,2017-10-29
6674,5,2022-06-12
6675,4,2021-11-01
6676,4,2021-09-20
6677,5,2020-08-18
6678,2,2020-07-29
6679,5,2020-07-23
6680,5,2020-06-29
6681,5,2019-10-06
6682,5,2019-08-30
6683,5,2019-08-28
6684,4,2019-08-03
6685,5,2019-07-30
6686,4,2019-04-07
6687,4,2018-12-17
6688,4,2018-08-06
6689,4,2018-01-21
6690,3,2017-11-21
6691,5,2017-09-04
6692,5,2017-02-20
6693,2,2016-11-16
6694,4,2016-10-09
6695,4,2016-08-23
6696,4,2016-08-04
6697,4,2016-06-13
6698,4,2016-05-29
6699,4,2016-05-16
6700,4,2016-04-18
6701,4,2016-02-20
6702,3,2016-02-13
6703,4,2015-08-08
6704,5,2015-05-20
6705,5,2014-10-20
6706,4,2014-09-23
6707,4,2014-08-23
6708,5,2014-08-13
6709,4,2014-01-20
6710,4,2013-08-12
6711,4,2013-01-20
6712,5,2018-10-16
6713,5,2016-08-30
6714,5,2016-08-27
6765,5,2020-07-03
6766,5,2016-10-31
6767,1,2016-06-08
6768,5,2016-05-11
6769,3,2015-08-07
6770,5,2017-06-16
6897,5,2022-08-22
6898,5,2022-08-13
6899,5,2022-07-13
7122,5,2020-10-23
7123,4,2019-07-07
7124,5,2020-08-03
7125,2,2019-07-27
7126,5,2019-03-31
7715,5,2020-07-11
7716,4,2020-02-07
7717,5,2019-09-26
7718,4,2018-10-22
7719,4,2018-08-05
7720,4,2017-12-22
7721,4,2017-09-19
7722,4,2017-06-05
7723,3,2016-10-30
7724,5,2020-10-09
7725,4,2020-01-08
7726,4,2019-06-26
7727,4,2019-02-27
7728,2,2019-02-05
7729,3,2019-02-05
7730,5,2015-04-06
7861,5,2021-08-25
7862,4,2020-08-02
7863,5,2017-03-21
7864,4,2016-06-10
7865,5,2014-03-03
8151,4,2022-07-15
8152,2,2022-02-25
8153,5,2022-02-06
8154,5,2021-12-20
8155,4,2021-08-29
8156,5,2021-02-03
8157,5,2021-01-07
8158,5,2020-10-06
8159,4,2019-08-19
8160,4,2019-03-31
9421,5,2017-09-06
9446,5,2022-08-29
9447,4,2019-04-22
9448,4,2018-08-11
9449,5,2017-11-20
9450,4,2017-10-17
9451,5,2017-09-24
9452,5,2017-08-15
9453,5,2017-08-09
9454,4,2017-06-04
9455,1,2017-04-22
9456,2,2017-03-06
9457,4,2016-09-17
9458,5,2016-09-06
9459,3,2015-12-15
9460,5,2015-04-28
10261,4,2021-12-04
10262,5,2021-10-22
10263,5,2022-07-06
10264,5,2022-06-22
10265,4,2022-05-22
10266,5,2022-03-31
10267,5,2022-01-13
10268,5,2021-09-17
10269,5,2019-08-09
10279,5,2019-11-10
10280,5,2019-05-27
10281,5,2019-05-10
10282,5,2019-02-07
10283,5,2018-12-23
10284,4,2018-08-07
10285,5,2018-05-18
10286,5,2018-01-30
10287,5,2018-01-29
10288,5,2017-12-14
10289,5,2017-12-03
10377,4,2018-08-11
10378,2,2015-07-16
10398,5,2020-08-15
10399,4,2017-11-08
10602,5,2022-06-03
10603,5,2020-11-13
10604,5,2020-10-31
10605,5,2020-06-18
10606,5,2020-09-26
10607,5,2022-02-17
10608,3,2021-09-20
10609,3,2021-07-23
10610,5,2021-05-24
10611,5,2020-08-29
10612,4,2020-08-07
10613,4,2020-07-26
10614,2,2020-07-24
10615,5,2020-07-04
10616,4,2020-06-28
10617,5,2020-02-16
10618,4,2019-10-25
10619,1,2019-02-16
10620,5,2018-10-18
10621,5,2018-09-15
10622,5,2017-11-17
10623,5,2017-08-09
10624,2,2017-07-29
10625,4,2016-11-26
10626,4,2016-09-23
10627,4,2015-12-29
10628,4,2015-03-05
10629,3,2015-01-02
10630,1,2014-09-25
10631,3,2014-08-11
10632,4,2014-06-01
10633,5,2014-04-27
10634,5,2011-03-13
10635,5,2019-12-09
10636,4,2019-10-08
10637,5,2019-09-26
10638,5,2019-09-11
10639,2,2019-06-02
10640,4,2019-05-31
10641,5,2019-04-09
10642,1,2018-10-11
10643,5,2018-10-03
10644,5,2018-10-03
10645,5,2018-10-02
10646,4,2017-08-02
10647,5,2017-07-26
10648,4,2017-07-15
10649,5,2017-06-23
10650,3,2017-05-30
10651,4,2017-05-23
10652,5,2016-12-27
10653,4,2016-12-26
10654,4,2016-11-03
10655,4,2016-10-01
10656,5,2016-09-29
10657,5,2016-09-22
10658,5,2016-09-18
10659,5,2016-09-18
10660,5,2016-09-14
10661,5,2016-07-25
10662,5,2016-06-15
10663,5,2016-06-13
10664,3,2016-05-19
10665,4,2016-05-19
10666,5,2016-04-27
10667,5,2016-04-20
10668,4,2015-11-05
10669,5,2015-09-27
10670,4,2015-09-20
10671,4,2015-08-31
10672,4,2015-08-21
10673,5,2015-07-29
10674,4,2015-07-13
10675,3,2015-06-29
10676,4,2015-06-17
10677,4,2015-06-15
10678,5,2015-04-20
10679,4,2015-03-17
10680,3,2015-02-12
10681,4,2014-12-25
10682,5,2014-10-23
10683,5,2014-10-11
10684,3,2014-09-19
10685,5,2014-09-08
10686,5,2014-09-06
10687,4,2014-07-23
10688,5,2014-06-30
10689,4,2014-06-07
10690,5,2014-03-29
10691,4,2014-02-18
10692,5,2014-01-21
10693,4,2014-01-17
10694,4,2014-01-17
10695,4,2014-01-14
10696,5,2013-10-08
10697,2,2013-09-01
10698,3,2013-07-08
10699,5,2013-06-24
10700,5,2013-06-16
10701,4,2013-06-08
10702,5,2013-05-29
10703,5,2013-03-28
10704,5,2013-01-07
10705,4,2013-01-01
10706,5,2013-01-01
10707,4,2012-11-04
10708,3,2012-11-01
10709,4,2012-10-24
10710,5,2012-10-15
10711,3,2012-10-04
10712,3,2012-09-27
10713,5,2012-09-20
10714,4,2012-08-27
10715,3,2012-08-05
10716,5,2012-07-21
10717,3,2012-07-20
10718,4,2012-07-14
10719,5,2012-07-11
10720,5,2012-04-26
10721,5,2012-04-10
10722,3,2012-02-21
10723,4,2011-11-09
10724,5,2009-10-10
10725,4,2009-09-24
11051,5,2020-11-08
11052,5,2020-10-04
11053,5,2019-11-22
11054,5,2019-06-11
11055,5,2019-04-06
11056,5,2019-03-29
11057,5,2019-03-24
11058,5,2019-01-06
11059,4,2017-09-24
11060,5,2017-07-10
11061,1,2017-06-19
11062,5,2017-05-05
11063,3,2017-03-19
11298,3,2022-09-03
11299,5,2022-07-17
11300,1,2022-02-04
11301,5,2021-10-17
11302,5,2021-10-17
11303,3,2021-10-09
11304,3,2021-09-23
11305,2,2021-08-29
11306,4,2021-08-07
11307,5,2021-08-04
11308,5,2021-07-05
11309,4,2021-06-12
11310,3,2021-06-04
11311,5,2020-07-28
11312,2,2020-06-21
11313,2,2020-02-09
11314,5,2019-11-06
11315,2,2019-10-08
11316,3,2019-10-07
11317,3,2019-05-31
11318,1,2019-01-22
11319,5,2019-01-13
11320,5,2018-12-11
11321,4,2018-11-03
11322,2,2018-10-15
11323,3,2018-09-25
11324,1,2018-09-16
11325,5,2018-08-31
11326,1,2018-08-26
11327,1,2018-08-19
11328,5,2018-08-10
11329,4,2018-07-25
11330,3,2018-06-12
11331,5,2018-05-08
11332,3,2018-04-03
11333,2,2018-03-22
11334,5,2018-03-20
11335,2,2018-01-28
11336,3,2017-12-28
11337,3,2017-11-23
11338,5,2017-10-29
11339,4,2017-10-02
11340,5,2017-09-25
11341,5,2017-09-06
11342,3,2017-09-05
11343,3,2017-08-27
11344,4,2017-07-29
11345,4,2017-07-11
11346,3,2017-06-05
11347,4,2017-04-12
11348,2,2017-03-16
11349,4,2017-03-08
11350,1,2017-03-02
11351,1,2017-03-01
11352,3,2017-02-22
11353,4,2017-02-17
11354,4,2017-02-11
11355,4,2017-01-06
11356,4,2016-12-30
11357,4,2016-12-07
11358,5,2016-12-07
11359,1,2016-11-14
11360,4,2016-10-17
11361,5,2016-09-17
11362,5,2016-09-17
11363,4,2016-08-31
11364,5,2016-08-17
11365,4,2016-07-26
11366,4,2016-07-24
11367,5,2016-07-13
11368,5,2016-07-06
11369,4,2016-06-03
11370,3,2016-05-14
11371,3,2016-04-30
11372,4,2016-04-25
11373,2,2016-04-08
11374,4,2016-02-28
11375,3,2016-02-10
11376,3,2016-01-24
11377,4,2015-12-28
11378,3,2015-11-08
11379,2,2015-10-25
11380,2,2015-09-21
11381,3,2015-09-10
11382,5,2015-08-30
11383,5,2015-08-28
11384,3,2015-08-16
11385,5,2015-08-02
11386,5,2015-07-29
11387,3,2015-03-26
11388,1,2015-03-20
11389,4,2015-03-08
11390,2,2014-12-02
11391,3,2014-09-18
11392,1,2014-08-28
11393,3,2014-08-15
11394,4,2014-08-14
11395,2,2014-06-08
11396,3,2014-04-06
11397,3,2014-03-03
11398,4,2014-01-21
11399,3,2014-01-03
11400,4,2013-10-14
11401,4,2013-10-06
11402,5,2013-09-08
11403,3,2013-02-15
11404,2,2012-08-13
11405,4,2016-06-15
11406,5,2016-03-18
11407,4,2016-01-13
11408,4,2014-05-27
12402,5,2020-01-17
12403,5,2019-06-07
12404,5,2018-12-11
12405,2,2018-09-05
12566,1,2022-04-20
12567,5,2022-01-24
12568,5,2021-08-17
12569,1,2021-05-28
12570,2,2019-12-14
12571,5,2019-09-16
12572,5,2019-08-22
12573,5,2018-12-17
12574,5,2018-08-02
12575,4,2018-06-20
12576,1,2017-10-12
12577,5,2017-08-26
12578,5,2017-05-24
12579,1,2020-08-22
12580,4,2020-07-14
12581,5,2019-12-10
12582,5,2018-06-08
12583,5,2018-05-08
12584,5,2017-08-01
13021,5,2022-08-27
13022,5,2021-10-16
13023,4,2021-09-11
13024,5,2021-08-31
13025,5,2021-06-10
13188,5,2020-07-30
13189,5,2015-04-27
13190,5,2011-06-19
13191,5,2020-04-13
13192,4,2019-09-21
13193,4,2018-11-21
13194,4,2015-12-11
13195,4,2012-09-07
13196,5,2019-08-07
13197,5,2017-09-02
13250,4,2016-05-01
13399,4,2016-08-04
13400,5,2016-05-25
13489,2,2021-09-07
13490,5,2021-02-20
13491,5,2020-05-13
13492,5,2020-02-23
13493,4,2019-11-10
13494,5,2018-06-28
13495,5,2018-06-06
13496,5,2018-05-02
13497,5,2018-05-02
13498,5,2018-05-01
13499,5,2018-04-27
13500,5,2018-03-31
13501,5,2018-03-01
13502,4,2018-01-12
13546,5,2017-05-27
13547,5,2019-09-08
13548,5,2018-07-07
13549,5,2018-05-06
13550,5,2017-06-14
13551,5,2014-05-10
13553,5,2021-06-07
13554,4,2014-05-11
13555,2,2016-06-19
13556,5,2015-10-19
13557,4,2014-01-21
14012,1,2022-05-07
14013,1,2021-07-04
14014,4,2020-09-12
14015,2,2020-03-15
14016,3,2020-03-01
14017,1,2019-07-27
14018,2,2019-05-12
14019,3,2019-05-05
14020,1,2019-03-27
14021,5,2019-02-25
14022,1,2018-11-19
14023,2,2018-11-10
14024,4,2018-10-28
14025,4,2018-09-05
14026,5,2018-08-06
14027,2,2018-07-18
14028,5,2018-06-17
14029,2,2018-05-20
14030,3,2018-05-13
14031,3,2018-03-25
14032,1,2018-03-25
14033,1,2018-03-25
14034,3,2018-03-12
14035,1,2018-03-12
14036,1,2018-03-11
14037,1,2018-03-11
14038,4,2018-02-24
14039,4,2018-01-26
14040,2,2018-01-19
14041,3,2017-12-30
14042,5,2017-11-10
14043,1,2017-11-08
14044,1,2017-11-02
14045,1,2017-10-01
14046,2,2017-10-01
14047,1,2017-08-09
14048,4,2017-07-27
14049,2,2017-07-06
14050,3,2017-06-23
14051,4,2017-06-22
14052,3,2017-05-11
14053,1,2017-05-02
14054,4,2017-04-11
14055,5,2017-04-11
14056,2,2017-03-13
14057,5,2017-03-01
14058,5,2017-02-26
14059,4,2017-02-16
14060,2,2017-02-14
14061,4,2017-02-13
14062,4,2017-02-10
14063,2,2017-01-15
14064,3,2016-12-13
14065,4,2016-11-16
14066,2,2016-11-13
14067,3,2016-10-17
14068,3,2016-10-16
14069,2,2016-09-20
14070,2,2016-07-25
14071,1,2016-07-15
14072,3,2016-06-24
14073,4,2016-05-15
14074,3,2016-05-12
14075,4,2016-05-04
14076,4,2016-04-01
14077,5,2016-03-27
14078,5,2016-03-16
14079,3,2016-03-16
14080,2,2016-03-14
14081,4,2016-02-22
14082,1,2016-02-11
14083,4,2016-01-19
14084,2,2016-01-06
14085,3,2016-01-02
14086,3,2015-12-29
14087,4,2015-12-15
14088,2,2015-12-14
14089,2,2015-12-13
14090,2,2015-12-12
14091,5,2015-11-16
14092,3,2015-10-30
14093,3,2015-09-06
14094,1,2015-09-02
14095,4,2015-08-21
14096,3,2015-07-08
14097,1,2015-06-14
14098,1,2015-06-13
14099,3,2015-03-31
14100,4,2015-03-02
14101,2,2015-02-22
14102,4,2015-02-22
14103,4,2015-02-22
14104,5,2015-02-21
14105,2,2015-01-12
14106,2,2014-11-28
14107,1,2014-11-26
14108,4,2014-11-08
14109,5,2014-11-02
14110,3,2014-11-02
14111,2,2014-10-02
14112,3,2014-08-01
14113,2,2014-06-29
14114,4,2014-05-03
14115,4,2013-09-01
14116,2,2013-06-03
14117,4,2013-04-16
14118,3,2013-01-28
14119,1,2013-01-14
14120,4,2012-11-07
14121,3,2012-08-28
14122,2,2012-07-13
14123,1,2012-06-24
14124,3,2012-01-24
14125,3,2012-01-18
14126,2,2011-12-24
14127,2,2011-09-19
14128,5,2011-08-05
14129,3,2020-02-15
14130,4,2019-12-18
14131,3,2017-03-24
14132,3,2017-03-13
14133,2,2016-09-22
14134,3,2016-09-17
14135,5,2016-08-14
14136,4,2016-08-04
14137,4,2016-07-20
14138,4,2016-06-14
14139,3,2016-05-31
14140,1,2016-05-08
14141,4,2016-03-17
14142,3,2015-09-12
14143,2,2015-08-30
14144,4,2015-07-08
14145,4,2015-06-30
14146,4,2015-05-15
14147,3,2015-03-30
14148,3,2015-01-29
14149,4,2014-12-28
14150,3,2014-09-12
14151,3,2013-02-07
14152,4,2012-12-28
14153,4,2012-12-23
14154,4,2012-11-17
14155,3,2012-07-18
14156,4,2012-05-24
14157,4,2012-05-23
14158,4,2012-05-14
14159,4,2012-05-01
14160,3,2012-03-18
14161,2,2011-11-27
14162,4,2011-09-12
14163,5,2010-11-05
14393,3,2022-06-29
14394,5,2022-05-01
14395,3,2021-08-28
14396,3,2020-12-12
14397,4,2020-10-10
14398,1,2020-07-25
14399,4,2020-07-16
14400,4,2020-01-21
14401,5,2019-10-28
14402,4,2019-09-29
14403,1,2019-06-21
14404,1,2019-05-10
14405,4,2019-03-10
14406,1,2019-02-08
14407,1,2018-11-04
14408,4,2018-07-22
14409,3,2018-04-08
14410,1,2018-02-13
14411,1,2018-01-04
14412,5,2017-12-08
14413,4,2017-12-01
14414,4,2017-10-05
14415,2,2017-09-10
14416,4,2017-08-07
14417,4,2017-08-02
14418,3,2017-04-09
14419,2,2017-03-25
14420,2,2017-02-19
14421,5,2016-04-02
14422,5,2015-08-23
14423,4,2015-08-01
14424,4,2015-07-29
14425,4,2014-08-29
14426,3,2014-04-25
14427,2,2013-07-07
14428,4,2013-06-25
14429,1,2013-06-03
14430,1,2019-03-05
14431,1,2018-10-18
14432,4,2017-07-28
14433,4,2017-01-05
14434,5,2015-02-16
14435,4,2013-06-26
15428,5,2022-03-18
15429,5,2022-02-05
15430,5,2021-10-10
15431,5,2021-09-22
15432,5,2021-08-24
15433,4,2021-07-26
15434,5,2020-08-06
15435,5,2020-07-19
15436,5,2020-07-17
15437,4,2020-03-14
15438,5,2019-08-19
15439,3,2019-05-15
15440,5,2019-04-06
15441,5,2019-01-26
15442,4,2018-09-16
15443,5,2018-08-20
15444,4,2018-07-12
15445,4,2018-06-28
15446,4,2018-05-14
15447,5,2018-05-02
15448,5,2018-03-21
15449,4,2018-03-17
15450,4,2018-01-24
15451,4,2018-01-18
15452,4,2018-01-14
15453,5,2017-12-24
15454,5,2017-12-09
15455,5,2017-11-06
15456,1,2017-11-04
15457,5,2017-10-31
15458,5,2017-10-22
15459,4,2017-10-12
15460,4,2017-08-11
15461,5,2017-08-09
15462,2,2017-07-19
15463,3,2017-07-15
15464,5,2017-07-11
15465,4,2017-06-22
15466,4,2017-06-18
15467,3,2017-05-18
15468,3,2017-04-10
15469,3,2017-03-25
15470,5,2017-02-25
15471,4,2017-02-22
15472,5,2017-02-21
15473,4,2017-02-01
15474,5,2016-11-25
15475,4,2016-11-16
15476,5,2016-11-05
15477,5,2016-09-24
15478,3,2016-09-09
15479,4,2016-09-07
15480,4,2016-09-07
15481,5,2016-09-04
15482,5,2016-08-09
15483,5,2016-07-18
15484,2,2016-07-05
15485,4,2016-07-01
15486,5,2016-06-20
15487,4,2016-06-19
15488,3,2016-05-30
15489,5,2016-05-01
15490,5,2016-04-22
15491,3,2016-04-09
15492,5,2016-03-09
15493,5,2016-03-06
15494,5,2016-01-14
15495,5,2015-11-02
15496,5,2015-10-23
15497,3,2015-10-18
15498,2,2015-10-17
15499,5,2015-10-14
15500,5,2015-09-23
15501,4,2015-09-05
15502,5,2015-09-04
15503,5,2015-07-09
15504,3,2015-07-08
15505,5,2015-04-25
15506,5,2015-03-25
15507,4,2015-03-23
15508,3,2015-02-14
15509,4,2015-02-06
15510,2,2015-02-01
15511,5,2014-10-07
15512,4,2014-06-02
15513,4,2014-02-15
15514,5,2013-12-12
15515,4,2013-12-12
15516,4,2013-12-03
15517,4,2013-11-24
15518,4,2013-10-16
15519,4,2013-10-14
15520,4,2013-10-02
15521,3,2013-04-15
15522,4,2013-03-29
15523,4,2013-03-17
15524,4,2013-02-02
15525,4,2012-09-12
15526,4,2017-01-31
15527,3,2015-12-04
15528,4,2014-08-31
15529,2,2014-06-19
15530,4,2013-08-25
15531,4,2013-03-15
15532,2,2022-06-29
15533,3,2020-10-08
15534,5,2020-09-06
15535,5,2020-01-20
15536,5,2017-11-29
15537,4,2017-08-11
15538,4,2017-02-21
15539,4,2017-02-07
15540,3,2017-01-06
15541,3,2016-07-30
15542,1,2016-04-15
15543,4,2016-03-21
15544,4,2015-12-02
15545,3,2013-08-29
15546,4,2013-06-03
15547,5,2012-11-14
15548,4,2012-03-07
15549,5,2020-04-21
15550,5,2020-01-20
15551,5,2019-11-19
15552,3,2019-05-13
15553,1,2019-04-01
15554,5,2018-08-24
15555,5,2018-07-29
15556,3,2018-06-01
15557,4,2017-11-17
15558,5,2017-11-16
15559,5,2017-03-09
15560,5,2016-09-06
15561,4,2016-06-02
15562,4,2016-05-11
15563,4,2015-11-09
15564,5,2015-10-21
15565,4,2015-09-27
15566,5,2015-08-12
15567,4,2015-06-04
15568,5,2015-02-12
15569,4,2014-07-26
15570,5,2014-02-08
15571,5,2014-01-29
15572,5,2013-12-02
15573,5,2013-05-06
15574,5,2013-05-06
15575,5,2013-03-10
15576,5,2012-10-28
15577,3,2012-10-07
16293,5,2022-04-17
16294,5,2018-12-13
16295,5,2018-02-23
16296,5,2016-02-21
16297,5,2015-12-20
16298,5,2014-03-15
16299,3,2013-10-16
16300,5,2020-03-07
16948,3,2021-06-28
16949,3,2021-04-19
16950,4,2018-06-18
16951,5,2014-07-30
16952,5,2013-09-09
16953,5,2013-06-27
16954,1,2020-06-24
16955,5,2019-06-02
16956,5,2018-03-29
16957,5,2014-01-31
16976,5,2021-12-17
16977,5,2019-05-07
16978,4,2019-05-06
16979,4,2019-04-07
16980,2,2019-01-27
16981,4,2018-09-05
16982,3,2018-05-13
16983,5,2017-10-18
16984,4,2017-09-14
16985,4,2017-09-06
16986,4,2017-07-07
16987,3,2017-03-11
16988,5,2016-11-07
16989,4,2016-10-10
16990,4,2016-10-07
16991,3,2016-08-11
16992,5,2016-04-08
16993,4,2015-01-13
16994,4,2015-01-02
16995,3,2020-02-05
16996,3,2020-02-03
16997,4,2019-11-17
16998,5,2019-03-04
16999,5,2019-01-10
17000,4,2018-11-25
17001,5,2018-08-21
17002,4,2018-06-25
17003,5,2018-05-14
17004,4,2017-05-26
17005,1,2017-04-10
17006,5,2017-03-04
17007,4,2017-01-26
17008,4,2016-10-16
17009,4,2016-09-13
17010,3,2016-06-29
17011,4,2016-06-17
17012,5,2016-03-30
17013,4,2016-03-17
17014,4,2016-03-15
17015,5,2016-02-08
17016,4,2015-11-16
17017,5,2015-08-18
17018,4,2015-03-20
17019,3,2013-07-21
17512,1,2021-08-25
17513,2,2020-12-13
17514,4,2020-09-10
17515,4,2020-08-09
17516,5,2020-03-15
17517,3,2020-02-29
17518,5,2019-11-05
17519,4,2019-08-16
17520,4,2019-07-31
17521,5,2019-07-09
17522,3,2019-05-04
17523,5,2019-05-03
17524,4,2019-05-02
17525,4,2019-04-04
17526,4,2019-03-25
17527,4,2019-02-09
17528,5,2019-01-29
17529,4,2018-11-25
17530,4,2018-10-30
17531,4,2018-10-03
17532,2,2018-09-14
17533,5,2018-08-29
17534,3,2018-08-19
17535,5,2018-08-16
17536,4,2018-07-13
17537,3,2018-04-19
17538,5,2018-02-20
17539,2,2018-02-04
17540,4,2018-01-06
17541,4,2017-12-29
17542,4,2017-12-27
17543,4,2017-12-07
17544,4,2017-09-06
17545,4,2017-09-06
17546,4,2017-09-02
17547,4,2017-08-29
17548,5,2017-08-16
17549,4,2017-08-01
17550,2,2017-07-29
17551,4,2017-06-06
17552,5,2017-04-25
17553,4,2017-04-15
17554,4,2017-02-19
17555,3,2017-02-13
17556,4,2017-01-18
17557,4,2017-01-15
17558,4,2017-01-08
17559,4,2017-01-07
17560,4,2016-12-13
17561,1,2016-12-10
17562,5,2016-11-21
17563,4,2016-10-18
17564,3,2016-10-13
17565,5,2016-09-16
17566,5,2016-09-03
17567,4,2016-08-09
17568,5,2016-07-30
17569,4,2016-07-17
17570,4,2016-07-14
17571,4,2016-07-07
17572,5,2016-06-11
17573,4,2016-05-09
17574,4,2016-04-06
17575,4,2016-03-27
17576,5,2016-02-14
17577,4,2016-02-13
17578,4,2016-02-11
17579,2,2016-01-25
17580,5,2015-11-05
17581,4,2015-06-14
17582,4,2015-05-25
17583,5,2015-04-17
17584,4,2015-03-27
17585,5,2015-03-19
17586,4,2015-01-20
17587,4,2015-01-02
17588,4,2014-10-11
17589,4,2014-08-10
17590,2,2014-07-31
17591,4,2014-05-15
17592,4,2014-03-10
17593,5,2014-01-24
17594,4,2020-01-27
17595,4,2017-07-29
17596,4,2017-07-22
17597,2,2017-05-22
17598,5,2017-02-24
17599,5,2017-02-13
17600,4,2017-01-23
17601,3,2016-12-26
17602,1,2016-12-08
17603,4,2016-11-30
17604,5,2016-10-02
17605,4,2016-09-30
17606,3,2016-08-29
17607,5,2016-08-23
17608,4,2016-08-22
17609,4,2016-08-07
17610,5,2016-06-26
17611,5,2016-06-14
17612,5,2016-05-31
17613,4,2016-04-21
17614,4,2016-04-20
17615,3,2016-04-08
17616,5,2016-04-06
17617,4,2016-04-01
17618,3,2015-10-21
17619,3,2015-09-27
17620,4,2015-08-18
17621,5,2015-06-09
17622,5,2015-02-19
17623,4,2014-11-19
17624,4,2014-11-11
17625,4,2014-09-29
17626,4,2014-08-18
17627,4,2014-05-07
17628,4,2013-08-28
17629,4,2013-07-18
17630,4,2013-05-29
17631,5,2012-10-28
18272,5,2021-10-20
18273,2,2021-01-10
18274,2,2020-02-06
18275,4,2019-10-08
18276,5,2019-04-13
18277,5,2019-03-04
18278,5,2018-04-24
18279,4,2017-07-14
18280,4,2017-07-10
18281,5,2017-04-09
18282,3,2017-03-05
18283,5,2017-02-05
18284,5,2016-11-13
18285,3,2016-09-26
18286,5,2016-07-29
18287,1,2016-07-08
18288,4,2016-04-03
18289,2,2015-11-01
18290,2,2015-10-02
18291,1,2015-03-29
18292,4,2014-09-01
18293,3,2014-05-14
18294,4,2013-11-30
18295,4,2013-03-18
18296,4,2019-10-18
18297,4,2018-02-06
18298,3,2017-11-19
18299,3,2017-07-26
18300,5,2016-04-23
18301,3,2015-11-29
18302,3,2013-06-03
18303,4,2013-03-21
18895,5,2013-02-16
18918,1,2021-12-17
18919,5,2021-11-29
18920,5,2021-06-25
18921,5,2020-02-17
18922,5,2019-12-15
18923,5,2019-03-16
18924,5,2018-12-02
18925,4,2018-08-07
18926,5,2018-03-01
18927,5,2017-10-13
18928,5,2017-04-23
18929,5,2017-03-30
18930,5,2017-02-18
18931,4,2017-02-10
18932,5,2016-08-16
