,rating,review_date
48198,2,2016-08-08
48199,2,2016-07-28
48200,3,2016-05-07
48201,4,2016-05-07
48202,5,2016-04-05
48203,4,2015-09-12
48204,2,2015-08-14
48205,5,2015-07-23
48206,4,2015-05-12
48207,1,2014-12-09
48208,2,2014-12-08
48209,4,2014-10-16
48210,4,2014-07-25
48211,5,2013-10-13
48212,2,2013-07-21
48213,4,2013-07-17
48214,2,2012-08-23
48215,1,2020-01-07
48216,5,2020-01-06
48217,1,2019-12-16
48218,4,2019-10-14
48219,5,2019-03-24
48220,1,2019-03-18
48221,4,2018-07-07
48222,4,2018-07-06
48223,4,2018-06-03
48224,3,2018-06-03
48225,4,2018-05-30
48226,4,2018-04-12
48227,4,2018-04-11
48228,4,2018-02-03
48229,3,2017-10-25
48230,2,2017-07-13
48231,2,2017-07-10
48232,1,2017-07-06
48233,1,2017-06-12
48234,4,2017-04-24
48235,5,2016-12-07
48236,2,2016-10-25
48237,4,2016-09-21
48238,4,2016-09-16
48239,3,2016-09-11
48240,4,2016-09-10
48241,4,2016-09-05
48242,5,2016-08-29
48243,1,2016-08-19
48244,4,2016-07-17
48245,3,2016-07-15
48246,2,2016-07-10
48247,2,2016-06-24
48248,4,2016-06-23
48249,4,2016-06-19
48250,3,2016-06-02
48251,1,2016-05-17
48252,1,2016-05-06
48253,3,2016-04-21
48254,2,2016-04-10
48255,4,2016-02-08
48256,4,2016-01-02
48257,3,2015-12-11
48258,4,2015-10-25
48259,4,2015-09-17
48260,4,2015-08-31
48261,4,2015-07-31
48262,2,2015-07-23
48263,5,2015-07-19
48264,5,2015-07-10
48265,1,2014-09-20
48266,1,2014-09-14
48267,5,2014-09-02
48268,2,2014-08-25
48269,5,2014-07-19
48270,3,2014-06-17
48271,4,2014-05-21
48272,5,2014-04-27
48273,4,2014-04-18
48274,4,2014-01-11
48275,5,2013-11-28
48276,1,2013-10-11
48277,2,2013-10-03
48278,3,2013-09-21
48279,3,2013-09-17
48280,3,2013-09-08
48281,4,2013-08-28
48282,5,2013-07-12
48283,5,2013-07-07
48284,4,2013-06-24
48285,5,2013-04-25
48286,2,2012-10-14
48287,4,2012-07-14
48288,3,2012-05-27
58957,5,2019-04-24
58958,4,2016-08-06
58959,4,2014-05-08
58960,1,2019-11-23
58961,4,2018-07-01
58962,1,2018-02-15
58963,4,2017-11-09
58964,4,2017-10-01
58965,3,2016-09-29
58966,2,2016-06-21
58967,5,2016-01-14
60237,3,2018-04-16
60238,3,2019-07-06
60239,2,2018-11-28
60240,5,2018-05-28
60241,2,2017-10-23
60242,4,2017-05-30
60426,5,2017-08-25
60427,4,2016-11-15
60428,5,2018-04-05
66585,4,2015-04-29
66586,5,2020-07-23
66587,5,2019-05-14
66588,4,2016-05-24
68030,4,2022-09-09
68031,1,2022-08-20
68032,5,2022-08-15
68033,5,2022-08-06
68034,5,2022-08-01
68035,5,2022-07-07
68036,5,2021-09-19
68037,5,2021-08-13
68038,5,2021-08-12
68039,5,2020-09-19
68247,5,2019-07-23
68248,5,2018-05-09
68249,5,2016-09-05
68250,4,2014-06-02
68251,5,2017-04-09
68252,5,2016-10-18
68253,4,2015-06-05
68254,5,2015-03-17
68259,5,2019-08-25
68260,4,2017-10-17
68261,4,2019-04-14
68262,5,2017-02-10
68263,5,2014-04-04
68281,3,2022-09-28
68282,5,2022-09-08
68283,5,2022-09-01
68284,4,2022-08-03
68285,5,2022-05-09
68286,5,2022-03-13
68287,5,2021-10-07
68288,5,2021-09-07
68289,5,2020-10-11
68290,5,2020-08-12
68291,5,2020-07-18
68292,2,2019-08-09
68293,5,2019-07-18
68294,4,2019-04-20
68366,2,2013-07-29
68367,5,2014-09-30
68427,4,2017-08-14
68432,4,2022-03-28
68433,5,2022-03-21
68434,5,2022-01-28
68435,5,2021-11-21
68436,4,2021-10-10
68437,5,2021-08-22
68438,4,2021-03-02
68439,3,2020-10-12
68440,2,2020-07-05
68441,3,2018-05-06
68442,5,2017-09-12
68443,4,2016-07-27
68444,3,2020-09-19
68445,3,2020-09-03
68924,3,2020-08-14
68925,3,2016-12-28
68926,1,2019-08-27
68927,5,2016-07-07
68928,5,2013-06-28
68929,4,2019-07-31
68930,5,2017-04-25
68931,5,2020-08-14
68932,4,2019-05-03
68933,5,2016-07-22
68934,5,2016-07-07
68935,5,2016-07-02
68936,5,2016-06-25
68937,4,2016-06-07
68938,5,2019-07-12
68939,4,2016-07-17
68940,3,2015-04-26
68941,5,2015-04-05
68942,2,2014-08-15
68943,1,2013-04-02
68944,5,2017-02-24
68969,5,2017-05-01
68970,5,2020-08-21
68971,5,2016-05-14
69009,5,2022-07-04
69010,4,2021-10-13
69011,4,2021-07-05
69012,5,2020-07-22
69013,5,2019-08-25
69014,4,2019-06-04
69015,4,2018-07-29
69016,4,2018-05-12
69109,4,2019-08-15
69110,4,2018-07-29
69111,5,2018-07-20
69112,5,2018-05-03
69113,3,2017-10-20
69114,3,2016-08-12
69115,5,2015-04-10
69138,4,2019-09-19
69139,4,2018-10-29
69140,4,2018-09-16
69141,5,2017-09-25
69142,2,2017-08-09
69143,5,2017-01-22
69144,5,2017-01-07
69145,2,2015-12-29
69433,5,2020-08-02
69434,5,2020-07-13
69435,5,2019-09-12
69436,5,2019-07-30
69437,4,2019-07-27
69438,5,2019-07-24
69441,5,2022-06-05
69442,5,2020-08-22
69443,5,2018-08-21
69444,5,2018-08-20
69445,4,2018-05-09
69446,5,2017-07-29
69447,1,2022-08-10
69448,5,2022-02-02
69449,5,2018-12-28
69450,5,2018-11-13
69451,5,2016-06-23
69452,2,2019-07-15
69453,5,2019-03-19
69631,5,2022-07-07
69632,5,2020-09-13
69633,5,2019-07-21
69650,5,2022-07-30
69651,5,2022-04-17
69652,5,2022-03-28
69653,3,2022-02-23
69654,5,2022-02-15
69655,4,2021-10-15
69656,4,2021-10-11
69657,5,2021-10-05
69658,5,2021-09-11
69659,5,2021-09-06
70123,5,2019-11-07
71828,4,2022-09-23
71829,5,2022-09-02
71830,4,2022-07-31
71831,5,2022-07-05
71832,5,2021-08-13
71833,3,2021-08-08
71834,5,2021-08-07
71835,3,2022-08-14
71836,4,2022-08-03
71837,5,2022-07-30
71838,4,2022-04-27
71839,1,2021-08-21
71840,5,2021-08-13
71841,4,2020-07-27
71842,5,2019-08-10
71843,5,2022-08-24
71844,2,2022-08-24
71845,4,2022-08-19
71846,5,2021-08-21
71855,5,2021-10-26
71856,5,2020-08-16
71857,4,2020-08-07
71858,5,2019-08-10
71859,5,2019-07-03
71860,5,2018-08-24
71861,5,2018-07-19
71862,5,2017-10-28
71863,4,2017-05-01
71864,5,2015-09-15
71874,5,2017-07-29
71875,4,2016-06-02
71876,5,2020-09-12
71877,5,2017-03-08
71891,5,2022-08-27
71892,2,2022-08-18
71893,4,2022-07-30
71894,5,2022-07-06
71895,1,2021-08-18
71896,5,2021-08-13
71897,5,2020-09-03
71937,5,2018-08-02
71938,5,2018-08-01
71939,5,2017-08-30
71940,5,2014-09-18
71941,5,2020-02-11
71942,5,2016-09-17
71947,5,2019-05-10
71948,4,2019-05-10
71949,5,2018-08-30
71950,4,2018-06-29
71951,5,2016-08-23
71962,5,2021-08-17
71998,5,2022-07-31
71999,4,2021-10-26
72000,4,2019-08-15
72001,5,2019-07-31
72002,4,2019-06-22
72003,2,2018-08-21
72004,5,2022-07-06
72005,3,2021-10-03
72006,5,2021-08-11
72007,5,2021-08-08
72008,5,2020-10-07
72009,4,2019-09-18
72010,5,2019-09-04
72011,5,2019-08-26
72012,4,2019-08-25
72036,5,2022-08-12
72037,5,2021-12-29
72038,5,2020-08-12
72039,5,2019-08-26
72040,5,2019-08-07
72041,4,2019-08-06
72042,5,2019-08-06
72043,5,2019-07-20
72054,5,2020-08-07
72055,5,2020-06-17
72078,5,2019-08-26
72079,1,2017-08-02
72080,4,2017-04-18
72081,4,2019-10-20
72082,5,2019-05-08
72083,4,2018-10-11
72084,5,2017-06-01
72085,5,2017-02-15
72096,4,2019-07-28
72097,4,2017-04-05
72098,5,2014-08-08
72099,5,2020-08-05
72100,5,2018-10-03
72101,5,2018-08-19
72102,4,2018-08-15
72103,5,2018-08-13
72104,4,2018-04-26
72135,3,2022-07-17
72136,2,2022-07-01
72137,5,2019-08-02
72138,1,2019-06-09
72139,4,2019-04-07
72140,2,2018-04-16
72141,5,2017-09-10
72142,3,2015-08-22
72156,5,2016-06-23
72157,5,2014-09-28
72158,4,2019-06-06
72159,4,2016-03-27
72160,4,2016-03-15
72161,5,2014-10-13
72162,4,2014-09-07
72228,4,2019-08-07
72229,5,2018-08-30
72230,5,2018-07-15
72231,5,2017-10-03
72232,4,2017-04-19
72233,5,2016-08-13
72234,5,2016-08-01
72235,5,2015-08-02
72267,5,2020-06-04
72268,5,2020-10-10
73378,5,2021-07-24
73379,5,2019-10-09
73380,4,2014-05-21
73381,5,2020-01-06
73382,5,2019-06-05
73383,5,2015-06-23
73384,5,2014-08-05
74894,5,2022-08-15
74895,5,2022-08-03
74896,5,2022-07-31
74897,5,2021-08-04
74898,5,2020-10-18
74899,5,2020-10-03
74900,5,2020-10-02
74901,5,2019-03-27
74902,3,2018-10-07
74903,5,2018-10-02
74904,5,2018-08-14
74905,5,2017-04-12
74906,4,2017-03-22
74907,5,2016-11-29
74908,5,2016-04-24
74909,4,2015-08-18
74910,4,2014-10-21
74911,1,2012-06-15
74912,5,2020-08-11
74913,3,2020-06-10
74914,5,2019-11-09
74915,5,2019-10-13
74916,5,2019-08-27
74917,1,2019-08-19
74918,5,2018-11-26
74919,5,2018-08-23
74920,5,2018-01-15
74921,5,2018-01-06
74922,5,2017-12-07
74923,5,2016-10-29
74924,5,2016-09-24
74925,5,2015-12-26
74926,5,2015-10-07
74927,4,2015-08-22
74928,5,2015-05-12
74929,5,2013-07-25
75015,2,2021-05-29
75016,3,2021-05-13
75017,4,2020-08-11
75018,2,2020-07-09
75019,3,2018-05-14
75020,1,2017-10-15
75021,2,2014-09-11
75022,3,2017-09-15
75023,5,2017-08-17
83673,3,2013-01-04
83674,5,2012-09-16
83799,5,2016-06-19
83800,5,2014-07-10
83829,4,2018-06-04
83830,4,2020-02-01
83831,3,2020-01-18
83832,5,2020-01-04
83833,4,2019-12-30
83834,3,2019-12-28
83835,1,2019-12-22
83836,2,2019-12-03
83837,2,2019-11-15
83838,5,2019-10-12
83839,5,2019-01-02
83840,5,2018-12-03
83841,5,2018-11-25
83842,2,2018-11-14
83843,3,2018-11-06
83844,4,2018-08-26
83845,5,2018-08-17
83846,1,2018-07-07
83847,4,2018-04-25
83848,5,2018-04-07
83849,1,2018-04-02
83850,4,2018-03-25
83851,5,2018-02-19
83852,2,2018-02-12
83853,5,2017-12-30
83854,5,2017-11-05
83855,5,2017-10-29
83856,2,2017-10-16
83857,4,2017-10-01
83858,5,2017-09-24
83859,5,2017-08-15
83860,5,2017-08-15
83861,5,2016-08-31
83862,4,2016-07-30
83863,5,2016-05-12
83864,3,2016-05-06
83865,4,2016-03-27
83866,1,2016-02-16
83867,5,2016-01-24
83868,4,2016-01-09
83869,4,2016-01-08
83870,5,2016-01-03
83871,4,2016-01-01
83872,5,2015-12-13
83873,3,2015-11-29
83874,4,2015-11-25
83875,4,2015-11-22
83876,2,2015-11-16
83877,5,2015-10-28
83878,4,2015-10-25
83879,4,2015-10-09
83880,4,2015-09-25
83881,4,2015-09-10
83882,5,2015-08-26
83883,5,2015-08-25
83884,5,2015-08-15
83885,4,2015-08-15
83886,4,2015-08-09
83887,5,2015-04-28
83888,5,2015-04-25
83889,5,2015-04-19
83890,5,2015-04-06
83891,5,2015-04-06
83892,5,2015-04-06
83893,4,2015-04-06
83894,4,2015-02-08
83895,3,2015-01-30
83896,4,2015-01-25
83897,5,2015-01-25
83898,5,2015-01-20
83899,5,2015-01-08
83900,4,2015-01-06
83901,1,2015-01-04
83902,5,2015-01-01
83903,5,2014-12-31
83904,5,2014-12-21
83905,5,2014-12-14
83906,4,2014-12-02
83907,5,2014-12-02
83908,5,2014-12-01
83909,5,2014-11-30
83910,5,2014-11-29
83911,5,2014-11-16
83912,5,2014-11-06
83913,5,2014-11-02
83914,4,2014-11-01
83915,5,2014-10-13
83916,4,2014-10-07
83917,5,2014-09-16
83918,5,2014-09-11
83919,5,2014-09-08
83920,4,2014-09-04
83921,5,2014-09-01
83922,5,2014-08-31
83923,5,2014-08-21
83924,5,2014-08-18
83925,5,2014-08-13
83926,5,2014-08-08
83927,5,2014-08-06
83928,5,2014-07-27
83929,5,2014-07-07
83930,5,2014-06-05
83931,5,2014-05-28
83932,5,2014-03-09
83933,4,2014-02-24
83934,5,2014-02-23
83935,5,2014-02-21
83936,5,2014-02-15
83937,5,2014-02-04
83938,5,2014-02-03
83939,5,2014-02-01
83940,5,2014-01-25
83941,5,2014-01-25
83942,5,2014-01-19
83943,4,2014-01-19
83944,4,2014-01-13
83945,4,2014-01-07
83946,3,2013-11-16
83947,5,2013-10-28
83948,5,2013-10-21
83949,4,2013-10-01
83950,4,2013-09-02
83951,4,2013-08-12
83952,4,2013-08-09
83953,5,2013-06-05
83954,4,2013-04-12
83955,4,2013-03-18
83956,5,2013-03-15
83957,5,2013-03-03
83958,5,2013-01-28
83959,2,2012-12-04
83960,3,2017-01-01
83961,5,2021-10-25
83962,5,2021-10-08
83963,5,2020-10-19
83964,4,2020-08-07
83965,5,2020-02-16
83966,5,2020-01-06
83967,3,2019-12-28
83968,5,2019-10-28
83969,3,2018-09-19
83970,5,2018-09-03
83971,5,2018-08-29
83972,5,2018-07-21
83973,5,2018-07-10
83974,3,2018-07-09
83975,5,2018-06-29
83976,5,2018-06-18
83977,3,2018-03-24
83978,3,2018-03-11
83979,5,2018-03-11
83980,4,2018-02-20
83981,5,2018-02-17
83982,4,2018-01-29
83983,1,2018-01-27
83984,4,2018-01-09
83985,4,2018-01-03
83986,4,2017-10-29
83987,5,2017-10-06
83988,4,2017-09-23
83989,5,2017-09-06
83990,4,2017-08-24
83991,5,2017-06-30
83992,5,2017-04-22
83993,5,2017-03-06
83994,5,2017-01-22
83995,5,2017-01-11
83996,5,2017-01-05
83997,5,2016-11-19
83998,4,2016-11-18
83999,4,2016-11-15
84000,4,2016-10-18
84001,5,2016-10-11
84002,4,2016-09-17
84003,4,2016-09-04
84004,4,2016-08-22
84005,5,2016-08-08
84006,4,2016-07-23
84007,4,2016-06-14
84008,4,2016-04-10
84009,4,2016-04-07
84010,4,2016-03-28
84011,4,2016-03-27
84012,4,2016-02-28
84013,5,2016-02-22
84014,5,2015-12-21
84015,4,2015-12-12
84016,4,2015-11-29
84017,4,2015-11-23
84018,5,2015-11-02
84019,5,2015-08-21
84020,4,2015-06-13
84021,4,2015-03-29
84022,4,2015-01-07
84023,3,2014-10-02
84024,5,2014-07-22
88029,5,2022-08-31
88030,3,2022-08-23
88031,4,2022-08-12
88032,5,2022-08-03
88033,5,2022-07-28
88034,4,2022-07-17
88035,5,2022-07-07
88036,4,2022-07-04
88037,5,2022-06-26
88038,5,2022-06-09
88039,5,2022-04-30
88040,4,2022-04-17
88041,5,2022-02-22
88042,3,2021-12-09
88043,5,2021-12-08
88044,5,2021-11-14
88045,5,2021-11-14
88046,5,2021-10-17
88047,5,2021-09-26
88048,3,2021-09-12
88049,5,2021-09-11
88050,4,2021-09-07
88051,5,2021-08-11
88052,5,2021-08-07
88053,4,2021-08-02
88054,4,2021-07-26
88055,5,2021-06-28
88056,4,2021-05-02
88057,5,2020-09-15
88058,4,2020-08-18
88059,4,2020-07-04
88060,4,2020-01-06
88061,4,2019-12-22
88062,5,2019-11-05
88063,4,2019-11-03
88101,5,2022-09-09
88102,5,2022-03-25
88103,5,2021-12-01
88104,5,2021-08-05
88105,5,2021-06-26
88106,4,2020-10-24
88107,5,2020-10-03
88108,5,2020-09-27
88109,3,2018-08-18
88110,4,2018-04-22
88111,4,2018-02-05
88112,5,2017-12-04
88113,2,2017-11-01
88114,4,2017-10-17
88115,3,2017-08-16
88116,4,2017-08-09
88117,4,2017-07-27
88439,4,2018-10-29
88440,5,2018-04-26
88441,4,2014-10-31
88442,4,2019-08-13
88443,4,2017-04-11
88444,5,2014-11-11
88445,5,2012-11-09
88446,4,2018-08-09
88447,5,2020-07-26
88448,4,2019-06-18
88710,5,2020-08-10
88711,4,2017-09-03
88712,5,2020-07-16
88713,3,2016-09-19
88714,5,2016-09-15
88715,5,2013-08-20
91211,5,2022-08-16
91212,5,2022-07-28
91213,5,2022-07-25
91214,5,2022-05-26
91215,5,2021-06-05
91216,5,2020-08-08
91217,5,2020-02-27
91218,5,2020-02-24
91219,5,2020-02-23
91220,5,2020-01-03
91221,5,2020-01-03
91222,5,2019-10-01
91223,5,2019-05-10
91224,5,2018-08-17
91225,5,2018-08-06
91226,5,2018-08-05
91227,5,2018-08-03
91228,4,2018-08-01
91229,5,2018-06-04
91230,5,2018-05-04
91231,5,2018-03-12
91232,5,2018-03-02
91233,5,2018-02-21
91234,5,2017-11-20
91235,5,2017-09-05
91236,5,2017-08-28
91237,5,2017-08-26
91238,5,2017-08-22
91239,5,2017-08-18
91240,5,2017-08-13
91241,5,2017-08-13
91242,4,2017-08-12
91243,5,2017-08-11
91244,5,2017-08-01
91245,4,2016-06-07
91246,5,2015-12-12
91247,5,2015-12-01
91248,5,2015-09-30
91249,5,2015-09-29
91250,5,2015-08-23
91251,5,2015-07-23
91252,5,2015-02-05
91253,5,2014-09-01
91254,4,2014-08-24
91255,5,2014-08-24
91256,5,2014-08-21
91257,5,2014-05-04
91258,4,2014-05-01
91259,5,2012-08-28
91260,5,2020-10-11
91261,5,2020-10-11
91262,4,2020-09-16
91263,5,2019-11-29
91264,5,2019-10-07
91265,5,2019-08-04
91266,5,2019-07-25
91267,5,2019-03-19
91268,5,2017-07-30
91269,5,2017-05-10
91270,4,2017-04-29
91271,5,2016-07-01
91272,5,2015-12-04
91273,4,2015-08-10
93127,1,2022-09-19
93128,1,2022-05-02
93129,4,2022-04-25
93130,5,2022-03-19
93131,3,2022-01-29
93132,5,2021-11-30
93133,3,2021-10-17
93134,5,2021-10-09
93135,3,2021-09-01
93136,2,2021-09-01
93137,5,2021-08-17
93138,5,2021-05-10
93139,4,2021-02-28
93140,5,2020-12-23
93141,5,2020-10-10
93142,4,2020-09-27
93143,3,2020-09-12
96920,4,2022-05-14
96921,5,2019-08-11
96922,4,2018-05-12
96923,5,2018-05-08
96924,4,2017-11-26
96925,4,2016-08-02
96926,3,2015-09-20
96927,5,2015-06-02
96928,5,2012-08-23
96929,5,2019-08-09
96930,5,2019-03-31
96931,5,2018-11-07
96932,5,2017-05-13
96933,2,2016-11-01
96934,2,2016-09-24
96935,4,2016-09-18
96936,2,2016-08-15
96937,4,2016-08-14
96938,4,2016-07-18
96939,4,2015-09-20
96940,5,2015-01-07
96941,3,2014-04-22
96981,5,2018-12-03
96982,5,2018-03-03
96983,4,2019-07-28
96984,2,2018-12-27
96985,5,2017-03-02
96986,5,2016-02-08
96987,5,2015-08-28
96988,4,2016-08-05
96989,4,2020-01-27
