,rating,review_date
8177,4,2019-08-20
8178,5,2019-07-13
8179,5,2019-03-17
8180,5,2019-02-25
8181,5,2019-02-20
8182,5,2018-06-26
8183,4,2018-02-12
8184,4,2018-02-11
8185,5,2018-01-03
8186,5,2016-12-29
8187,5,2016-12-29
8188,5,2016-12-25
8189,5,2016-03-19
8190,3,2016-02-18
8191,4,2014-05-27
8192,5,2013-04-03
8193,4,2020-03-16
8194,4,2017-04-15
8195,4,2017-02-09
8196,4,2016-03-09
8197,4,2015-01-07
8198,4,2015-01-05
8199,4,2013-08-31
8392,1,2020-09-06
8393,5,2020-08-22
8394,5,2020-08-08
8395,3,2020-02-03
8396,5,2020-01-27
8397,5,2020-01-04
8398,3,2020-01-04
8399,4,2019-12-02
8400,4,2019-10-05
8401,5,2019-08-06
8402,4,2019-05-22
8403,4,2019-05-05
8404,4,2019-04-28
8405,2,2019-04-19
8406,5,2019-03-24
8407,5,2019-02-24
8408,5,2019-01-27
8409,3,2019-01-04
8410,4,2018-12-11
8411,5,2018-12-10
8412,4,2018-11-04
8413,3,2018-10-28
8414,5,2018-10-03
8415,3,2018-09-10
8416,4,2018-09-04
8417,5,2018-08-29
8418,5,2018-08-11
8419,5,2018-07-25
8420,2,2018-07-25
8421,5,2018-05-10
8422,3,2018-04-15
8423,2,2018-04-10
8424,3,2018-03-31
8425,3,2018-03-31
8426,2,2018-03-20
8427,3,2018-03-06
8428,5,2018-02-21
8429,3,2018-02-14
8430,3,2018-01-26
8431,2,2018-01-23
8432,4,2018-01-21
8433,4,2018-01-14
8434,2,2017-12-30
8435,4,2017-12-22
8436,2,2017-12-20
8437,5,2017-12-18
8438,4,2017-11-08
8439,3,2017-10-25
8440,4,2017-10-08
8441,5,2017-10-05
8442,4,2017-09-18
8443,3,2017-09-09
8444,5,2017-08-20
8445,4,2017-08-02
8446,5,2017-07-10
8447,2,2017-06-11
8448,2,2017-06-03
8449,3,2017-05-29
8450,5,2017-04-27
8451,4,2017-04-20
8452,4,2017-04-14
8453,3,2017-04-12
8454,4,2017-04-02
8455,4,2017-03-09
8456,5,2017-02-19
8457,5,2017-02-17
8458,1,2017-02-10
8459,4,2017-02-02
8460,4,2017-01-17
8461,2,2017-01-16
8462,4,2017-01-15
8463,5,2017-01-13
8464,5,2017-01-07
8465,3,2017-01-05
8466,3,2017-01-03
8467,5,2016-12-05
8468,3,2016-10-21
8469,3,2016-10-14
8470,4,2016-08-23
8471,3,2016-08-20
8472,5,2016-08-04
8473,5,2016-07-31
8474,4,2016-07-25
8475,4,2016-06-14
8476,3,2016-05-22
8477,5,2016-03-08
8478,3,2016-02-10
8479,4,2016-01-31
8480,4,2016-01-15
8481,5,2016-01-10
8482,5,2015-01-11
8483,1,2014-12-12
8484,4,2014-12-02
8485,5,2014-12-01
8486,2,2014-10-27
8487,4,2014-04-23
8488,4,2013-12-28
8489,2,2013-11-24
8490,2,2013-10-21
8491,2,2013-10-17
8492,2,2013-03-02
8493,4,2013-01-19
8494,4,2013-01-11
8495,4,2013-01-09
8496,2,2012-11-12
8497,4,2020-10-06
8498,3,2016-09-01
8499,5,2015-02-01
8500,4,2014-03-24
9421,5,2017-09-06
9446,5,2022-08-29
9566,4,2021-07-28
9588,4,2019-07-28
9630,5,2013-05-13
9631,5,2012-04-02
9632,3,2022-07-29
9633,1,2021-07-18
9634,1,2021-05-08
9635,1,2020-07-21
9636,4,2019-03-22
9637,5,2019-02-24
9638,3,2019-01-27
9639,2,2019-01-13
9640,5,2018-03-03
9641,5,2018-01-28
9642,4,2017-12-27
9643,5,2015-04-01
9644,4,2014-11-21
9645,5,2014-03-16
9646,4,2014-02-16
9647,4,2013-12-19
9648,5,2013-12-10
9649,1,2013-12-06
9650,3,2013-11-10
9676,3,2017-11-15
9677,5,2016-11-05
10258,5,2020-07-16
10296,4,2017-08-02
10297,5,2017-07-28
10298,4,2017-03-05
10334,5,2022-01-29
10335,5,2021-01-19
10360,5,2018-08-26
10361,5,2014-03-26
10601,5,2020-10-12
10846,4,2018-04-08
10847,5,2020-07-15
10848,5,2019-07-08
10849,5,2019-06-30
10850,5,2019-05-09
10851,5,2018-06-22
10852,5,2017-08-13
10853,5,2017-07-16
10854,2,2017-05-29
11051,5,2020-11-08
11052,5,2020-10-04
11053,5,2019-11-22
11054,5,2019-06-11
11055,5,2019-04-06
11056,5,2019-03-29
11057,5,2019-03-24
11058,5,2019-01-06
11059,4,2017-09-24
11060,5,2017-07-10
11061,1,2017-06-19
11062,5,2017-05-05
11063,3,2017-03-19
12406,4,2017-08-30
12667,5,2022-07-14
13297,5,2016-02-15
13388,5,2016-03-15
13820,5,2022-03-20
13821,5,2022-03-18
13844,5,2022-03-24
13845,5,2021-12-09
13846,5,2021-12-09
13847,5,2021-12-09
13848,5,2020-02-21
13849,1,2019-11-02
13850,2,2019-09-01
13851,1,2019-07-08
13852,5,2019-02-06
13853,4,2018-12-19
13854,2,2018-11-30
13855,5,2018-11-24
13856,5,2018-11-16
13857,4,2018-11-06
13858,1,2018-11-01
13859,2,2018-10-26
13860,4,2018-10-26
13861,5,2018-10-03
13862,3,2018-06-25
13863,5,2018-02-03
13864,5,2018-01-27
13865,1,2017-11-24
13866,5,2017-11-10
13867,4,2017-11-07
13868,3,2017-11-02
13869,1,2017-10-27
13870,5,2017-03-19
13871,3,2017-02-18
13872,5,2017-02-12
13873,1,2016-11-12
13874,5,2016-10-13
13875,3,2016-10-12
13876,5,2016-06-12
13877,2,2016-05-21
13878,4,2016-04-07
13879,5,2016-02-23
13880,3,2015-10-27
13881,5,2015-10-21
13882,1,2015-10-16
13883,5,2015-10-12
13884,2,2015-09-21
13885,5,2015-05-08
13886,5,2014-12-09
13887,4,2014-11-12
13888,5,2014-04-11
13889,5,2013-12-01
13890,5,2013-08-08
14012,1,2022-05-07
14013,1,2021-07-04
14014,4,2020-09-12
14015,2,2020-03-15
14016,3,2020-03-01
14017,1,2019-07-27
14018,2,2019-05-12
14019,3,2019-05-05
14020,1,2019-03-27
14021,5,2019-02-25
14022,1,2018-11-19
14023,2,2018-11-10
14024,4,2018-10-28
14025,4,2018-09-05
14026,5,2018-08-06
14027,2,2018-07-18
14028,5,2018-06-17
14029,2,2018-05-20
14030,3,2018-05-13
14031,3,2018-03-25
14032,1,2018-03-25
14033,1,2018-03-25
14034,3,2018-03-12
14035,1,2018-03-12
14036,1,2018-03-11
14037,1,2018-03-11
14038,4,2018-02-24
14039,4,2018-01-26
14040,2,2018-01-19
14041,3,2017-12-30
14042,5,2017-11-10
14043,1,2017-11-08
14044,1,2017-11-02
14045,1,2017-10-01
14046,2,2017-10-01
14047,1,2017-08-09
14048,4,2017-07-27
14049,2,2017-07-06
14050,3,2017-06-23
14051,4,2017-06-22
14052,3,2017-05-11
14053,1,2017-05-02
14054,4,2017-04-11
14055,5,2017-04-11
14056,2,2017-03-13
14057,5,2017-03-01
14058,5,2017-02-26
14059,4,2017-02-16
14060,2,2017-02-14
14061,4,2017-02-13
14062,4,2017-02-10
14063,2,2017-01-15
14064,3,2016-12-13
14065,4,2016-11-16
14066,2,2016-11-13
14067,3,2016-10-17
14068,3,2016-10-16
14069,2,2016-09-20
14070,2,2016-07-25
14071,1,2016-07-15
14072,3,2016-06-24
14073,4,2016-05-15
14074,3,2016-05-12
14075,4,2016-05-04
14076,4,2016-04-01
14077,5,2016-03-27
14078,5,2016-03-16
14079,3,2016-03-16
14080,2,2016-03-14
14081,4,2016-02-22
14082,1,2016-02-11
14083,4,2016-01-19
14084,2,2016-01-06
14085,3,2016-01-02
14086,3,2015-12-29
14087,4,2015-12-15
14088,2,2015-12-14
14089,2,2015-12-13
14090,2,2015-12-12
14091,5,2015-11-16
14092,3,2015-10-30
14093,3,2015-09-06
14094,1,2015-09-02
14095,4,2015-08-21
14096,3,2015-07-08
14097,1,2015-06-14
14098,1,2015-06-13
14099,3,2015-03-31
14100,4,2015-03-02
14101,2,2015-02-22
14102,4,2015-02-22
14103,4,2015-02-22
14104,5,2015-02-21
14105,2,2015-01-12
14106,2,2014-11-28
14107,1,2014-11-26
14108,4,2014-11-08
14109,5,2014-11-02
14110,3,2014-11-02
14111,2,2014-10-02
14112,3,2014-08-01
14113,2,2014-06-29
14114,4,2014-05-03
14115,4,2013-09-01
14116,2,2013-06-03
14117,4,2013-04-16
14118,3,2013-01-28
14119,1,2013-01-14
14120,4,2012-11-07
14121,3,2012-08-28
14122,2,2012-07-13
14123,1,2012-06-24
14124,3,2012-01-24
14125,3,2012-01-18
14126,2,2011-12-24
14127,2,2011-09-19
14128,5,2011-08-05
14129,3,2020-02-15
14130,4,2019-12-18
14131,3,2017-03-24
14132,3,2017-03-13
14133,2,2016-09-22
14134,3,2016-09-17
14135,5,2016-08-14
14136,4,2016-08-04
14137,4,2016-07-20
14138,4,2016-06-14
14139,3,2016-05-31
14140,1,2016-05-08
14141,4,2016-03-17
14142,3,2015-09-12
14143,2,2015-08-30
14144,4,2015-07-08
14145,4,2015-06-30
14146,4,2015-05-15
14147,3,2015-03-30
14148,3,2015-01-29
14149,4,2014-12-28
14150,3,2014-09-12
14151,3,2013-02-07
14152,4,2012-12-28
14153,4,2012-12-23
14154,4,2012-11-17
14155,3,2012-07-18
14156,4,2012-05-24
14157,4,2012-05-23
14158,4,2012-05-14
14159,4,2012-05-01
14160,3,2012-03-18
14161,2,2011-11-27
14162,4,2011-09-12
14163,5,2010-11-05
14376,5,2022-07-18
14377,5,2018-04-14
14378,5,2018-02-22
14379,5,2018-01-08
14380,5,2015-02-17
14381,5,2014-05-10
14382,4,2019-10-12
14383,5,2019-05-23
14384,5,2019-03-09
14385,5,2018-08-21
14386,5,2018-01-08
14387,5,2017-07-13
14388,3,2017-05-06
14389,4,2015-11-11
14390,5,2014-04-02
14391,1,2014-02-05
14392,5,2012-01-23
14995,1,2021-11-19
14996,3,2020-11-05
14997,4,2019-09-13
14998,4,2019-05-07
14999,5,2019-05-04
15000,4,2018-11-30
15001,5,2018-06-20
15002,5,2018-05-19
15003,5,2018-03-22
15004,5,2018-02-19
15005,4,2018-02-11
15006,5,2017-11-05
15007,5,2017-10-11
15008,5,2017-10-11
15009,5,2017-07-21
15010,5,2017-05-05
15011,5,2017-03-13
15012,4,2016-10-04
15013,5,2016-06-29
15014,5,2016-06-19
15015,4,2016-05-25
15016,3,2016-05-19
15017,5,2016-05-08
15018,4,2016-03-08
15019,5,2015-12-06
15020,4,2015-11-06
15021,4,2015-09-09
15022,3,2015-05-23
15023,5,2015-04-17
15024,4,2015-04-09
15025,2,2015-03-17
15026,1,2015-01-07
15027,5,2014-06-23
15028,4,2014-05-25
15029,2,2014-01-19
15030,3,2014-01-12
15031,2,2013-01-03
15032,5,2020-07-11
15033,2,2020-06-05
15034,5,2019-01-04
15035,2,2018-12-19
15036,4,2017-11-26
15037,4,2017-11-14
15038,3,2017-04-21
15039,4,2017-01-16
15040,4,2016-12-31
15041,5,2016-11-05
15042,4,2016-07-18
15043,4,2016-02-27
15044,4,2015-10-26
15045,4,2015-09-06
15046,4,2015-08-26
15047,4,2015-04-14
15048,3,2014-12-21
15049,5,2014-10-23
15050,4,2014-07-01
15051,1,2014-05-03
15052,5,2014-05-01
15053,4,2012-05-04
15532,2,2022-06-29
15533,3,2020-10-08
15534,5,2020-09-06
15535,5,2020-01-20
15536,5,2017-11-29
15537,4,2017-08-11
15538,4,2017-02-21
15539,4,2017-02-07
15540,3,2017-01-06
15541,3,2016-07-30
15542,1,2016-04-15
15543,4,2016-03-21
15544,4,2015-12-02
15545,3,2013-08-29
15546,4,2013-06-03
15547,5,2012-11-14
15548,4,2012-03-07
15549,5,2020-04-21
15550,5,2020-01-20
15551,5,2019-11-19
15552,3,2019-05-13
15553,1,2019-04-01
15554,5,2018-08-24
15555,5,2018-07-29
15556,3,2018-06-01
15557,4,2017-11-17
15558,5,2017-11-16
15559,5,2017-03-09
15560,5,2016-09-06
15561,4,2016-06-02
15562,4,2016-05-11
15563,4,2015-11-09
15564,5,2015-10-21
15565,4,2015-09-27
15566,5,2015-08-12
15567,4,2015-06-04
15568,5,2015-02-12
15569,4,2014-07-26
15570,5,2014-02-08
15571,5,2014-01-29
15572,5,2013-12-02
15573,5,2013-05-06
15574,5,2013-05-06
15575,5,2013-03-10
15576,5,2012-10-28
15577,3,2012-10-07
16976,5,2021-12-17
16977,5,2019-05-07
16978,4,2019-05-06
16979,4,2019-04-07
16980,2,2019-01-27
16981,4,2018-09-05
16982,3,2018-05-13
16983,5,2017-10-18
16984,4,2017-09-14
16985,4,2017-09-06
16986,4,2017-07-07
16987,3,2017-03-11
16988,5,2016-11-07
16989,4,2016-10-10
16990,4,2016-10-07
16991,3,2016-08-11
16992,5,2016-04-08
16993,4,2015-01-13
16994,4,2015-01-02
16995,3,2020-02-05
16996,3,2020-02-03
16997,4,2019-11-17
16998,5,2019-03-04
16999,5,2019-01-10
17000,4,2018-11-25
17001,5,2018-08-21
17002,4,2018-06-25
17003,5,2018-05-14
17004,4,2017-05-26
17005,1,2017-04-10
17006,5,2017-03-04
17007,4,2017-01-26
17008,4,2016-10-16
17009,4,2016-09-13
17010,3,2016-06-29
17011,4,2016-06-17
17012,5,2016-03-30
17013,4,2016-03-17
17014,4,2016-03-15
17015,5,2016-02-08
17016,4,2015-11-16
17017,5,2015-08-18
17018,4,2015-03-20
17019,3,2013-07-21
17793,5,2022-07-14
17794,4,2021-07-14
17795,5,2020-03-16
17796,5,2019-11-06
17797,4,2019-08-12
17798,5,2019-08-03
17799,5,2019-06-11
17800,4,2019-03-24
17801,5,2018-11-13
17802,5,2018-10-27
17803,5,2018-10-23
17804,5,2018-08-29
17805,5,2018-07-21
17806,5,2020-09-27
17807,5,2019-05-04
18228,5,2021-06-10
18229,5,2020-03-13
18230,4,2018-03-27
18231,5,2017-11-07
18232,3,2016-04-26
18233,5,2016-01-22
18234,3,2015-07-28
18235,5,2015-07-11
18236,5,2013-04-04
18237,4,2013-03-13
18238,5,2017-10-31
18239,4,2014-09-03
18240,4,2013-07-11
20684,4,2022-09-20
20685,2,2019-05-31
20686,1,2019-02-10
20687,2,2018-04-15
20688,4,2018-04-03
20689,5,2017-06-01
20690,5,2017-01-30
20691,3,2015-08-24
20692,1,2015-03-23
20693,5,2018-06-18
20694,3,2017-09-23
20695,4,2016-04-08
20696,5,2015-02-25
20697,3,2014-01-27
21740,5,2021-10-09
21741,5,2019-05-30
21742,5,2017-12-20
21743,4,2016-12-10
21744,1,2015-10-31
21745,5,2015-08-09
21746,5,2013-06-07
21747,5,2020-09-16
21748,5,2019-09-19
21749,5,2018-08-20
21750,4,2018-04-02
21751,4,2018-02-25
21752,5,2018-01-26
21753,5,2018-01-24
21754,3,2017-06-04
21755,5,2017-02-13
21756,5,2016-11-10
21757,5,2014-10-08
21758,4,2013-11-17
21765,2,2020-09-25
21766,4,2020-02-10
21767,4,2019-07-04
21768,1,2018-07-10
21769,5,2017-12-15
21770,3,2016-05-29
21771,4,2015-10-20
21772,1,2015-05-31
21773,5,2015-04-07
21774,2,2015-01-19
21775,4,2014-06-21
21776,3,2017-07-27
21777,5,2017-02-09
21778,5,2015-09-10
21901,1,2022-08-24
21902,5,2022-06-05
21903,5,2022-02-28
21904,1,2021-10-12
21905,4,2021-07-18
21906,3,2021-05-26
21907,4,2020-08-08
21908,4,2019-08-31
21909,5,2018-05-04
21910,3,2018-05-01
21911,4,2017-06-04
21912,1,2017-05-17
21913,4,2017-05-14
21914,2,2017-05-11
21915,4,2016-05-06
21916,5,2016-04-22
21917,3,2015-08-21
21918,4,2014-06-23
21919,5,2018-12-14
21920,4,2018-08-28
21921,4,2018-07-30
21922,4,2018-07-13
21923,3,2017-05-18
21924,3,2015-05-15
21925,4,2014-07-12
21926,4,2013-06-08
22826,4,2021-10-09
22827,5,2021-07-03
22828,5,2020-09-05
22829,1,2020-09-03
22830,5,2020-03-14
22831,5,2020-01-07
22832,2,2020-01-05
22833,4,2019-10-03
22834,5,2019-03-01
22835,1,2019-02-23
22836,4,2018-05-21
22837,2,2018-05-02
22838,3,2017-05-12
22839,1,2017-04-29
22840,4,2017-04-22
22841,5,2017-01-04
22842,3,2016-08-14
22843,4,2016-05-18
22844,5,2016-04-17
22845,3,2015-12-28
22846,1,2015-12-21
22847,2,2014-10-14
22848,1,2013-12-14
22849,5,2020-07-15
22850,1,2019-03-26
22851,5,2019-01-15
22852,4,2017-05-16
22853,3,2017-03-25
22854,4,2017-01-26
22855,2,2015-11-06
22963,2,2022-01-14
22964,5,2019-10-31
22965,2,2019-08-07
22966,4,2019-05-18
22967,2,2018-10-17
22968,4,2018-09-20
22969,3,2017-10-19
22970,5,2017-03-22
22971,5,2017-01-06
22972,3,2016-09-28
22973,2,2016-08-16
22974,5,2016-08-04
22975,4,2016-06-20
22976,5,2016-02-13
22977,4,2016-02-13
22978,5,2015-10-13
22979,4,2015-01-21
22980,2,2014-09-13
22981,4,2014-07-23
22982,4,2014-03-17
22983,4,2018-08-29
22984,1,2017-06-03
22985,4,2017-03-28
22986,5,2014-09-03
22987,5,2014-04-26
23497,5,2022-04-30
23498,5,2022-04-29
23499,5,2020-10-16
23500,5,2020-07-07
23501,2,2019-03-01
23502,1,2019-01-08
23503,4,2018-12-21
23504,5,2018-09-12
23505,2,2018-08-30
23506,2,2018-05-14
23507,1,2018-02-27
23508,4,2018-02-26
23509,5,2018-02-22
23510,4,2018-02-19
23511,5,2018-02-08
23512,5,2018-02-07
23513,5,2018-02-07
23514,5,2018-02-06
23515,5,2018-02-06
23516,4,2018-02-06
23517,5,2018-02-03
23518,5,2018-02-03
23519,5,2018-02-03
23520,4,2017-11-11
23521,1,2017-08-25
23522,4,2016-12-19
23523,4,2016-09-23
23524,4,2016-05-01
23525,1,2016-03-11
23526,2,2016-03-11
23527,4,2015-08-18
23528,1,2015-07-22
23529,4,2015-07-03
23530,4,2015-04-16
23531,3,2013-10-09
23532,3,2014-10-12
25733,4,2021-07-12
25734,2,2021-01-24
25735,5,2019-10-07
25736,1,2019-05-11
25737,4,2019-04-11
25738,2,2019-02-03
25739,4,2019-01-08
25740,4,2018-05-07
25741,5,2018-01-18
25742,4,2017-07-17
25743,4,2017-02-13
25744,3,2016-10-19
25745,1,2016-08-07
25746,1,2016-07-24
25747,3,2016-05-30
25748,3,2016-01-14
25749,4,2015-12-20
25750,5,2015-10-26
25751,4,2015-06-21
25752,3,2014-08-02
25753,4,2014-05-10
25754,4,2017-11-16
26153,5,2021-12-13
26154,5,2021-12-13
26155,5,2021-12-13
26156,5,2021-12-13
26157,5,2021-12-13
26158,5,2021-12-09
26159,5,2021-08-13
26160,5,2021-08-13
26161,5,2020-09-29
26162,5,2020-09-29
26163,5,2020-09-22
26164,4,2020-09-14
26165,5,2020-09-14
26166,5,2020-09-08
26167,5,2020-09-08
26168,1,2019-07-08
26169,2,2019-06-26
26170,4,2019-04-06
26171,4,2019-03-19
26172,4,2019-02-13
26173,4,2018-09-09
26174,5,2018-04-22
26175,3,2017-07-13
26176,5,2018-05-08
26315,1,2016-02-21
26316,3,2015-09-15
26317,5,2015-08-18
26318,5,2019-07-19
26319,5,2019-06-21
26320,3,2019-05-08
26321,5,2018-11-07
26322,5,2018-08-13
26323,4,2018-05-25
26324,1,2018-01-26
26325,5,2017-11-13
26326,5,2017-04-11
26327,5,2016-12-29
26328,5,2016-07-25
26329,4,2016-05-11
26330,4,2016-01-04
26331,5,2015-09-24
26332,3,2015-01-08
26408,5,2021-07-11
26409,2,2020-02-04
26410,2,2020-01-30
26411,5,2019-09-29
26412,5,2019-09-24
26413,5,2019-09-22
26414,1,2019-08-10
26415,1,2019-06-15
26416,5,2019-05-28
26417,5,2018-11-11
26418,4,2018-10-26
26419,5,2018-09-12
26420,5,2018-08-10
26421,1,2018-07-15
26422,3,2018-07-10
26423,4,2018-06-29
26424,2,2018-04-24
26425,4,2018-02-04
26426,5,2017-12-04
26427,4,2017-11-17
26428,1,2017-09-24
26429,1,2017-09-06
26430,4,2017-08-08
26431,4,2017-07-31
26432,4,2017-07-15
26433,4,2017-06-06
26434,3,2017-06-03
26435,3,2015-01-25
26436,3,2014-06-29
26437,4,2014-11-30
26438,5,2014-06-30
26847,5,2020-07-04
26848,5,2019-04-27
26849,5,2019-01-23
26850,5,2018-09-04
26851,4,2018-05-16
26852,3,2018-03-31
26853,5,2017-03-18
26854,3,2017-02-22
26855,1,2017-02-06
26856,4,2017-01-28
26857,5,2017-01-28
26858,5,2016-12-13
26859,4,2016-10-21
26860,2,2016-05-05
26861,5,2016-03-12
26862,2,2016-02-11
26863,5,2016-02-07
26864,5,2015-12-07
26865,1,2015-12-03
26866,5,2015-12-02
26867,5,2015-11-02
26868,5,2015-09-21
26869,5,2015-09-01
26870,5,2015-07-16
26871,5,2015-01-18
26872,5,2014-12-03
26873,5,2019-11-29
26874,5,2019-09-21
26875,5,2018-12-11
26876,5,2018-05-24
26877,5,2017-04-06
26878,5,2017-02-01
26879,4,2016-06-22
26880,3,2015-12-04
26881,5,2015-07-17
26882,5,2015-07-03
26883,2,2015-05-28
29644,5,2019-10-24
29645,5,2019-10-19
29646,5,2019-10-09
29647,3,2019-07-12
29648,5,2019-07-05
29649,5,2019-01-23
29650,5,2019-01-11
29651,4,2018-07-10
29652,5,2018-07-09
29653,5,2018-05-22
29654,4,2017-12-20
29655,3,2017-12-13
29656,5,2017-05-24
29657,3,2017-05-24
29658,4,2017-04-20
29659,5,2017-02-12
29660,5,2017-01-11
29661,4,2016-12-30
29662,5,2016-12-01
29663,5,2016-11-16
29664,4,2016-11-10
29665,4,2016-10-04
29666,5,2016-09-15
29667,4,2016-09-12
29668,4,2016-09-11
29669,5,2016-09-09
29670,5,2016-09-08
29671,2,2016-08-29
29672,1,2016-05-28
29673,5,2016-03-18
29674,4,2016-02-20
29675,4,2016-02-11
29676,2,2016-02-02
29677,3,2016-01-20
29678,5,2015-10-22
29679,4,2015-10-12
