,rating,review_date
5600,5,2018-08-03
5601,1,2018-07-20
5602,1,2018-07-17
5603,4,2018-07-09
5604,5,2018-06-29
5605,5,2018-06-22
5606,2,2018-05-31
5607,4,2018-02-22
5608,5,2018-02-19
5609,1,2018-02-11
5610,3,2018-02-04
5611,4,2018-01-20
5612,1,2018-01-12
5613,3,2018-01-03
5614,5,2017-12-06
5615,4,2017-11-24
5616,4,2017-11-06
5617,4,2017-11-04
5618,5,2017-11-03
5619,1,2017-10-26
5620,5,2017-08-29
5621,2,2017-08-08
5622,2,2017-08-02
5623,5,2017-05-19
5624,5,2017-04-04
5625,4,2017-03-11
5626,1,2017-02-28
5627,5,2017-02-27
5628,3,2017-02-27
5629,5,2017-02-10
5630,1,2017-01-20
5631,5,2016-11-16
5632,3,2016-11-10
5633,5,2016-10-23
5634,4,2016-09-21
5635,4,2016-09-18
5636,5,2016-09-04
5637,5,2016-09-02
5638,1,2016-08-29
5639,4,2016-08-23
5640,4,2016-08-17
5641,5,2016-08-10
5642,4,2016-07-28
5643,4,2016-07-25
5644,5,2016-07-15
5645,1,2016-07-13
5646,5,2016-07-13
5647,5,2016-07-04
5648,5,2016-06-29
5649,3,2016-06-17
5650,5,2016-06-12
5651,3,2016-06-07
5652,2,2016-05-20
5653,1,2016-05-13
5654,5,2016-04-25
5655,5,2016-03-17
5656,5,2016-03-17
5657,1,2016-03-16
5658,5,2016-03-11
5659,5,2016-03-11
5660,2,2016-02-18
5661,4,2015-12-12
5662,4,2015-12-09
5663,2,2015-08-29
5664,2,2015-05-04
5665,1,2015-04-17
5666,1,2015-02-20
5667,5,2015-01-30
5668,2,2015-01-21
5669,1,2014-04-27
5670,1,2014-04-17
5671,4,2014-03-22
5672,4,2014-03-05
5673,2,2014-03-04
5674,3,2013-08-21
5675,1,2020-04-23
5676,5,2017-07-11
5677,2,2016-09-13
5678,2,2015-07-08
5679,2,2013-11-15
11748,1,2022-09-23
11749,5,2021-08-07
11750,5,2021-08-04
11751,5,2021-05-18
11752,5,2020-01-11
11753,5,2019-12-29
11754,5,2019-10-07
11755,5,2019-01-07
11756,5,2018-12-03
11757,5,2018-11-02
11758,5,2018-08-30
11759,5,2018-06-14
11760,5,2018-03-22
11761,5,2018-01-22
11762,5,2017-12-22
11763,5,2017-11-11
11764,5,2017-11-02
11765,5,2017-10-24
11766,1,2017-09-14
11767,3,2017-07-26
11768,5,2017-06-28
11769,5,2017-05-12
11770,5,2017-04-25
11771,5,2017-04-19
11772,5,2017-04-08
11773,5,2016-12-18
11774,4,2016-10-22
11775,5,2016-10-02
11776,4,2016-08-24
11777,5,2016-07-15
11778,4,2016-06-03
11779,5,2016-05-31
11780,5,2016-05-28
11781,5,2016-05-15
11782,5,2016-05-09
11783,3,2016-03-12
11784,5,2016-02-28
11785,5,2016-02-24
11786,5,2016-02-17
11787,5,2016-02-17
11788,5,2016-02-10
11789,4,2016-02-10
11790,5,2015-12-08
11791,4,2015-11-02
11792,5,2015-10-18
11793,5,2015-08-09
11794,4,2015-07-23
11795,5,2015-06-27
11796,4,2015-06-17
11797,5,2015-03-26
11798,5,2015-02-05
11799,5,2014-11-16
12954,5,2022-05-25
12955,4,2022-05-20
12956,5,2022-04-13
12957,5,2021-12-03
12958,5,2021-11-23
12959,5,2020-07-27
12960,5,2020-02-16
12961,5,2020-02-09
12962,4,2019-11-24
12963,5,2019-11-17
12964,5,2019-10-14
12965,5,2019-10-04
12966,5,2019-05-26
12967,4,2019-02-24
12968,5,2018-11-25
12969,5,2018-10-28
12970,5,2018-07-17
12971,5,2018-06-16
12972,5,2018-04-21
12973,5,2018-03-25
12974,5,2018-03-09
12975,5,2018-03-06
12976,5,2017-12-15
12977,5,2017-12-15
12978,5,2017-12-01
12979,5,2017-11-09
12980,4,2017-11-02
12981,3,2017-10-09
12982,5,2017-08-01
12983,5,2017-07-22
12984,4,2017-06-19
12985,5,2017-06-14
12986,5,2017-05-28
12987,5,2017-05-27
12988,5,2017-04-11
12989,4,2017-01-28
12990,5,2017-01-21
12991,5,2017-01-02
12992,5,2016-11-23
12993,5,2016-10-19
12994,4,2016-10-13
12995,4,2016-09-22
12996,4,2016-09-11
12997,5,2016-08-25
12998,5,2016-08-25
12999,5,2016-07-26
13000,5,2016-06-14
13001,5,2016-05-27
13002,5,2016-04-25
13003,5,2016-04-21
13004,5,2016-04-01
13005,5,2016-03-31
13006,5,2016-03-30
13007,4,2016-01-26
13008,5,2016-01-22
13009,5,2016-01-01
13010,4,2015-12-13
13011,5,2015-09-24
13012,4,2015-09-15
13013,5,2015-08-14
13014,4,2017-05-07
13015,5,2017-03-08
13350,4,2021-05-22
13351,4,2020-08-07
13352,5,2020-08-07
13353,4,2019-07-28
13354,3,2020-01-07
13355,4,2019-11-01
13356,5,2019-07-18
13357,4,2019-07-01
13838,5,2022-06-15
13840,5,2022-07-30
14810,1,2021-04-27
14811,1,2020-03-11
14812,3,2019-10-19
14813,1,2019-05-01
14814,2,2019-03-22
14815,1,2018-11-21
14816,1,2018-10-26
14817,1,2018-09-01
14818,1,2018-08-22
14819,1,2018-02-06
14820,2,2018-01-29
14821,1,2018-01-13
14822,2,2017-12-08
14823,1,2017-10-30
14824,3,2017-05-30
14825,3,2017-05-03
14826,4,2017-02-15
14827,2,2017-01-20
14828,1,2016-12-14
14829,4,2016-09-19
14830,3,2016-08-11
14831,3,2016-07-28
14832,2,2016-06-16
14833,2,2016-05-17
14834,1,2016-03-08
14835,2,2016-02-03
14836,1,2016-01-09
14837,4,2015-09-06
14838,2,2015-07-15
14839,3,2015-06-29
14840,4,2015-06-12
14841,1,2015-01-27
14842,4,2014-12-19
14843,3,2014-12-10
14844,5,2014-12-08
14845,2,2014-11-23
14846,4,2014-10-30
14847,1,2014-08-24
14848,4,2014-07-25
14849,4,2014-07-07
14850,4,2014-06-09
14851,1,2014-04-17
14852,1,2014-04-12
14853,4,2014-01-16
14854,5,2013-05-03
14855,4,2013-03-26
14856,4,2013-01-27
14857,3,2012-10-05
14858,5,2012-08-07
14859,5,2012-07-15
14860,5,2012-05-18
14861,4,2012-03-22
14862,4,2019-08-10
14863,3,2019-04-10
14864,4,2015-09-13
14865,5,2015-05-02
14866,3,2015-04-09
14867,5,2012-06-02
15189,5,2022-09-16
15190,2,2022-08-22
19324,3,2015-01-27
19325,5,2013-05-29
19326,1,2013-05-29
19327,2,2013-05-18
20155,1,2022-08-13
20156,2,2022-05-27
20157,5,2022-05-10
20158,1,2021-08-28
20159,5,2020-10-10
20160,5,2020-07-05
20161,5,2020-02-26
20162,5,2019-12-17
20163,5,2019-10-10
20164,4,2019-06-15
20165,5,2019-05-01
20166,5,2019-03-23
20167,5,2018-10-25
20168,4,2018-08-20
20169,5,2018-08-02
20170,5,2018-07-24
20171,4,2018-06-28
20172,4,2018-06-20
20173,5,2018-06-10
20174,5,2018-05-05
20175,5,2018-04-27
20176,5,2018-04-23
20177,5,2018-04-19
20178,4,2018-03-13
20179,5,2018-02-23
20180,5,2018-02-11
20181,2,2017-12-09
20182,5,2017-11-12
20183,5,2017-10-23
20184,3,2017-09-03
20185,3,2017-08-31
20186,4,2017-08-12
20187,4,2017-06-02
20188,5,2017-04-07
20189,5,2017-04-03
20190,5,2017-03-13
20191,5,2017-02-11
20192,4,2017-01-31
20193,5,2016-12-07
20194,5,2016-10-21
20195,4,2016-09-18
20196,4,2016-08-12
20197,3,2016-07-23
20198,5,2016-05-27
20199,5,2016-05-19
20200,4,2016-04-25
20201,5,2016-03-17
20202,5,2016-03-05
20203,4,2016-02-11
20204,5,2016-01-06
20205,5,2015-12-28
20206,5,2015-12-15
20207,5,2015-11-08
20208,4,2015-11-07
20209,4,2015-09-17
20210,4,2015-09-13
20211,2,2015-09-04
20212,5,2015-08-31
20213,5,2015-04-25
20214,5,2015-04-20
20215,5,2015-03-12
20216,4,2014-12-23
20217,4,2014-12-07
20218,5,2014-11-06
20219,5,2014-06-14
20220,5,2014-05-22
20221,5,2014-03-19
20222,5,2014-03-13
20223,5,2014-01-21
20224,5,2014-01-19
20225,5,2013-04-11
20226,5,2013-03-06
20227,4,2019-02-01
20228,5,2017-03-22
20229,4,2017-03-18
20230,3,2015-06-20
20231,5,2014-09-01
21148,1,2022-10-02
21149,2,2021-12-19
21150,5,2021-11-05
21151,1,2021-07-09
21152,1,2021-03-29
21153,1,2021-03-27
21154,5,2021-03-18
21155,1,2021-02-13
21156,1,2020-12-05
21157,3,2020-08-24
21158,1,2020-07-05
21159,1,2020-05-26
21160,1,2020-02-07
21161,1,2019-11-01
21162,1,2019-10-02
21163,1,2019-10-01
21164,2,2019-07-02
21165,1,2019-06-04
21166,1,2019-04-12
21167,2,2019-03-13
21168,2,2019-01-27
21169,2,2019-01-02
21170,1,2019-01-01
21171,1,2019-01-01
21172,3,2018-11-04
21173,1,2018-09-29
21174,1,2018-09-06
21175,1,2018-08-21
21176,1,2018-08-02
21177,1,2018-05-26
21178,2,2018-05-26
21179,3,2018-05-10
21180,3,2018-04-03
21181,1,2018-03-12
21182,3,2018-01-22
21183,2,2018-01-03
21184,1,2018-01-03
21185,2,2018-01-01
21186,1,2017-12-18
21187,2,2017-11-12
21188,2,2017-10-28
21189,3,2017-10-19
21190,3,2017-07-31
21191,2,2017-05-20
21192,3,2017-04-14
21193,1,2017-03-16
21194,2,2017-03-13
21195,1,2017-03-08
21196,4,2017-03-01
21197,1,2017-01-31
21198,4,2017-01-20
21199,1,2017-01-19
21200,3,2017-01-07
21201,1,2016-10-25
21202,2,2016-10-04
21203,2,2016-09-18
21204,1,2016-09-10
21205,2,2016-08-14
21206,2,2016-07-28
21207,2,2016-06-20
21208,1,2016-05-06
21209,3,2016-03-07
21210,1,2016-03-04
21211,3,2016-03-04
21212,2,2016-03-02
21213,1,2016-03-02
21214,4,2016-02-10
21215,1,2016-01-29
21216,2,2016-01-06
21217,2,2016-01-03
21218,2,2015-12-20
21219,4,2015-11-09
21220,4,2015-10-21
21221,4,2015-09-11
21222,3,2015-08-15
21223,4,2015-08-01
21224,2,2015-06-02
21225,1,2015-05-29
21226,1,2015-05-11
21227,1,2015-03-20
21228,5,2014-11-11
21229,4,2014-10-13
21230,1,2014-10-06
21231,1,2014-09-26
21232,2,2014-09-23
21233,2,2014-07-07
21234,3,2014-05-15
21235,3,2014-01-26
21236,5,2013-11-19
21237,3,2013-11-14
21238,4,2013-06-16
21239,1,2020-09-25
21240,1,2020-08-01
21241,1,2019-08-20
21242,1,2017-08-04
21243,4,2017-06-16
21244,4,2016-05-18
21245,4,2015-03-26
21246,1,2015-01-31
21247,2,2014-06-14
21248,5,2013-08-12
22908,1,2022-08-28
22909,2,2022-06-26
22910,2,2022-05-30
22911,5,2021-03-16
22912,1,2021-03-04
22913,2,2020-08-18
22914,5,2020-02-04
22915,5,2019-09-20
22916,2,2019-08-20
22917,4,2019-08-09
22918,3,2019-04-05
22919,4,2019-01-29
22920,5,2018-11-09
22921,5,2018-11-05
22922,5,2018-09-15
22923,5,2018-08-04
22924,5,2018-06-08
22925,4,2018-05-10
22926,5,2017-09-12
22927,5,2017-09-12
22928,5,2017-09-12
22929,5,2017-09-04
22930,2,2017-08-02
22931,4,2017-05-13
22932,5,2017-04-18
22933,5,2017-03-29
22934,5,2017-03-27
22935,5,2017-03-23
22936,5,2017-03-23
22937,5,2017-02-28
22938,5,2017-02-25
22939,1,2017-02-14
22940,5,2017-01-31
22941,5,2017-01-27
22942,5,2017-01-27
22943,5,2017-01-25
22944,5,2017-01-25
22945,4,2017-01-25
22946,5,2017-01-25
22947,4,2017-01-25
22948,4,2016-11-07
22949,5,2016-05-22
22950,4,2016-04-28
22951,4,2016-02-18
22952,3,2015-12-25
22953,5,2015-08-26
22954,5,2015-08-08
22955,4,2015-07-31
22956,3,2015-07-12
22957,5,2015-05-31
22958,5,2015-01-09
22959,4,2018-08-31
22960,4,2015-08-12
22961,1,2015-08-10
22962,5,2015-04-27
23533,4,2022-08-26
23534,5,2022-06-23
23535,5,2022-04-12
23536,4,2021-12-14
23537,4,2021-10-09
23538,5,2021-08-19
23539,5,2021-06-29
23540,5,2020-12-21
23541,5,2020-11-01
23542,5,2020-10-27
23543,5,2020-09-17
23544,5,2020-09-10
23545,5,2020-08-27
23546,5,2020-08-25
23547,1,2020-08-16
23548,5,2020-07-20
23549,5,2020-06-22
23550,5,2020-06-20
23551,5,2020-06-03
23552,5,2020-03-16
23553,1,2020-02-23
23554,5,2020-02-22
23555,5,2020-02-03
23556,5,2020-01-28
23557,4,2020-01-15
23558,3,2019-12-01
23559,5,2019-11-22
23560,5,2019-10-03
23561,5,2019-08-09
23562,5,2019-07-23
23563,5,2019-07-22
23564,5,2019-07-20
23565,5,2019-07-02
23566,5,2019-06-29
23567,4,2019-06-12
23568,5,2019-06-11
23569,5,2019-06-07
23570,5,2019-05-24
23571,5,2019-05-13
23572,5,2019-05-12
23573,5,2019-04-29
23574,3,2019-04-08
23575,5,2019-04-07
23576,5,2019-03-27
23577,5,2019-03-18
23578,5,2019-03-04
23579,5,2019-01-21
23580,5,2018-12-31
23581,5,2018-12-05
23582,5,2018-11-17
23583,4,2018-11-07
23584,5,2018-09-07
23585,5,2018-09-02
23586,5,2018-08-31
23587,5,2018-08-22
23588,5,2018-08-07
23589,5,2018-08-02
23590,5,2018-08-01
23591,5,2018-07-27
23592,5,2018-07-27
23593,5,2018-07-08
23594,4,2018-07-07
23595,5,2018-06-19
23596,5,2018-06-08
23597,1,2018-06-02
23598,5,2018-05-01
23599,5,2018-04-17
23600,5,2018-03-30
23601,5,2018-03-08
23602,5,2018-03-07
23603,5,2018-02-24
23604,4,2018-02-09
23605,5,2018-02-01
23606,3,2018-01-24
23607,5,2018-01-22
23608,5,2018-01-14
23609,5,2018-01-05
23610,5,2017-12-27
23611,5,2017-11-11
23612,5,2017-11-07
23613,3,2017-11-05
23614,5,2017-10-30
23615,5,2017-10-28
23616,4,2017-10-19
23617,5,2017-10-10
23618,4,2017-10-05
23619,5,2017-10-03
23620,5,2017-10-01
23621,5,2017-09-23
23622,5,2017-09-14
23623,5,2017-09-09
23624,5,2017-07-27
23625,5,2017-06-05
23626,5,2017-05-26
23627,3,2017-05-23
23628,5,2017-05-23
23629,5,2017-05-07
23630,5,2017-05-05
23631,5,2017-04-15
23632,5,2017-04-13
23633,3,2017-04-11
23634,4,2017-03-30
23635,5,2017-03-27
23636,5,2017-03-18
23637,5,2017-03-14
23638,5,2017-03-04
23639,5,2017-02-26
23640,3,2017-02-21
23641,3,2017-02-21
23642,5,2017-02-10
23643,5,2017-02-02
23644,5,2017-01-26
23645,5,2017-01-25
23646,5,2017-01-23
23647,4,2017-01-18
23648,5,2017-01-18
23649,5,2017-01-17
23650,5,2017-01-12
23651,5,2017-01-08
23652,5,2017-01-02
23653,5,2017-01-02
23654,5,2016-12-19
23655,4,2016-12-18
23656,5,2016-12-18
23657,4,2016-12-16
23658,5,2016-12-16
23659,5,2016-12-13
23660,5,2016-11-28
23661,5,2016-11-25
23662,4,2016-11-15
23663,3,2016-11-15
23664,5,2016-11-12
23665,5,2016-10-31
23666,5,2016-10-28
23667,4,2016-10-28
23668,4,2016-10-25
23669,5,2016-10-09
23670,5,2016-10-07
23671,5,2016-09-27
23672,4,2016-09-19
23673,5,2016-09-17
23674,5,2016-09-13
23675,5,2016-09-05
23676,5,2016-09-03
23677,5,2016-08-30
23678,5,2016-08-28
23679,4,2016-08-23
23680,5,2016-08-23
23681,5,2016-08-21
23682,5,2016-08-10
23683,5,2016-08-05
23684,5,2016-07-26
23685,5,2016-07-25
23686,5,2016-07-25
23687,5,2016-07-24
23688,5,2016-07-24
23689,5,2016-07-22
23690,5,2016-07-07
23691,5,2016-07-06
23692,5,2016-07-03
23693,4,2016-06-27
23694,5,2016-06-26
23695,5,2016-06-26
23696,5,2016-06-24
23697,5,2016-06-19
23698,5,2016-06-16
23699,5,2016-06-09
23700,5,2016-04-25
23701,4,2016-04-13
23702,5,2016-04-03
23703,5,2016-04-03
23704,5,2016-03-28
23705,5,2016-03-23
23706,4,2016-03-15
23707,5,2016-03-15
23708,5,2016-03-15
23709,5,2016-02-22
23710,5,2016-02-20
23711,5,2016-02-09
23712,5,2016-02-09
23713,5,2016-02-07
23714,5,2016-02-02
23715,5,2016-01-15
23716,5,2016-01-09
23717,5,2016-01-06
23718,5,2015-12-30
23719,5,2015-12-25
23720,3,2015-12-19
23721,5,2015-12-18
23722,5,2015-12-02
23723,5,2015-12-01
23724,5,2015-11-30
23725,5,2015-10-31
23726,5,2015-10-23
23727,5,2015-10-05
23728,5,2015-09-24
23729,5,2015-09-10
23730,5,2015-09-01
23731,5,2015-08-31
23732,5,2015-08-23
23733,5,2015-08-21
23734,5,2015-08-12
23735,5,2015-07-21
23736,4,2015-05-20
23737,2,2015-05-12
23738,5,2015-04-27
23739,5,2015-03-29
23740,5,2015-03-25
23741,5,2015-03-17
23742,5,2015-03-17
23743,5,2015-03-17
23744,5,2015-03-12
23745,4,2015-02-20
23746,5,2015-01-26
23747,5,2015-01-06
23748,5,2014-12-21
23749,5,2014-11-03
23750,5,2014-09-08
23751,5,2014-08-05
23752,5,2014-07-18
23753,5,2014-06-27
23754,5,2014-05-27
23755,5,2014-04-29
23756,3,2014-01-01
23757,5,2017-07-30
23758,5,2017-07-29
23759,5,2017-07-25
23760,4,2017-07-09
23761,4,2017-07-06
23762,5,2017-06-10
23763,4,2017-06-03
23764,5,2017-05-29
23765,5,2017-05-27
23766,5,2017-04-23
23767,5,2017-04-19
23768,5,2017-04-19
23769,5,2017-03-30
23770,5,2017-03-13
23771,5,2017-03-01
23772,5,2017-02-13
23773,5,2017-02-13
23774,5,2017-01-05
23775,3,2016-12-06
23776,5,2016-10-01
23777,5,2016-10-01
23778,5,2016-09-28
23779,5,2016-09-27
23780,5,2016-09-15
23781,4,2016-09-13
23782,5,2016-09-11
23783,5,2016-08-27
23784,5,2016-08-14
23785,5,2016-08-04
23786,5,2016-07-25
23787,5,2016-07-25
23788,4,2016-05-20
23789,5,2016-05-12
23790,5,2016-05-05
23791,5,2016-05-04
23792,4,2016-04-25
23793,5,2016-04-25
23794,5,2016-04-03
23795,3,2016-03-15
23796,5,2016-03-15
23797,5,2016-03-09
23798,5,2016-01-31
23799,5,2015-11-26
